Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Raheem MostertR. Mostert,CAR@MIA,30.00,0,0,0,0,0,0,17,115,2,0,3,17,1,0,0,0
Tua TagovailoaT. Tagovailoa,CAR@MIA,28.00,31,21,262,3,0,0,1,0,0,0,0,0,0,0,0,0
Jared GoffJ. Goff,DET@TB,26.00,44,30,353,2,0,0,2,3,0,0,0,0,0,0,0,0
Dak PrescottD. Prescott,DAL@LAC,26.00,30,21,272,1,0,0,7,40,1,0,0,0,0,0,0,0
Sam HowellS. Howell,WAS@ATL,24.00,23,14,151,3,0,0,4,3,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,DAL@LAC,22.00,37,22,227,2,1,0,6,20,0,0,1,10,0,0,0,0
Tyreek HillT. Hill,CAR@MIA,22.00,0,0,0,0,0,0,0,0,0,0,6,163,1,0,0,0
Jalen HurtsJ. Hurts,PHI@NYJ,21.00,45,28,280,1,3,0,8,47,1,0,0,0,0,0,0,0
Kyren WilliamsK. Williams,ARI@LA,21.00,0,0,0,0,0,0,20,158,1,0,0,0,0,0,0,0
Cooper KuppC. Kupp,ARI@LA,20.00,0,0,0,0,0,0,0,0,0,0,7,148,1,0,0,0
Travis EtienneT. Etienne,IND@JAX,19.00,0,0,0,0,0,0,18,55,2,0,3,28,0,0,0,0
Patrick MahomesP. Mahomes,DEN@KC,19.00,40,30,306,1,1,0,6,31,0,0,0,0,0,0,0,0
Desmond RidderD. Ridder,WAS@ATL,19.00,47,28,307,2,3,0,2,18,0,0,0,0,0,0,0,0
Derek CarrD. Carr,NO@HOU,18.00,50,32,353,1,1,0,1,2,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,BAL@TEN,18.00,30,21,223,1,1,0,13,62,0,0,0,0,0,0,0,0
Trevor LawrenceT. Lawrence,IND@JAX,18.00,30,20,181,2,1,0,3,15,0,0,0,0,0,0,0,0
Amon-Ra St. BrownA. St. Brown,DET@TB,18.00,0,0,0,0,0,0,0,0,0,0,12,124,1,0,0,0
Josh AllenJ. Allen,NYG@BUF,17.00,30,19,169,2,1,0,2,11,0,0,0,0,0,0,0,0
