Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Josh AllenJ. Allen,BUF@LA,57.00,37,22,342,3,0,0,10,82,3,0,0,0,0,0,0,0
Sam DarnoldS. Darnold,ATL@MIN,43.00,28,22,347,5,0,0,4,7,0,0,0,0,0,0,0,0
Jordan AddisonJ. Addison,ATL@MIN,31.00,0,0,0,0,0,0,0,0,0,0,8,133,3,0,0,0
Joe BurrowJ. Burrow,CIN@DAL,30.00,44,33,369,3,1,0,2,-2,0,0,0,0,0,0,0,0
Zach CharbonnetZ. Charbonnet,SEA@ARI,30.00,0,0,0,0,0,0,22,134,2,0,7,59,0,0,0,0
Ja'Marr ChaseJ. Chase,CIN@DAL,30.00,0,0,0,0,0,0,1,14,0,0,14,177,2,0,0,0
Puka NacuaP. Nacua,BUF@LA,29.00,0,0,0,0,0,0,5,16,1,0,12,162,1,0,0,0
Jared GoffJ. Goff,GB@DET,27.00,41,32,283,3,1,0,4,7,0,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,CAR@PHI,27.00,21,14,108,2,0,0,8,59,1,0,0,0,0,0,0,0
Tua TagovailoaT. Tagovailoa,NYJ@MIA,27.00,47,33,331,2,0,1,1,3,0,0,0,0,0,0,0,0
Brock PurdyB. Purdy,CHI@SF,26.00,25,20,325,2,0,0,5,11,0,0,0,0,0,0,0,0
Justin JeffersonJ. Jefferson,ATL@MIN,25.00,0,0,0,0,0,0,0,0,0,0,7,132,2,0,0,0
Baker MayfieldB. Mayfield,LV@TB,25.00,29,18,295,3,2,0,2,12,0,0,0,0,0,0,1,0
Isaac GuerendoI. Guerendo,CHI@SF,24.00,0,0,0,0,0,0,15,78,2,0,2,50,0,0,0,0
Josh JacobsJ. Jacobs,GB@DET,24.00,0,0,0,0,0,0,18,66,3,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,BUF@LA,24.00,30,23,320,2,0,0,0,0,0,0,0,0,0,0,0,0
Rachaad WhiteR. White,LV@TB,22.00,0,0,0,0,0,0,17,90,1,0,2,19,1,0,0,0
Jauan JenningsJ. Jennings,CHI@SF,21.00,0,0,0,0,0,0,0,0,0,0,7,90,2,0,0,0
Kyler MurrayK. Murray,SEA@ARI,21.00,38,25,259,2,2,0,3,16,0,1,0,0,0,0,0,0
Kyren WilliamsK. Williams,BUF@LA,21.00,0,0,0,0,0,0,29,87,2,0,2,10,0,0,0,0
Aaron RodgersA. Rodgers,NYJ@MIA,19.00,39,27,339,1,0,0,0,0,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,CLE@PIT,19.00,26,15,158,2,0,0,6,17,0,0,0,0,0,0,0,0
James ConnerJ. Conner,SEA@ARI,18.00,0,0,0,0,0,0,18,90,0,0,4,32,1,0,0,0
Caleb WilliamsC. Williams,CHI@SF,18.00,23,17,134,2,0,0,4,27,0,0,0,0,0,0,1,0
Jameis WinstonJ. Winston,CLE@PIT,18.00,41,24,212,2,2,0,4,28,0,0,0,0,0,0,0,0
Chase BrownC. Brown,CIN@DAL,17.00,0,0,0,0,0,0,14,58,0,0,6,65,1,0,0,0
Tyreek HillT. Hill,NYJ@MIA,17.00,0,0,0,0,0,0,1,6,0,0,10,115,1,0,0,0
Jalen McMillanJ. McMillan,LV@TB,17.00,0,0,0,0,0,0,0,0,0,0,4,59,2,0,0,0
Bijan RobinsonB. Robinson,ATL@MIN,17.00,0,0,0,0,0,0,22,92,1,1,2,9,0,0,0,0
Cooper RushC. Rush,CIN@DAL,17.00,31,16,183,2,1,0,2,5,0,0,0,0,0,0,0,0
Davante AdamsD. Adams,NYJ@MIA,16.00,0,0,0,0,0,0,0,0,0,0,9,109,1,0,0,0
Chuba HubbardC. Hubbard,CAR@PHI,16.00,0,0,0,0,0,0,26,92,1,0,4,15,0,0,0,0
Jordan LoveJ. Love,GB@DET,16.00,20,12,206,1,0,0,4,23,0,0,0,0,0,0,0,0
Rome OdunzeR. Odunze,CHI@SF,16.00,0,0,0,0,0,0,0,0,0,0,4,42,2,0,0,0
Tim PatrickT. Patrick,GB@DET,16.00,0,0,0,0,0,0,0,0,0,0,6,43,2,0,0,0
Khalil ShakirK. Shakir,BUF@LA,16.00,0,0,0,0,0,0,0,0,0,0,5,106,1,0,0,0
Justin HerbertJ. Herbert,LAC@KC,15.00,30,21,213,1,0,0,4,12,0,0,0,0,0,0,0,0
George KittleG. Kittle,CHI@SF,15.00,0,0,0,0,0,0,0,0,0,0,6,151,0,0,0,0
Cooper KuppC. Kupp,BUF@LA,15.00,0,0,0,0,0,0,0,0,0,0,5,92,1,0,0,0
CeeDee LambC. Lamb,CIN@DAL,15.00,0,0,0,0,0,0,1,1,0,0,6,93,1,0,0,0
Patrick MahomesP. Mahomes,LAC@KC,15.00,37,24,210,1,0,0,4,17,0,0,0,0,0,0,0,0
Geno SmithG. Smith,SEA@ARI,15.00,30,24,233,1,0,0,1,0,0,0,0,0,0,0,0,0
Saquon BarkleyS. Barkley,CAR@PHI,14.00,0,0,0,0,0,0,20,124,0,1,0,0,0,0,0,0
Rico DowdleR. Dowdle,CIN@DAL,14.00,0,0,0,0,0,0,18,131,0,0,1,10,0,0,0,0
Aaron JonesA. Jones,ATL@MIN,14.00,0,0,0,0,0,0,13,73,1,0,2,11,0,0,0,0
Drew LockD. Lock,NO@NYG,14.00,49,21,227,0,1,1,5,59,0,0,0,0,0,0,0,0
David MontgomeryD. Montgomery,GB@DET,14.00,0,0,0,0,0,0,14,51,1,0,5,33,0,0,0,0
Darnell MooneyD. Mooney,ATL@MIN,14.00,0,0,0,0,0,0,0,0,0,0,6,142,0,0,0,0
Jaxon Smith-NjigbaJ. Smith-Njigba,SEA@ARI,14.00,0,0,0,0,0,0,1,4,0,0,5,82,1,0,0,0
Derek CarrD. Carr,NO@NYG,13.00,31,20,219,1,1,0,2,12,0,0,0,0,0,0,0,0
Jahmyr GibbsJ. Gibbs,GB@DET,13.00,0,0,0,0,0,0,15,43,0,0,6,30,1,0,0,0
Tyrone TracyT. Tracy,NO@NYG,13.00,0,0,0,0,0,0,16,45,1,0,5,38,0,0,0,0
Bryce YoungB. Young,CAR@PHI,13.00,34,19,191,1,1,0,7,29,0,0,0,0,0,0,0,0
De'Von AchaneD. Achane,NYJ@MIA,12.00,0,0,0,0,0,0,14,24,1,0,6,45,0,0,0,0
Tyler AllgeierT. Allgeier,ATL@MIN,12.00,0,0,0,0,0,0,9,63,1,0,0,0,0,0,0,0
Isaiah DavisI. Davis,NYJ@MIA,12.00,0,0,0,0,0,0,10,40,1,0,3,27,0,0,0,0
Jerry JeudyJ. Jeudy,CLE@PIT,12.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
Tony PollardT. Pollard,JAX@TEN,12.00,0,0,0,0,0,0,21,102,0,0,2,22,0,0,0,0
Cartavious BigsbyC. Bigsby,JAX@TEN,11.00,0,0,0,0,0,0,18,55,1,0,1,7,0,0,0,0
