Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Cam NewtonC. Newton,NYJ@NE,41.00,30,21,242,3,0,0,11,79,0,0,1,19,1,0,0,0
Kirk CousinsK. Cousins,MIN@DET,40.00,40,28,405,3,0,0,5,1,1,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,LAC@KC,38.00,31,22,302,3,0,1,6,9,1,0,0,0,0,0,0,0
Tom BradyT. Brady,ATL@TB,37.00,41,26,399,4,1,0,5,3,0,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,JAX@IND,37.00,0,0,0,0,0,0,30,253,2,0,1,1,0,0,0,0
Derrick HenryD. Henry,TEN@HOU,36.00,0,0,0,0,0,0,34,250,2,0,0,0,0,0,1,0
Aaron RodgersA. Rodgers,GB@CHI,33.00,24,19,240,4,0,0,1,4,0,0,0,0,0,0,0,0
Deshaun WatsonD. Watson,TEN@HOU,31.00,39,28,365,3,1,0,3,12,0,0,0,0,0,0,0,0
Marvin JonesM. Jones,MIN@DET,30.00,0,0,0,0,0,0,0,0,0,0,8,180,2,0,0,0
Lamar JacksonL. Jackson,BAL@CIN,29.00,18,10,113,3,1,0,11,97,0,0,0,0,0,0,0,0
Ryan TannehillR. Tannehill,TEN@HOU,29.00,27,18,216,1,0,0,7,38,2,0,0,0,0,0,0,0
Brandin CooksB. Cooks,TEN@HOU,28.00,0,0,0,0,0,0,0,0,0,0,11,166,2,0,0,0
J.K. DobbinsJ. Dobbins,BAL@CIN,28.00,0,0,0,0,0,0,13,160,2,0,0,0,0,0,0,0
Drew LockD. Lock,LV@DEN,27.00,41,25,339,2,0,1,2,7,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL@TB,27.00,44,29,265,2,0,0,3,1,1,0,0,0,0,0,1,0
Matthew StaffordM. Stafford,MIN@DET,27.00,31,20,293,3,1,0,2,9,0,0,0,0,0,0,0,0
