Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Josh AllenJ. Allen,BUF@SF,39.00,40,32,375,4,0,0,6,11,0,0,0,0,0,0,1,0
Derek CarrD. Carr,LV@NYJ,37.00,47,28,381,3,1,0,2,5,1,0,0,0,0,0,0,0
Baker MayfieldB. Mayfield,CLE@TEN,36.00,33,25,334,4,0,0,4,5,0,0,1,6,0,0,1,0
Ryan TannehillR. Tannehill,CLE@TEN,33.00,45,29,389,3,1,0,0,0,0,1,0,0,0,0,0,0
Matthew StaffordM. Stafford,DET@CHI,32.00,42,27,402,3,1,0,2,0,0,0,0,0,0,0,0,0
Darren WallerD. Waller,LV@NYJ,32.00,0,0,0,0,0,0,0,0,0,0,13,200,2,0,0,0
Lamar JacksonL. Jackson,DAL@BAL,29.00,17,12,107,2,1,0,13,94,1,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,PHI@GB,29.00,34,25,295,3,0,0,4,-3,0,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,JAX@MIN,28.00,43,28,305,3,1,0,3,12,0,0,0,0,0,0,1,0
Taysom HillT. Hill,NO@ATL,28.00,37,27,232,2,0,0,14,83,0,0,0,0,0,0,1,0
Jared GoffJ. Goff,LA@ARI,26.00,47,37,351,1,0,0,4,1,1,0,0,0,0,0,0,0
Nick MullensN. Mullens,BUF@SF,26.00,39,26,316,3,2,0,0,0,0,0,0,0,0,0,0,0
Sam DarnoldS. Darnold,LV@NYJ,25.00,23,14,186,2,1,1,3,26,1,0,0,0,0,0,2,0
Davante AdamsD. Adams,PHI@GB,24.00,0,0,0,0,0,0,0,0,0,0,10,121,2,0,0,0
Corey DavisC. Davis,CLE@TEN,24.00,0,0,0,0,0,0,0,0,0,0,11,182,1,0,0,0
Cam NewtonC. Newton,NE@LAC,24.00,19,12,69,1,0,0,14,48,2,0,0,0,0,0,0,0
Philip RiversP. Rivers,IND@HOU,23.00,35,27,285,2,0,0,2,-2,0,0,0,0,0,0,0,0
David MontgomeryD. Montgomery,DET@CHI,22.00,0,0,0,0,0,0,17,72,2,0,4,39,0,0,0,0
Kyler MurrayK. Murray,LA@ARI,22.00,39,21,173,3,1,0,5,15,0,0,0,0,0,0,1,0
Ben RoethlisbergerB. Roethlisberger,WAS@PIT,22.00,53,33,305,2,1,0,1,0,0,0,0,0,0,0,0,0
Andy DaltonA. Dalton,DAL@BAL,21.00,48,31,285,2,1,0,1,2,0,0,0,0,0,0,0,0
Aaron JonesA. Jones,PHI@GB,20.00,0,0,0,0,0,0,15,130,1,0,3,18,0,0,0,0
Patrick MahomesP. Mahomes,DEN@KC,20.00,40,25,318,1,0,0,4,26,0,0,0,0,0,0,0,0
Cole BeasleyC. Beasley,BUF@SF,19.00,0,0,0,0,0,0,0,0,0,0,9,130,1,0,0,0
Travis KelceT. Kelce,DEN@KC,19.00,0,0,0,0,0,0,0,0,0,0,8,136,1,0,0,0
Jonathan TaylorJ. Taylor,IND@HOU,19.00,0,0,0,0,0,0,13,91,0,0,3,44,1,0,0,0
Deshaun WatsonD. Watson,IND@HOU,19.00,38,26,341,0,1,0,7,38,1,0,0,0,0,0,1,0
Dan ArnoldD. Arnold,LA@ARI,18.00,0,0,0,0,0,0,0,0,0,0,2,61,2,0,0,0
Justin JeffersonJ. Jefferson,JAX@MIN,18.00,0,0,0,0,0,0,1,2,0,0,9,121,1,0,0,0
Dalvin CookD. Cook,JAX@MIN,17.00,0,0,0,0,0,0,32,120,0,0,6,59,0,0,0,0
T.Y. HiltonT. Hilton,IND@HOU,17.00,0,0,0,0,0,0,0,0,0,0,8,110,1,0,0,0
Ty JohnsonT. Johnson,LV@NYJ,17.00,0,0,0,0,0,0,22,104,1,0,2,13,0,0,0,0
Marvin JonesM. Jones,DET@CHI,17.00,0,0,0,0,0,0,0,0,0,0,8,116,1,0,0,0
Adrian PetersonA. Peterson,DET@CHI,17.00,0,0,0,0,0,0,16,57,2,0,0,0,0,0,0,0
Alex SmithA. Smith,WAS@PIT,17.00,46,31,296,1,0,0,0,0,0,0,0,0,0,0,0,0
Tua TagovailoaT. Tagovailoa,CIN@MIA,17.00,39,26,296,1,0,0,3,3,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,NYG@SEA,17.00,43,27,263,1,1,0,7,45,0,0,0,0,0,0,1,0
Chris CarsonC. Carson,NYG@SEA,16.00,0,0,0,0,0,0,13,65,0,0,3,45,1,0,0,0
Nick ChubbN. Chubb,CLE@TEN,16.00,0,0,0,0,0,0,18,80,1,0,1,26,0,0,0,0
Jamison CrowderJ. Crowder,LV@NYJ,16.00,0,0,0,0,0,0,0,0,0,0,5,47,2,0,0,0
Tim PatrickT. Patrick,DEN@KC,16.00,0,0,0,0,0,0,0,0,0,0,4,44,2,0,0,0
James RobinsonJ. Robinson,JAX@MIN,16.00,0,0,0,0,0,0,18,78,1,0,6,30,0,0,0,0
Brandon AiyukB. Aiyuk,BUF@SF,15.00,0,0,0,0,0,0,0,0,0,0,5,95,1,0,0,0
Cam AkersC. Akers,LA@ARI,15.00,0,0,0,0,0,0,21,72,1,0,1,22,0,0,0,0
Rashard HigginsR. Higgins,CLE@TEN,15.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,0
Alfred MorrisA. Morris,NYG@SEA,15.00,0,0,0,0,0,0,8,39,1,0,1,6,1,0,0,0
Donovan Peoples-JonesD. Peoples-Jones,CLE@TEN,15.00,0,0,0,0,0,0,0,0,0,0,2,92,1,0,0,0
Matt RyanM. Ryan,NO@ATL,15.00,39,19,273,1,0,0,0,0,0,0,0,0,0,0,1,0
Logan ThomasL. Thomas,WAS@PIT,15.00,0,0,0,0,0,0,0,0,0,0,9,98,1,0,0,0
Mitchell TrubiskyM. Trubisky,DET@CHI,15.00,34,26,267,1,0,0,3,6,0,0,0,0,0,0,1,0
Keke CouteeK. Coutee,IND@HOU,14.00,0,0,0,0,0,0,0,0,0,0,8,141,0,0,0,0
Michael GallupM. Gallup,DAL@BAL,14.00,0,0,0,0,0,0,0,0,0,0,7,86,1,0,0,0
Mike GesickiM. Gesicki,CIN@MIA,14.00,0,0,0,0,0,0,0,0,0,0,9,88,1,0,0,0
Mike GlennonM. Glennon,JAX@MIN,14.00,42,28,280,1,2,1,3,9,0,0,0,0,0,0,1,0
Melvin GordonM. Gordon,DEN@KC,14.00,0,0,0,0,0,0,15,131,0,0,1,11,0,0,0,0
Alvin KamaraA. Kamara,NO@ATL,14.00,0,0,0,0,0,0,15,88,1,0,2,9,0,0,0,0
Drew LockD. Lock,DEN@KC,14.00,28,15,151,2,2,0,2,9,0,0,0,0,0,0,0,0
MyCole PruittM. Pruitt,CLE@TEN,14.00,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,1
James WashingtonJ. Washington,WAS@PIT,14.00,0,0,0,0,0,0,0,0,0,0,2,80,1,0,0,0
Tyler BoydT. Boyd,CIN@MIA,13.00,1,0,0,0,0,0,0,0,0,0,1,72,1,0,0,0
J.K. DobbinsJ. Dobbins,DAL@BAL,13.00,0,0,0,0,0,0,11,71,1,0,0,0,0,0,0,0
Wayne GallmanW. Gallman,NYG@SEA,13.00,0,0,0,0,0,0,16,135,0,0,0,0,0,0,0,0
Myles GaskinM. Gaskin,CIN@MIA,13.00,0,0,0,0,0,0,21,90,0,0,2,51,0,0,1,0
Diontae JohnsonD. Johnson,WAS@PIT,13.00,0,0,0,0,0,0,0,0,0,0,8,71,1,0,0,0
Henry RuggsH. Ruggs,LV@NYJ,13.00,0,0,0,0,0,0,0,0,0,0,3,84,1,0,1,0
Adam ThielenA. Thielen,JAX@MIN,13.00,0,0,0,0,0,0,0,0,0,0,8,75,1,0,0,0
Quintez CephusQ. Cephus,DET@CHI,12.00,0,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0
Gabriel DavisG. Davis,BUF@SF,12.00,0,0,0,0,0,0,0,0,0,0,3,68,1,0,0,0
Darrell HendersonD. Henderson,LA@ARI,12.00,0,0,0,0,0,0,3,49,1,0,2,25,0,0,0,0
Jarvis LandryJ. Landry,CLE@TEN,12.00,1,1,6,0,0,0,0,0,0,0,8,62,1,0,0,0
Laviska ShenaultL. Shenault,JAX@MIN,12.00,0,0,0,0,0,0,2,30,0,0,3,38,1,0,0,0
Amari CooperA. Cooper,DAL@BAL,11.00,0,0,0,0,0,0,1,10,0,0,5,43,1,0,0,0
Russell GageR. Gage,NO@ATL,11.00,0,0,0,0,0,0,0,0,0,0,4,51,1,0,0,0
DeAndre HopkinsD. Hopkins,LA@ARI,11.00,0,0,0,0,0,0,0,0,0,0,8,52,1,0,0,0
Cordarrelle PattersonC. Patterson,DET@CHI,11.00,0,0,0,0,0,0,10,59,1,0,1,4,0,0,0,0
Greg WardG. Ward,PHI@GB,11.00,0,0,0,0,0,0,0,0,0,0,3,57,1,0,0,0
