Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Deshaun WatsonD. Watson,HOU@TEN,39.00,37,28,335,4,0,0,4,26,0,0,0,0,0,0,0,0
Derrick HenryD. Henry,HOU@TEN,38.00,0,0,0,0,0,0,22,212,2,0,2,52,0,0,0,0
Matt RyanM. Ryan,ATL@MIN,38.00,40,30,371,4,0,0,4,8,0,0,0,0,0,0,0,0
Ryan TannehillR. Tannehill,HOU@TEN,37.00,41,30,366,4,1,1,0,0,0,0,0,0,0,0,1,0
Carson WentzC. Wentz,BAL@PHI,33.00,40,21,213,2,0,2,5,49,1,0,0,0,0,0,1,0
Kyler MurrayK. Murray,ARI@DAL,32.00,24,9,188,2,0,0,10,74,1,0,0,0,0,0,0,0
Justin JeffersonJ. Jefferson,ATL@MIN,30.00,0,0,0,0,0,0,0,0,0,0,9,166,2,1,0,0
Philip RiversP. Rivers,CIN@IND,30.00,44,29,371,3,1,0,1,-1,0,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,ATL@MIN,29.00,36,24,343,3,3,2,0,0,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,BAL@PHI,29.00,27,16,186,1,0,0,9,108,1,0,0,0,0,0,0,0
Kenyan DrakeK. Drake,ARI@DAL,28.00,0,0,0,0,0,0,20,164,2,0,0,0,0,0,0,0
Jimmy GaroppoloJ. Garoppolo,LA@SF,28.00,33,23,268,3,0,0,4,8,0,0,0,0,0,0,0,0
Julio JonesJ. Jones,ATL@MIN,25.00,0,0,0,0,0,0,0,0,0,0,8,137,2,0,0,0
Patrick MahomesP. Mahomes,KC@BUF,24.00,26,21,225,2,0,0,10,36,0,0,0,0,0,0,0,0
Ronald Jones IIR. Jones,GB@TB,23.00,0,0,0,0,0,0,23,113,2,0,2,8,0,0,0,0
D'Andre SwiftD. Swift,DET@JAX,23.00,0,0,0,0,0,0,14,116,2,0,3,7,0,0,0,0
Ryan FitzpatrickR. Fitzpatrick,NYJ@MIA,21.00,27,18,191,3,2,0,1,4,0,0,0,0,0,0,0,0
Kyle AllenK. Allen,WAS@NYG,20.00,42,31,280,2,1,0,2,8,0,0,0,0,0,0,1,0
Christian KirkC. Kirk,ARI@DAL,20.00,0,0,0,0,0,0,0,0,0,0,2,86,2,0,0,0
Gardner MinshewG. Minshew,DET@JAX,19.00,44,25,243,1,1,0,3,14,1,0,1,0,0,0,1,0
Josh AllenJ. Allen,KC@BUF,18.00,27,14,122,2,1,0,8,42,0,0,0,0,0,0,0,0
Tom BradyT. Brady,GB@TB,18.00,27,17,166,2,0,0,0,0,0,0,0,0,0,0,0,0
Will FullerW. Fuller,HOU@TEN,18.00,0,0,0,0,0,0,0,0,0,0,6,123,1,0,0,0
Jared GoffJ. Goff,LA@SF,18.00,38,19,198,2,1,0,1,10,0,0,0,0,0,0,0,0
A.J. BrownA. Brown,HOU@TEN,17.00,0,0,0,0,0,0,0,0,0,0,5,58,2,0,0,0
Trey BurtonT. Burton,CIN@IND,17.00,0,0,0,0,0,0,1,1,1,0,4,58,1,0,0,0
Anthony FirkserA. Firkser,HOU@TEN,17.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0
Nick FolesN. Foles,CHI@CAR,17.00,39,23,198,1,1,0,5,4,1,0,0,0,0,0,0,0
Travis KelceT. Kelce,KC@BUF,17.00,0,0,0,0,0,0,0,0,0,0,5,65,2,0,1,0
Joe BurrowJ. Burrow,CIN@IND,16.00,39,25,313,0,1,0,3,2,1,0,0,0,0,0,0,0
James ConnerJ. Conner,CLE@PIT,16.00,0,0,0,0,0,0,20,101,1,0,1,1,0,0,0,0
Clyde Edwards-HelaireC. Edwards-Helaire,KC@BUF,16.00,0,0,0,0,0,0,26,161,0,0,4,8,0,0,0,0
George KittleG. Kittle,LA@SF,16.00,0,0,0,0,0,0,0,0,0,0,7,109,1,0,0,0
Cam NewtonC. Newton,DEN@NE,16.00,25,17,157,0,2,0,10,76,1,0,1,16,0,0,0,0
Daniel JonesD. Jones,WAS@NYG,15.00,19,12,112,1,1,0,7,74,0,0,0,0,0,0,0,0
Keelan ColeK. Cole,DET@JAX,14.00,0,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0
Darren FellsD. Fells,HOU@TEN,14.00,0,0,0,0,0,0,0,0,0,0,6,85,1,0,0,0
Chase ClaypoolC. Claypool,CLE@PIT,13.00,0,0,0,0,0,0,2,7,1,0,4,74,0,0,0,0
Amari CooperA. Cooper,ARI@DAL,13.00,0,0,0,0,0,0,0,0,0,0,7,79,1,0,0,0
Travis FulghamT. Fulgham,BAL@PHI,13.00,0,0,0,0,0,0,0,0,0,0,6,75,1,0,0,0
Rob GronkowskiR. Gronkowski,GB@TB,13.00,0,0,0,0,0,0,0,0,0,0,5,78,1,0,0,0
Matthew StaffordM. Stafford,DET@JAX,13.00,31,19,223,1,1,0,5,14,0,0,0,0,0,0,0,0
Brandin CooksB. Cooks,HOU@TEN,12.00,0,0,0,0,0,0,0,0,0,0,9,68,1,0,0,0
Andy DaltonA. Dalton,ARI@DAL,12.00,54,34,266,1,2,0,2,4,0,0,0,0,0,0,0,0
Myles GaskinM. Gaskin,NYJ@MIA,12.00,0,0,0,0,0,0,18,91,0,0,4,35,0,0,0,0
Tee HigginsT. Higgins,CIN@IND,12.00,0,0,0,0,0,0,1,2,0,0,6,125,0,0,0,0
Adam HumphriesA. Humphries,HOU@TEN,12.00,0,0,0,0,0,0,0,0,0,0,6,64,1,0,0,0
David JohnsonD. Johnson,HOU@TEN,12.00,0,0,0,0,0,0,19,57,1,0,1,12,0,0,0,0
Joe MixonJ. Mixon,CIN@IND,12.00,0,0,0,0,0,0,18,54,1,0,2,15,0,0,0,0
Calvin RidleyC. Ridley,ATL@MIN,12.00,0,0,0,0,0,0,1,8,0,0,6,61,1,0,0,0
Ben RoethlisbergerB. Roethlisberger,CLE@PIT,12.00,22,14,162,1,0,0,3,5,0,0,0,0,0,0,0,0
Deebo SamuelD. Samuel,LA@SF,12.00,0,0,0,0,0,0,1,-6,0,0,6,66,1,0,0,0
James WashingtonJ. Washington,CLE@PIT,12.00,0,0,0,0,0,0,0,0,0,0,4,68,1,0,0,0
Hayden HurstH. Hurst,ATL@MIN,11.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Zach PascalZ. Pascal,CIN@IND,11.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
Adrian PetersonA. Peterson,DET@JAX,11.00,0,0,0,0,0,0,15,40,1,0,1,18,0,0,0,0
Miles SandersM. Sanders,BAL@PHI,11.00,0,0,0,0,0,0,9,118,0,0,1,-6,0,0,0,0
Adam ShaheenA. Shaheen,NYJ@MIA,11.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
Jonathan TaylorJ. Taylor,CIN@IND,11.00,0,0,0,0,0,0,12,60,0,0,4,55,0,0,0,0
Adam ThielenA. Thielen,ATL@MIN,11.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
Cole BeasleyC. Beasley,KC@BUF,10.00,0,0,0,0,0,0,0,0,0,0,4,45,1,0,0,0
Mike DavisM. Davis,CHI@CAR,10.00,0,0,0,0,0,0,18,52,1,0,2,3,0,0,1,0
Stefon DiggsS. Diggs,KC@BUF,10.00,0,0,0,0,0,0,0,0,0,0,6,46,1,0,0,0
Kenny GolladayK. Golladay,DET@JAX,10.00,0,0,0,0,0,0,0,0,0,0,4,105,0,0,0,0
Marcus JohnsonM. Johnson,CIN@IND,10.00,0,0,0,0,0,0,0,0,0,0,5,108,0,0,0,0
Phillip LindsayP. Lindsay,DEN@NE,10.00,0,0,0,0,0,0,23,101,0,0,0,0,0,0,0,0
Tim PatrickT. Patrick,DEN@NE,10.00,0,0,0,0,0,0,0,0,0,0,4,101,0,0,0,0
Josh ReynoldsJ. Reynolds,LA@SF,10.00,0,0,0,0,0,0,0,0,0,0,2,45,1,0,0,0
James RobinsonJ. Robinson,DET@JAX,10.00,0,0,0,0,0,0,12,29,0,0,4,24,1,0,0,0
Darius SlaytonD. Slayton,WAS@NYG,10.00,0,0,0,0,0,0,1,-3,0,0,2,41,1,0,0,0
Logan ThomasL. Thomas,WAS@NYG,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Nick BoyleN. Boyle,BAL@PHI,9.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
A.J. GreenA. Green,CIN@IND,9.00,0,0,0,0,0,0,0,0,0,0,8,96,0,0,0,0
Aaron JonesA. Jones,GB@TB,9.00,0,0,0,0,0,0,10,15,1,0,3,26,0,0,0,0
D.J. MooreD. Moore,CHI@CAR,9.00,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0
Darrel WilliamsD. Williams,KC@BUF,9.00,0,0,0,0,0,0,6,26,1,0,1,15,0,0,0,0
Robert WoodsR. Woods,LA@SF,9.00,0,0,0,0,0,0,2,11,0,0,4,29,1,0,0,0
J.J. Arcega-WhitesideJ. Arcega-Whiteside,BAL@PHI,8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Giovani BernardG. Bernard,CIN@IND,8.00,0,0,0,0,0,0,8,15,1,0,3,13,0,0,0,0
Teddy BridgewaterT. Bridgewater,CHI@CAR,8.00,29,16,216,0,2,0,8,48,0,0,0,0,0,0,0,0
Gus EdwardsG. Edwards,BAL@PHI,8.00,0,0,0,0,0,0,14,26,1,0,0,0,0,0,0,0
Darrell HendersonD. Henderson,LA@SF,8.00,0,0,0,0,0,0,14,88,0,0,0,4,0,0,0,0
Cole KmetC. Kmet,CHI@CAR,8.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
J.D. McKissicJ. McKissic,WAS@NYG,8.00,0,0,0,0,0,0,8,41,0,0,6,43,0,0,0,0
David MontgomeryD. Montgomery,CHI@CAR,8.00,0,0,0,0,0,0,19,58,0,0,4,39,0,0,0,0
Cam SimsC. Sims,WAS@NYG,8.00,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0
Brandon AiyukB. Aiyuk,LA@SF,7.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
Tyler BoydT. Boyd,CIN@IND,7.00,0,0,0,0,0,0,1,25,0,0,5,54,0,0,0,0
Robbie ChosenR. Chosen,CHI@CAR,7.00,0,0,0,0,0,0,0,0,0,0,4,77,0,0,0,0
Randall CobbR. Cobb,HOU@TEN,7.00,1,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0
Jack DoyleJ. Doyle,CIN@IND,7.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,1,0
Rashard HigginsR. Higgins,CLE@PIT,7.00,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
T.J. HockensonT. Hockenson,DET@JAX,7.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0
DeAndre HopkinsD. Hopkins,ARI@DAL,7.00,0,0,0,0,0,0,0,0,0,0,2,73,0,0,0,0
Terry McLaurinT. McLaurin,WAS@NYG,7.00,0,0,0,0,0,0,0,0,0,0,7,74,0,0,0,0
Raheem MostertR. Mostert,LA@SF,7.00,0,0,0,0,0,0,17,65,0,0,2,11,0,0,0,0
Irv SmithI. Smith,ATL@MIN,7.00,0,0,0,0,0,0,0,0,0,0,4,55,0,1,0,0
Benjamin SnellB. Snell,CLE@PIT,7.00,0,0,0,0,0,0,6,17,1,0,1,4,0,0,0,0
Preston WilliamsP. Williams,NYJ@MIA,7.00,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0
Davante AdamsD. Adams,GB@TB,6.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
Jason CroomJ. Croom,BAL@PHI,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Devonta FreemanD. Freeman,WAS@NYG,6.00,0,0,0,0,0,0,18,61,0,0,1,-4,0,0,0,0
Russell GageR. Gage,ATL@MIN,6.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
Frank GoreF. Gore,NYJ@MIA,6.00,0,0,0,0,0,0,11,46,0,0,4,24,0,0,0,0
Todd GurleyT. Gurley,ATL@MIN,6.00,0,0,0,0,0,0,20,47,0,0,3,20,0,0,0,0
Tyler JohnsonT. Johnson,GB@TB,6.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
CeeDee LambC. Lamb,ARI@DAL,6.00,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0
Baker MayfieldB. Mayfield,CLE@PIT,6.00,18,10,119,1,2,0,1,5,0,0,0,0,0,0,0,0
Jeremy McNicholsJ. McNichols,HOU@TEN,6.00,0,0,0,0,0,0,5,51,0,0,2,11,0,0,0,0
Breshad PerrimanB. Perriman,NYJ@MIA,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Demarcus RobinsonD. Robinson,KC@BUF,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
Durham SmytheD. Smythe,NYJ@MIA,6.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
James WhiteJ. White,DEN@NE,6.00,0,0,0,0,0,0,4,8,0,0,8,65,0,0,0,0
Marquise BrownM. Brown,BAL@PHI,5.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
Ezekiel ElliottE. Elliott,ARI@DAL,5.00,0,0,0,0,0,0,12,49,0,0,8,31,0,0,2,0
