Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Joe BurrowJ. Burrow,BAL@CIN,43.00,39,30,392,5,1,0,2,1,0,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,TB@ATL,42.00,58,42,509,4,1,0,0,0,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,BAL@CIN,41.00,42,26,348,4,0,0,12,55,0,0,0,0,0,0,1,0
Joe FlaccoJ. Flacco,IND@JAX,33.00,44,33,359,3,0,0,3,22,0,0,0,0,0,0,1,0
Ja'Marr ChaseJ. Chase,BAL@CIN,31.00,0,0,0,0,0,0,0,0,0,0,10,193,2,0,0,0
Baker MayfieldB. Mayfield,TB@ATL,29.00,24,19,180,3,0,0,6,42,0,0,0,0,0,0,0,0
Caleb WilliamsC. Williams,CAR@CHI,27.00,29,20,304,2,0,0,5,34,0,0,0,0,0,0,0,0
Bo NixB. Nix,LV@DEN,26.00,27,19,206,2,0,0,8,9,1,0,0,0,0,0,0,0
Daniel JonesD. Jones,NYG@SEA,25.00,34,23,257,2,0,0,11,38,0,0,0,0,0,0,0,0
Kyler MurrayK. Murray,ARI@SF,25.00,30,19,195,1,1,0,7,83,1,0,0,0,0,0,0,0
Cartavious BigsbyC. Bigsby,IND@JAX,24.00,0,0,0,0,0,0,13,101,2,0,1,28,0,0,0,0
Trevor LawrenceT. Lawrence,IND@JAX,24.00,34,28,371,2,1,0,2,4,0,0,0,0,0,0,0,0
Geno SmithG. Smith,NYG@SEA,24.00,40,28,284,1,0,0,4,72,0,0,0,0,0,0,0,0
Darnell MooneyD. Mooney,TB@ATL,22.00,1,0,0,0,0,0,0,0,0,0,9,105,2,0,0,0
D.J. MooreD. Moore,CAR@CHI,22.00,0,0,0,0,0,0,0,0,0,0,5,105,2,0,0,0
Jayden DanielsJ. Daniels,CLE@WAS,21.00,25,14,238,1,1,0,11,82,0,0,0,0,0,0,0,0
Drake LondonD. London,TB@ATL,21.00,0,0,0,0,0,0,0,0,0,0,12,154,1,0,0,0
Dak PrescottD. Prescott,DAL@PIT,21.00,42,29,352,2,2,0,1,3,0,0,0,0,0,0,1,0
Tee HigginsT. Higgins,BAL@CIN,20.00,0,0,0,0,0,0,0,0,0,0,9,83,2,0,0,0
Tucker KraftT. Kraft,GB@LA,20.00,0,0,0,0,0,0,0,0,0,0,4,88,2,0,0,0
Justin FieldsJ. Fields,DAL@PIT,19.00,27,15,131,2,0,0,6,27,0,0,0,0,0,0,0,0
Jordan LoveJ. Love,GB@LA,19.00,26,15,224,2,1,0,3,10,0,0,0,0,0,0,0,0
Alec PierceA. Pierce,IND@JAX,19.00,0,0,0,0,0,0,0,0,0,0,3,134,1,0,0,0
Mike EvansM. Evans,TB@ATL,18.00,0,0,0,0,0,0,0,0,0,0,5,62,2,0,0,0
Darius SlaytonD. Slayton,NYG@SEA,18.00,0,0,0,0,0,0,0,0,0,0,8,122,1,0,0,0
C.J. StroudC. Stroud,BUF@HOU,18.00,38,28,331,1,1,0,3,27,0,0,0,0,0,0,1,0
Brian ThomasB. Thomas,IND@JAX,18.00,0,0,0,0,0,0,0,0,0,0,5,122,1,0,0,0
Kareem HuntK. Hunt,NO@KC,17.00,0,0,0,0,0,0,27,102,1,0,1,15,0,0,0,0
D'Andre SwiftD. Swift,CAR@CHI,17.00,0,0,0,0,0,0,21,73,1,0,2,47,0,0,0,0
Josh AllenJ. Allen,BUF@HOU,16.00,30,9,131,1,0,0,4,54,0,0,0,0,0,0,0,0
Derek CarrD. Carr,NO@KC,16.00,28,18,165,2,1,0,0,0,0,0,0,0,0,0,0,0
Rico DowdleR. Dowdle,DAL@PIT,16.00,0,0,0,0,0,0,20,87,0,0,2,27,1,0,0,0
Garrett WilsonG. Wilson,NYJ@MIN,16.00,0,0,0,0,0,0,0,0,0,0,13,101,1,0,0,0
Brock BowersB. Bowers,LV@DEN,15.00,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
James CookJ. Cook,BUF@HOU,15.00,0,0,0,0,0,0,20,82,1,0,2,17,0,0,0,0
Derrick HenryD. Henry,BAL@CIN,15.00,0,0,0,0,0,0,15,92,1,0,1,4,0,0,0,0
Josh JacobsJ. Jacobs,GB@LA,15.00,0,0,0,0,0,0,19,73,1,0,1,21,0,0,0,0
Aaron RodgersA. Rodgers,NYJ@MIN,15.00,54,29,244,2,3,0,0,0,0,0,0,0,0,0,0,0
Kyren WilliamsK. Williams,GB@LA,15.00,0,0,0,0,0,0,22,102,1,0,1,3,0,0,1,0
Brandon AiyukB. Aiyuk,ARI@SF,14.00,0,0,0,0,0,0,0,0,0,0,8,147,0,0,0,0
Chuba HubbardC. Hubbard,CAR@CHI,14.00,0,0,0,0,0,0,13,97,1,0,4,-2,0,0,1,0
Roschon JohnsonR. Johnson,CAR@CHI,14.00,0,0,0,0,0,0,10,25,2,0,0,0,0,0,0,0
Brock PurdyB. Purdy,ARI@SF,14.00,35,19,244,1,2,0,4,33,0,0,0,0,0,0,0,0
Rashid ShaheedR. Shaheed,NO@KC,14.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
Matthew StaffordM. Stafford,GB@LA,14.00,45,29,260,1,1,0,0,0,0,0,0,0,0,0,0,0
Rhamondre StevensonR. Stevenson,MIA@NE,14.00,0,0,0,0,0,0,12,89,1,0,4,3,0,0,0,0
Jalen TolbertJ. Tolbert,DAL@PIT,14.00,0,0,0,0,0,0,0,0,0,0,7,87,1,0,0,0
Nico CollinsN. Collins,BUF@HOU,13.00,0,0,0,0,0,0,0,0,0,0,2,78,1,0,0,0
Isaiah LikelyI. Likely,BAL@CIN,13.00,0,0,0,0,0,0,0,0,0,0,3,13,2,0,0,0
Patrick MahomesP. Mahomes,NO@KC,13.00,39,28,331,0,1,0,6,22,0,0,0,0,0,0,0,0
Brian RobinsonB. Robinson,CLE@WAS,13.00,0,0,0,0,0,0,7,18,2,0,0,0,0,0,0,0
JuJu Smith-SchusterJ. Smith-Schuster,NO@KC,13.00,0,0,0,0,0,0,0,0,0,0,7,130,0,0,0,0
Chase BrownC. Brown,BAL@CIN,12.00,0,0,0,0,0,0,12,46,0,1,3,8,1,0,0,0
Khadarel HodgeK. Hodge,TB@ATL,12.00,0,0,0,0,0,0,0,0,0,0,2,67,1,0,0,0
George KittleG. Kittle,ARI@SF,12.00,0,0,0,0,0,0,0,0,0,0,8,64,1,0,0,0
Charlie KolarC. Kolar,BAL@CIN,12.00,0,0,0,0,0,0,1,2,0,0,3,64,1,0,0,0
Tyrone TracyT. Tracy,NYG@SEA,12.00,0,0,0,0,0,0,18,129,0,0,1,1,0,0,0,0
Rashod BatemanR. Bateman,BAL@CIN,11.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0
Dyami BrownD. Brown,CLE@WAS,11.00,0,0,0,0,0,0,0,0,0,0,2,57,1,0,0,0
James ConnerJ. Conner,ARI@SF,11.00,0,0,0,0,0,0,19,86,0,1,2,14,0,0,0,0
Zay FlowersZ. Flowers,BAL@CIN,11.00,0,0,0,0,0,0,1,9,0,0,7,111,0,0,0,0
Trey SermonT. Sermon,IND@JAX,11.00,0,0,0,0,0,0,10,38,1,0,6,25,0,0,0,0
Deshaun WatsonD. Watson,CLE@WAS,11.00,28,15,125,1,0,0,3,14,0,0,0,0,0,0,1,0
Javonte WilliamsJ. Williams,LV@DEN,11.00,0,0,0,0,0,0,13,61,0,0,5,50,0,0,0,0
Ameer AbdullahA. Abdullah,LV@DEN,10.00,0,0,0,0,0,0,5,42,1,0,3,9,0,0,0,0
Cam AkersC. Akers,BUF@HOU,10.00,0,0,0,0,0,0,9,42,1,0,2,5,0,0,0,0
Keon ColemanK. Coleman,BUF@HOU,10.00,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0
Terry McLaurinT. McLaurin,CLE@WAS,10.00,0,0,0,0,0,0,1,2,0,0,4,112,0,0,1,0
Jeremy McNicholsJ. McNichols,CLE@WAS,10.00,0,0,0,0,0,0,7,44,1,0,0,0,0,0,0,0
Mo Alie-CoxM. Alie-Cox,IND@JAX,9.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
Austin EkelerA. Ekeler,CLE@WAS,9.00,0,0,0,0,0,0,6,67,0,0,2,30,0,0,0,0
Justin JeffersonJ. Jefferson,NYJ@MIN,9.00,0,0,0,0,0,0,0,0,0,0,6,92,0,0,0,0
Allen LazardA. Lazard,NYJ@MIN,9.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Gardner MinshewG. Minshew,LV@DEN,9.00,17,12,137,1,2,0,2,22,0,0,0,0,0,0,0,0
Raheem MostertR. Mostert,MIA@NE,9.00,0,0,0,0,0,0,19,80,0,0,2,18,0,0,0,0
Michael PittmanM. Pittman,IND@JAX,9.00,0,0,0,0,0,0,0,0,0,0,5,37,1,0,0,0
Wan'Dale RobinsonW. Robinson,NYG@SEA,9.00,0,0,0,0,0,0,1,4,0,0,6,36,1,0,0,0
Jaxon Smith-NjigbaJ. Smith-Njigba,NYG@SEA,9.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
Jordan AkinsJ. Akins,CLE@WAS,8.00,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0
Stefon DiggsS. Diggs,BUF@HOU,8.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
Connor HeywardC. Heyward,DAL@PIT,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Christian KirkC. Kirk,IND@JAX,8.00,0,0,0,0,0,0,0,0,0,0,4,88,0,0,0,0
Jaleel McLaughlinJ. McLaughlin,LV@DEN,8.00,0,0,0,0,0,0,6,22,0,0,3,3,1,0,0,0
Dare OgunbowaleD. Ogunbowale,BUF@HOU,8.00,0,0,0,0,0,0,15,30,0,0,6,57,0,0,0,0
Kyle PittsK. Pitts,TB@ATL,8.00,0,0,0,0,0,0,0,0,0,0,7,88,0,0,0,0
Jayden ReedJ. Reed,GB@LA,8.00,0,0,0,0,0,0,2,19,0,0,4,78,0,0,0,0
Demarcus RobinsonD. Robinson,GB@LA,8.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
Brenton StrangeB. Strange,IND@JAX,8.00,0,0,0,0,0,0,0,0,0,0,4,24,1,0,0,0
Jordan WhittingtonJ. Whittington,GB@LA,8.00,0,0,0,0,0,0,0,0,0,0,7,89,0,0,0,0
Xavier WorthyX. Worthy,NO@KC,8.00,0,0,0,0,0,0,1,3,1,0,3,25,0,0,0,0
Jaylen WrightJ. Wright,MIA@NE,8.00,0,0,0,0,0,0,13,86,0,0,0,0,0,0,0,0
Jacoby BrissettJ. Brissett,MIA@NE,7.00,34,18,160,0,0,0,1,10,0,0,0,0,0,0,0,0
Jake FergusonJ. Ferguson,DAL@PIT,7.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
Pat FreiermuthP. Freiermuth,DAL@PIT,7.00,0,0,0,0,0,0,0,0,0,0,3,22,1,0,1,0
C.J. HamC. Ham,NYJ@MIN,7.00,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,0
Najee HarrisN. Harris,DAL@PIT,7.00,0,0,0,0,0,0,14,42,0,0,2,35,0,0,0,0
Travis KelceT. Kelce,NO@KC,7.00,0,0,0,0,0,0,0,0,0,0,9,70,0,0,0,0
Tyler LockettT. Lockett,NYG@SEA,7.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
Jordan MasonJ. Mason,ARI@SF,7.00,0,0,0,0,0,0,14,89,0,0,1,9,0,0,1,0
Alexander MattisonA. Mattison,LV@DEN,7.00,0,0,0,0,0,0,15,38,0,1,2,23,0,0,0,0
Jakobi MeyersJ. Meyers,LV@DEN,7.00,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0
Foster MoreauF. Moreau,NO@KC,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
Bijan RobinsonB. Robinson,TB@ATL,7.00,0,0,0,0,0,0,12,61,0,0,3,16,0,0,0,0
Rachaad WhiteR. White,TB@ATL,7.00,0,0,0,0,0,0,10,72,0,0,3,-6,0,0,0,0
