Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Deshaun WatsonD. Watson,NE@HOU,34.00,37,28,344,2,0,0,6,36,1,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,NYJ@LAC,33.00,49,37,366,3,0,0,2,11,0,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,DAL@MIN,29.00,30,22,314,3,0,0,1,4,0,0,0,0,0,0,1,0
Jared GoffJ. Goff,LA@TB,29.00,51,39,376,3,2,0,1,0,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB@IND,28.00,38,27,311,3,1,0,3,13,0,0,0,0,0,0,1,0
Derek CarrD. Carr,KC@LV,27.00,31,23,275,3,1,0,3,6,0,0,0,0,0,0,0,0
Philip RiversP. Rivers,GB@IND,27.00,36,24,288,3,1,0,1,-1,0,0,0,0,0,0,0,0
Ryan TannehillR. Tannehill,TEN@BAL,25.00,31,22,259,2,1,0,4,35,0,1,0,0,0,0,0,0
Andy DaltonA. Dalton,DAL@MIN,24.00,32,22,203,3,1,0,3,5,0,0,1,-3,0,0,0,0
Taysom HillT. Hill,ATL@NO,24.00,23,18,233,0,0,0,10,49,2,0,0,0,0,0,1,0
Patrick MahomesP. Mahomes,KC@LV,24.00,45,34,348,2,1,0,4,16,0,0,0,0,0,0,0,0
Adam ThielenA. Thielen,DAL@MIN,24.00,0,0,0,0,0,0,0,0,0,0,8,123,2,0,0,0
Kyler MurrayK. Murray,ARI@SEA,23.00,42,29,269,2,0,0,5,15,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,ARI@SEA,23.00,28,23,197,2,0,0,10,42,0,0,0,0,0,0,0,0
Damiere ByrdD. Byrd,NE@HOU,20.00,0,0,0,0,0,0,1,11,0,0,6,132,1,0,0,0
Dalvin CookD. Cook,DAL@MIN,20.00,0,0,0,0,0,0,27,115,1,0,5,45,0,0,1,0
Cam NewtonC. Newton,NE@HOU,20.00,40,26,365,1,0,0,3,6,0,0,0,0,0,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT@JAX,20.00,46,32,267,2,1,0,0,0,0,0,0,0,0,0,0,0
Keenan AllenK. Allen,NYJ@LAC,19.00,0,0,0,0,0,0,0,0,0,0,16,145,1,0,1,0
Melvin GordonM. Gordon,MIA@DEN,19.00,0,0,0,0,0,0,15,84,2,0,0,0,0,0,1,0
