Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
De'Von AchaneD. Achane,DEN@MIA,47.00,0,0,0,0,0,0,18,203,2,0,4,30,2,0,0,0
Raheem MostertR. Mostert,DEN@MIA,38.00,0,0,0,0,0,0,13,82,3,0,7,60,1,0,0,0
Tua TagovailoaT. Tagovailoa,DEN@MIA,36.00,26,23,309,4,0,0,0,0,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,LAC@MIN,35.00,47,40,405,3,0,0,2,11,0,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,LAC@MIN,31.00,50,32,367,3,1,0,1,10,0,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,CHI@KC,30.00,33,24,272,3,0,0,3,28,0,0,0,0,0,0,0,0
Davante AdamsD. Adams,PIT@LV,29.00,0,0,0,0,0,0,0,0,0,0,13,172,2,0,0,0
Lamar JacksonL. Jackson,IND@BAL,29.00,31,22,202,0,0,0,14,101,2,0,0,0,0,0,1,0
Keenan AllenK. Allen,LAC@MIN,28.00,1,1,49,1,0,0,0,0,0,0,18,215,0,0,0,0
Andy DaltonA. Dalton,CAR@SEA,27.00,58,34,361,2,0,0,2,11,0,0,0,0,0,0,0,0
Kenneth WalkerK. Walker,CAR@SEA,26.00,0,0,0,0,0,0,18,97,2,0,3,59,0,0,0,0
Jordan LoveJ. Love,NO@GB,25.00,44,22,259,1,1,1,9,39,1,0,0,0,0,0,0,0
Brock PurdyB. Purdy,NYG@SF,24.00,37,25,310,2,0,0,4,-1,0,0,0,0,0,0,0,0
C.J. StroudC. Stroud,HOU@JAX,24.00,30,20,280,2,0,0,3,14,0,0,0,0,0,0,0,0
Deshaun WatsonD. Watson,TEN@CLE,24.00,33,27,289,2,0,0,4,16,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@WAS,22.00,32,20,218,1,1,0,3,46,1,0,0,0,0,0,0,0
Kenny PickettK. Pickett,PIT@LV,22.00,28,16,235,2,0,0,3,11,0,0,0,0,0,0,0,0
Tyreek HillT. Hill,DEN@MIA,21.00,0,0,0,0,0,0,0,0,0,0,9,157,1,0,0,0
Jalen HurtsJ. Hurts,PHI@TB,21.00,37,23,277,1,2,0,10,28,1,0,0,0,0,0,0,0
Nathaniel DellN. Dell,HOU@JAX,20.00,0,0,0,0,0,0,0,0,0,0,5,145,1,0,0,0
