Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Jalen HurtsJ. Hurts,PIT@PHI,36.00,28,19,285,4,0,0,2,10,0,0,0,0,0,0,0,0
Tua TagovailoaT. Tagovailoa,MIA@DET,34.00,36,29,382,3,0,0,5,19,0,0,0,0,0,0,0,0
A.J. BrownA. Brown,PIT@PHI,33.00,0,0,0,0,0,0,0,0,0,0,6,156,3,0,0,0
Derrick HenryD. Henry,TEN@HOU,33.00,0,0,0,0,0,0,32,219,2,0,1,9,0,0,0,0
Alvin KamaraA. Kamara,LV@NO,33.00,0,0,0,0,0,0,18,62,1,0,9,96,2,0,0,0
Christian McCaffreyC. McCaffrey,SF@LA,33.00,1,1,34,1,0,0,18,94,1,0,8,55,1,0,0,0
Tony PollardT. Pollard,CHI@DAL,32.00,0,0,0,0,0,0,14,131,3,0,1,16,0,0,0,0
D'Onta ForemanD. Foreman,CAR@ATL,31.00,0,0,0,0,0,0,26,118,3,1,0,0,0,0,0,0
Justin FieldsJ. Fields,CHI@DAL,30.00,23,17,151,2,0,0,8,60,1,0,0,0,0,0,0,0
Kyler MurrayK. Murray,ARI@MIN,30.00,44,31,326,3,2,0,6,36,0,0,0,0,0,0,0,0
Dak PrescottD. Prescott,CHI@DAL,29.00,27,21,250,2,1,0,5,34,1,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,ARI@MIN,28.00,36,24,232,2,0,0,4,22,1,0,0,0,0,0,1,0
Marcus MariotaM. Mariota,CAR@ATL,28.00,28,20,253,3,2,0,6,43,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,BAL@TB,25.00,38,27,238,2,0,0,9,43,0,0,0,0,0,0,0,0
Nick ChubbN. Chubb,CIN@CLE,24.00,0,0,0,0,0,0,23,101,2,1,1,3,0,0,0,0
Jacoby BrissettJ. Brissett,CIN@CLE,23.00,22,17,278,1,0,0,6,12,1,0,0,0,0,0,1,0
Taylor HeinickeT. Heinicke,WAS@IND,23.00,31,23,279,1,1,0,6,29,1,0,0,0,0,0,0,0
Geno SmithG. Smith,NYG@SEA,22.00,34,23,212,2,0,0,5,26,0,0,0,0,0,0,0,0
Jaylen WaddleJ. Waddle,MIA@DET,22.00,0,0,0,0,0,0,0,0,0,0,8,106,2,0,0,0
Andy DaltonA. Dalton,LV@NO,21.00,30,22,229,2,0,0,0,0,0,0,0,0,0,0,0,0
Travis EtienneT. Etienne,DEN@JAX,21.00,0,0,0,0,0,0,24,156,1,0,3,6,0,0,0,0
Jimmy GaroppoloJ. Garoppolo,SF@LA,21.00,25,21,235,2,0,0,1,3,0,0,0,0,0,0,0,0
DeAndre HopkinsD. Hopkins,ARI@MIN,21.00,0,0,0,0,0,0,0,0,0,0,12,159,1,0,0,0
D.J. MooreD. Moore,CAR@ATL,21.00,0,0,0,0,0,0,1,3,0,0,6,152,1,0,0,0
Josh AllenJ. Allen,GB@BUF,20.00,25,13,218,2,2,0,6,49,0,0,0,0,0,0,0,0
Dalvin CookD. Cook,ARI@MIN,20.00,0,0,0,0,0,0,20,111,1,0,5,30,0,0,0,0
Zach WilsonZ. Wilson,NE@NYJ,20.00,41,20,355,2,3,0,1,2,0,0,0,0,0,0,0,0
Tom BradyT. Brady,BAL@TB,19.00,44,26,325,1,0,0,1,1,0,0,0,0,0,0,0,0
Tyler ConklinT. Conklin,NE@NYJ,19.00,0,0,0,0,0,0,0,0,0,0,6,79,2,0,0,0
Aaron RodgersA. Rodgers,GB@BUF,19.00,30,19,203,2,1,0,1,11,0,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,SF@LA,19.00,33,22,187,1,0,0,2,-1,1,0,0,0,0,0,0,0
Jamaal WilliamsJ. Williams,MIA@DET,19.00,0,0,0,0,0,0,10,53,2,0,3,23,0,0,0,0
Joe BurrowJ. Burrow,CIN@CLE,18.00,35,25,232,2,1,0,1,2,0,0,0,0,0,0,1,0
Jared GoffJ. Goff,MIA@DET,18.00,37,27,321,1,0,0,1,3,0,0,1,5,0,0,0,0
Tyreek HillT. Hill,MIA@DET,18.00,0,0,0,0,0,0,1,7,0,0,12,188,0,0,0,0
Phillip WalkerP. Walker,CAR@ATL,18.00,36,19,317,1,1,0,1,20,0,0,0,0,0,0,0,0
Amari CooperA. Cooper,CIN@CLE,17.00,1,0,0,0,1,0,0,0,0,0,5,131,1,0,0,0
Stefon DiggsS. Diggs,GB@BUF,16.00,0,0,0,0,0,0,0,0,0,0,6,108,1,0,0,0
Rondale MooreR. Moore,ARI@MIN,16.00,0,0,0,0,0,0,2,12,0,0,7,92,1,0,0,0
