Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Joe BurrowJ. Burrow,BAL@CIN,46.00,46,37,525,4,0,0,2,11,0,0,0,0,0,0,0,0
Dak PrescottD. Prescott,WAS@DAL,39.00,39,28,330,4,0,0,4,21,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@NE,36.00,47,30,314,3,0,0,12,64,0,0,0,0,0,0,0,0
Tee HigginsT. Higgins,BAL@CIN,31.00,0,0,0,0,0,0,0,0,0,0,12,194,2,0,0,0
Damien HarrisD. Harris,BUF@NE,28.00,0,0,0,0,0,0,18,103,3,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,PIT@KC,28.00,30,23,258,3,0,0,0,0,0,0,0,0,0,0,0,0
Rex BurkheadR. Burkhead,LAC@HOU,26.00,0,0,0,0,0,0,22,149,2,0,2,0,0,0,0,0
Justin JacksonJ. Jackson,LAC@HOU,26.00,0,0,0,0,0,0,11,64,2,0,8,98,0,0,1,0
Aaron RodgersA. Rodgers,CLE@GB,26.00,34,24,202,3,0,0,1,-1,0,0,0,0,0,0,0,0
Joe MixonJ. Mixon,BAL@CIN,25.00,0,0,0,0,0,0,18,65,1,0,6,70,1,0,0,0
Zach WilsonZ. Wilson,JAX@NYJ,25.00,22,14,102,1,0,0,4,91,1,0,0,0,0,0,0,0
Davante AdamsD. Adams,CLE@GB,23.00,0,0,0,0,0,0,0,0,0,0,10,114,2,0,0,0
Nick ChubbN. Chubb,CLE@GB,23.00,0,0,0,0,0,0,17,126,1,0,3,58,0,0,0,0
Josh JohnsonJ. Johnson,BAL@CIN,23.00,40,28,304,2,1,0,5,10,0,0,0,0,0,0,0,0
Davis MillsD. Mills,LAC@HOU,22.00,27,21,254,2,0,0,1,-1,0,0,0,0,0,0,0,0
Kyler MurrayK. Murray,IND@ARI,22.00,43,27,245,1,0,0,4,74,0,0,0,7,0,0,0,0
Carson WentzC. Wentz,IND@ARI,21.00,28,18,225,2,0,0,2,4,0,0,0,0,0,0,0,0
A.J. BrownA. Brown,SF@TEN,20.00,1,0,0,0,0,0,0,0,0,0,11,145,1,0,0,0
Russell WilsonR. Wilson,CHI@SEA,20.00,27,16,181,2,0,0,2,13,0,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,NYG@PHI,19.00,29,17,199,2,0,0,2,7,0,0,0,0,0,0,0,0
Sony MichelS. Michel,LA@MIN,19.00,0,0,0,0,0,0,27,131,1,0,1,4,0,0,0,0
Rashaad PennyR. Penny,CHI@SEA,19.00,0,0,0,0,0,0,17,135,1,0,0,0,0,0,0,0
Byron PringleB. Pringle,PIT@KC,19.00,0,0,0,0,0,0,0,0,0,0,6,75,2,0,0,0
Mark AndrewsM. Andrews,BAL@CIN,18.00,0,0,0,0,0,0,0,0,0,0,8,125,1,0,0,0
Chase EdmondsC. Edmonds,IND@ARI,18.00,0,0,0,0,0,0,16,56,1,0,8,71,0,0,0,0
Nick FolesN. Foles,CHI@SEA,18.00,35,24,250,1,0,1,4,8,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,LAC@HOU,18.00,35,27,336,1,2,1,4,15,0,0,0,0,0,0,0,0
Isaiah McKenzieI. McKenzie,BUF@NE,18.00,0,0,0,0,0,0,1,-1,0,0,11,125,1,0,0,0
Deebo SamuelD. Samuel,SF@TEN,18.00,0,0,0,0,0,0,5,32,0,0,9,159,0,0,0,0
Kirk CousinsK. Cousins,LA@MIN,17.00,38,27,315,1,1,0,4,17,0,0,0,0,0,0,0,0
Tom BradyT. Brady,TB@CAR,16.00,30,18,232,1,0,0,1,11,0,0,0,0,0,0,0,0
David MontgomeryD. Montgomery,CHI@SEA,16.00,0,0,0,0,0,0,21,45,1,0,7,61,0,0,0,0
Amon-Ra St. BrownA. St. Brown,DET@ATL,16.00,0,0,0,0,0,0,2,19,0,0,9,91,1,0,0,0
Ryan TannehillR. Tannehill,SF@TEN,16.00,29,22,209,1,0,0,3,22,0,0,0,0,0,0,0,0
Ezekiel ElliottE. Elliott,WAS@DAL,15.00,0,0,0,0,0,0,9,37,1,0,1,5,1,0,0,0
Jaylen WaddleJ. Waddle,MIA@NO,15.00,0,0,0,0,0,0,0,0,0,0,10,92,1,0,0,0
Tyler BoydT. Boyd,BAL@CIN,14.00,0,0,0,0,0,0,0,0,0,0,3,85,1,0,0,0
Amari CooperA. Cooper,WAS@DAL,14.00,0,0,0,0,0,0,0,0,0,0,7,85,1,0,0,0
Stefon DiggsS. Diggs,BUF@NE,14.00,0,0,0,0,0,0,0,0,0,0,7,85,1,0,0,0
Jimmy GaroppoloJ. Garoppolo,SF@TEN,14.00,35,26,322,1,2,0,1,3,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,DET@ATL,14.00,24,18,215,1,0,0,4,5,0,0,0,0,0,0,0,0
Dalton SchultzD. Schultz,WAS@DAL,14.00,0,0,0,0,0,0,0,0,0,0,8,82,1,0,0,0
DeVonta SmithD. Smith,NYG@PHI,14.00,0,0,0,0,0,0,0,0,0,0,5,80,1,0,0,0
Malik TurnerM. Turner,WAS@DAL,14.00,0,0,0,0,0,0,0,0,0,0,3,82,1,0,0,0
Ronald Jones IIR. Jones,TB@CAR,13.00,0,0,0,0,0,0,20,65,1,0,2,16,0,0,0,0
Trevor LawrenceT. Lawrence,JAX@NYJ,13.00,39,26,280,0,0,0,6,37,0,0,0,0,0,0,1,0
Baker MayfieldB. Mayfield,CLE@GB,13.00,36,21,222,2,4,0,2,11,0,0,0,0,0,0,0,0
Ke'Shawn VaughnK. Vaughn,TB@CAR,13.00,0,0,0,0,0,0,7,70,1,0,0,0,0,0,0,0
Ja'Marr ChaseJ. Chase,BAL@CIN,12.00,0,0,0,0,0,0,0,0,0,0,7,125,0,0,0,0
Chris ConleyC. Conley,LAC@HOU,12.00,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,0
Gerald EverettG. Everett,CHI@SEA,12.00,0,0,0,0,0,0,0,0,0,0,4,68,1,0,0,0
Alexander MattisonA. Mattison,LA@MIN,12.00,0,0,0,0,0,0,13,41,1,0,3,29,0,0,0,0
Dare OgunbowaleD. Ogunbowale,JAX@NYJ,12.00,0,0,0,0,0,0,17,57,1,0,2,15,0,0,0,0
K.J. OsbornK. Osborn,LA@MIN,12.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0
Devin SingletaryD. Singletary,BUF@NE,12.00,0,0,0,0,0,0,12,39,1,0,5,39,0,0,0,0
Tim BoyleT. Boyle,DET@ATL,11.00,34,24,187,1,1,0,0,0,0,0,0,0,0,0,0,0
Derek CarrD. Carr,DEN@LV,11.00,25,20,201,1,1,0,7,5,0,0,0,0,0,0,1,0
Michael CarterM. Carter,JAX@NYJ,11.00,0,0,0,0,0,0,16,118,0,0,2,6,0,0,0,0
T.Y. HiltonT. Hilton,IND@ARI,11.00,0,0,0,0,0,0,0,0,0,0,4,51,1,0,0,0
Josh JacobsJ. Jacobs,DEN@LV,11.00,0,0,0,0,0,0,27,129,0,0,1,-5,0,0,1,0
Justin JeffersonJ. Jefferson,LA@MIN,11.00,0,0,0,0,0,0,0,0,0,0,8,116,0,0,0,0
Allen LazardA. Lazard,CLE@GB,11.00,0,0,0,0,0,0,1,13,0,0,2,45,1,0,0,0
Tua TagovailoaT. Tagovailoa,MIA@NO,11.00,26,19,198,1,1,0,1,1,0,0,0,0,0,0,0,0
Jeffery WilsonJ. Wilson,SF@TEN,11.00,0,0,0,0,0,0,14,45,1,0,3,12,0,0,0,0
Brandon AiyukB. Aiyuk,SF@TEN,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
John BatesJ. Bates,WAS@DAL,10.00,0,0,0,0,0,0,0,0,0,0,2,45,1,0,0,0
Antonio BrownA. Brown,TB@CAR,10.00,0,0,0,0,0,0,0,0,0,0,10,101,0,0,0,0
Antonio GibsonA. Gibson,WAS@DAL,10.00,0,0,0,0,0,0,6,29,0,0,2,29,1,0,0,0
Derrick GoreD. Gore,PIT@KC,10.00,0,0,0,0,0,0,12,43,0,0,3,61,0,0,0,0
Najee HarrisN. Harris,PIT@KC,10.00,0,0,0,0,0,0,19,93,0,0,5,17,0,0,0,0
Diontae JohnsonD. Johnson,PIT@KC,10.00,0,0,0,0,0,0,0,0,0,0,6,51,1,0,1,0
Cooper KuppC. Kupp,LA@MIN,10.00,0,0,0,0,0,0,1,4,0,0,10,109,0,0,0,0
D.K. MetcalfD. Metcalf,CHI@SEA,10.00,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0
Josh PalmerJ. Palmer,LAC@HOU,10.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
Kyle PittsK. Pitts,DET@ATL,10.00,0,0,0,0,0,0,0,0,0,0,6,102,0,0,0,0
Hunter RenfrowH. Renfrow,DEN@LV,10.00,0,0,0,0,0,0,0,0,0,0,3,40,1,0,0,0
Boston ScottB. Scott,NYG@PHI,10.00,0,0,0,0,0,0,12,41,1,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,IND@ARI,10.00,0,0,0,0,0,0,27,108,0,0,0,0,0,0,0,0
Odell Beckham Jr.O. Beckham,LA@MIN,9.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
Nico CollinsN. Collins,LAC@HOU,9.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
Jimmy GrahamJ. Graham,CHI@SEA,9.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
Cyril GraysonC. Grayson,TB@CAR,9.00,0,0,0,0,0,0,1,14,0,0,3,81,0,0,0,0
Mecole HardmanM. Hardman,PIT@KC,9.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT@KC,9.00,35,23,159,1,1,0,0,0,0,0,0,0,0,0,1,0
Kyle AllenK. Allen,WAS@DAL,8.00,10,8,67,1,0,0,0,0,0,0,0,0,0,0,0,0
Tavon AustinT. Austin,JAX@NYJ,8.00,0,0,0,0,0,0,3,21,0,0,6,68,0,0,0,0
Peyton BarberP. Barber,DEN@LV,8.00,0,0,0,0,0,0,5,22,1,0,1,0,0,0,0,0
Rashod BatemanR. Bateman,BAL@CIN,8.00,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Sam DarnoldS. Darnold,TB@CAR,8.00,32,15,190,0,0,0,1,11,0,0,0,0,0,0,0,0
Clyde Edwards-HelaireC. Edwards-Helaire,PIT@KC,8.00,0,0,0,0,0,0,9,27,1,0,1,4,0,0,0,0
Mike GlennonM. Glennon,NYG@PHI,8.00,27,17,93,1,1,0,2,11,0,0,0,0,0,0,0,0
Khalil HerbertK. Herbert,CHI@SEA,8.00,0,0,0,0,0,0,2,21,1,0,1,7,0,0,0,0
Hayden HurstH. Hurst,DET@ATL,8.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
Aaron JonesA. Jones,CLE@GB,8.00,0,0,0,0,0,0,12,66,0,0,5,21,0,0,0,0
Michael PittmanM. Pittman,IND@ARI,8.00,0,0,0,0,0,0,1,3,0,0,8,82,0,0,0,0
Cooper RushC. Rush,WAS@DAL,8.00,3,2,70,1,0,0,2,0,0,0,0,0,0,0,0,0
Anthony SchwartzA. Schwartz,CLE@GB,8.00,0,0,0,0,0,0,2,24,0,0,1,5,1,0,0,0
Shi SmithS. Smith,TB@CAR,8.00,0,0,0,0,0,0,0,0,0,0,3,86,0,0,0,0
Antoine WesleyA. Wesley,IND@ARI,8.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
Darrel WilliamsD. Williams,PIT@KC,8.00,0,0,0,0,0,0,11,55,0,0,3,30,0,0,0,0
Cameron BrateC. Brate,TB@CAR,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Evan EngramE. Engram,NYG@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,17,1,0,0,0
D'Onta ForemanD. Foreman,SF@TEN,7.00,0,0,0,0,0,0,9,17,1,0,0,0,0,0,0,0
Devonta FreemanD. Freeman,BAL@CIN,7.00,0,0,0,0,0,0,6,17,1,0,2,3,0,0,0,0
Lil'Jordan HumphreyL. Humphrey,MIA@NO,7.00,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0
Marvin JonesM. Jones,JAX@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,0
Dawson KnoxD. Knox,BUF@NE,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
Drew LockD. Lock,DEN@LV,7.00,22,15,153,0,0,0,2,10,0,0,0,0,0,0,0,0
Dezmon PatmonD. Patmon,IND@ARI,7.00,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0
Cordarrelle PattersonC. Patterson,DET@ATL,7.00,0,0,0,0,0,0,7,14,1,0,1,-1,0,0,0,0
James ProcheJ. Proche,BAL@CIN,7.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,0
Matthew StaffordM. Stafford,LA@MIN,7.00,37,21,197,1,3,0,3,8,0,0,0,0,0,0,0,0
Jamaal WilliamsJ. Williams,DET@ATL,7.00,0,0,0,0,0,0,19,77,0,0,0,0,0,0,0,0
Javonte WilliamsJ. Williams,DEN@LV,7.00,0,0,0,0,0,0,7,12,1,0,2,8,0,0,0,0
Harrison BryantH. Bryant,CLE@GB,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Jared CookJ. Cook,LAC@HOU,6.00,0,0,0,0,0,0,0,0,0,0,3,44,0,1,0,0
Taylor HeinickeT. Heinicke,WAS@DAL,6.00,22,7,121,1,2,0,1,-1,0,0,0,0,0,0,0,0
Jerry JeudyJ. Jeudy,DEN@LV,6.00,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
CeeDee LambC. Lamb,WAS@DAL,6.00,0,0,0,0,0,0,1,-2,0,0,4,66,0,0,0,0
Foster MoreauF. Moreau,DEN@LV,6.00,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0
Dyami BrownD. Brown,WAS@DAL,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Robbie ChosenR. Chosen,TB@CAR,5.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
Tevin ColemanT. Coleman,JAX@NYJ,5.00,0,0,0,0,0,0,14,57,0,0,1,4,0,0,0,0
AJ DillonA. Dillon,CLE@GB,5.00,0,0,0,0,0,0,9,41,0,0,3,15,0,0,0,0
Phillip DorsettP. Dorsett,LAC@HOU,5.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Zach ErtzZ. Ertz,IND@ARI,5.00,0,0,0,0,0,0,0,0,0,0,8,54,0,0,0,0
Michael GallupM. Gallup,WAS@DAL,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Rashard HigginsR. Higgins,CLE@GB,5.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
D'Ernest JohnsonD. Johnson,CLE@GB,5.00,0,0,0,0,0,0,4,58,0,0,1,8,0,0,0,0
Zay JonesZ. Jones,DEN@LV,5.00,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0
Brevin JordanB. Jordan,LAC@HOU,5.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Alvin KamaraA. Kamara,MIA@NO,5.00,0,0,0,0,0,0,13,52,0,0,2,7,0,0,0,0
Jarvis LandryJ. Landry,CLE@GB,5.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
Jakobi MeyersJ. Meyers,BUF@NE,5.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
Darnell MooneyD. Mooney,CHI@SEA,5.00,0,0,0,0,0,0,2,2,0,0,5,57,0,0,0,0
D.J. MooreD. Moore,TB@CAR,5.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
Jason MooreJ. Moore,LAC@HOU,5.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
Laquon TreadwellL. Treadwell,JAX@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Mo Alie-CoxM. Alie-Cox,IND@ARI,4.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Marquise BrownM. Brown,BAL@CIN,4.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
Marquez CallawayM. Callaway,MIA@NO,4.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Chase ClaypoolC. Claypool,PIT@KC,4.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Tyler ConklinT. Conklin,LA@MIN,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Tyler HigbeeT. Higbee,LA@MIN,4.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
Mack HollinsM. Hollins,MIA@NO,4.00,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0
Jordan HowardJ. Howard,NYG@PHI,4.00,0,0,0,0,0,0,9,37,0,0,2,19,0,0,0,0
DeSean JacksonD. Jackson,DEN@LV,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Mac JonesM. Jones,BUF@NE,4.00,32,14,145,0,2,0,6,33,0,0,0,0,0,0,0,0
Kyle JuszczykK. Juszczyk,SF@TEN,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Christian KirkC. Kirk,IND@ARI,4.00,0,0,0,0,0,0,0,0,0,0,7,48,0,0,0,0
Cole KmetC. Kmet,CHI@SEA,4.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Terry McLaurinT. McLaurin,WAS@DAL,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Chris MooreC. Moore,LAC@HOU,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Cam NewtonC. Newton,TB@CAR,4.00,13,7,61,0,1,0,5,42,0,0,0,0,0,0,0,0
James O'ShaughnessyJ. O'Shaughnessy,JAX@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Tony PollardT. Pollard,WAS@DAL,4.00,0,0,0,0,0,0,8,34,0,0,2,16,0,0,0,0
Craig ReynoldsC. Reynolds,DET@ATL,4.00,0,0,0,0,0,0,11,29,0,0,3,22,0,0,0,0
Miles SandersM. Sanders,NYG@PHI,4.00,0,0,0,0,0,0,7,45,0,0,1,3,0,0,0,0
Adam ThielenA. Thielen,LA@MIN,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Quez WatkinsQ. Watkins,NYG@PHI,4.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
Keenan AllenK. Allen,LAC@HOU,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Stephen AndersonS. Anderson,LAC@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Saquon BarkleyS. Barkley,NYG@PHI,3.00,0,0,0,0,0,0,15,32,0,0,1,-4,0,0,0,0
Braxton BerriosB. Berrios,JAX@NYJ,3.00,0,0,0,0,0,0,1,3,0,0,5,37,0,0,0,0
Devontae BookerD. Booker,NYG@PHI,3.00,0,0,0,0,0,0,6,27,0,0,4,19,0,0,0,0
Kendrick BourneK. Bourne,BUF@NE,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
