Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Tyler HuntleyT. Huntley,GB@BAL,39.00,40,28,215,2,0,0,13,73,2,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,KC@LAC,36.00,47,31,410,3,1,1,3,32,0,0,0,0,0,0,1,0
Travis KelceT. Kelce,KC@LAC,31.00,0,0,0,0,0,0,0,0,0,0,10,191,2,0,0,0
Jalen HurtsJ. Hurts,WAS@PHI,29.00,26,20,296,1,1,0,8,38,2,0,0,0,0,0,1,0
Aaron RodgersA. Rodgers,GB@BAL,29.00,31,23,268,3,0,0,4,11,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,CAR@BUF,26.00,34,19,210,3,1,0,3,24,0,0,0,0,0,0,0,0
Jared GoffJ. Goff,ARI@DET,26.00,26,21,216,3,0,0,0,0,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,KC@LAC,26.00,38,22,236,2,1,0,5,16,1,0,0,0,0,0,0,0
Mark AndrewsM. Andrews,GB@BAL,25.00,0,0,0,0,0,0,0,0,0,0,10,136,2,0,0,0
Cooper KuppC. Kupp,SEA@LA,25.00,0,0,0,0,0,0,1,1,0,0,9,136,2,0,0,0
Cam NewtonC. Newton,CAR@BUF,25.00,38,18,156,1,1,1,15,71,1,0,0,0,0,0,0,0
Duke JohnsonD. Johnson,NYJ@MIA,24.00,0,0,0,0,0,0,22,107,2,0,1,20,0,0,0,0
Jonathan TaylorJ. Taylor,NE@IND,23.00,0,0,0,0,0,0,29,170,1,0,0,0,0,0,0,0
Brandin CooksB. Cooks,HOU@JAX,22.00,0,0,0,0,0,0,0,0,0,0,7,102,2,0,0,0
Gabriel DavisG. Davis,CAR@BUF,20.00,0,0,0,0,0,0,0,0,0,0,5,85,2,0,0,0
Tyreek HillT. Hill,KC@LAC,20.00,0,0,0,0,0,0,0,0,0,0,12,148,1,0,0,0
Mac JonesM. Jones,NE@IND,20.00,45,26,299,2,2,0,1,12,0,0,0,0,0,0,0,0
Justin FieldsJ. Fields,MIN@CHI,19.00,39,26,285,1,0,0,7,35,0,0,0,0,0,0,1,0
Hunter HenryH. Henry,NE@IND,19.00,0,0,0,0,0,0,0,0,0,0,6,77,2,0,0,0
Matthew StaffordM. Stafford,SEA@LA,19.00,29,21,244,2,1,0,3,-3,0,0,0,0,0,0,0,0
