Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Tyreek HillT. Hill,MIA@LAC,33.00,0,0,0,0,0,0,0,0,0,0,11,215,2,0,0,0
Tua TagovailoaT. Tagovailoa,MIA@LAC,33.00,45,28,466,3,1,0,5,5,0,0,0,0,0,0,1,0
Mac JonesM. Jones,PHI@NE,29.00,54,35,316,3,1,0,2,15,0,0,0,0,0,0,0,0
Jordan LoveJ. Love,GB@CHI,28.00,27,15,245,3,0,0,3,12,0,0,0,0,0,0,0,0
Brandon AiyukB. Aiyuk,SF@PIT,24.00,0,0,0,0,0,0,0,0,0,0,8,129,2,0,0,0
Aaron JonesA. Jones,GB@CHI,24.00,0,0,0,0,0,0,9,41,1,0,2,86,1,0,0,0
Patrick MahomesP. Mahomes,DET@KC,23.00,39,21,226,2,1,0,6,45,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,MIA@LAC,22.00,33,23,229,1,0,0,5,17,1,0,0,0,0,0,0,0
Christian McCaffreyC. McCaffrey,SF@PIT,22.00,0,0,0,0,0,0,22,152,1,0,3,17,0,0,0,0
Anthony RichardsonA. Richardson,JAX@IND,22.00,37,24,223,1,1,0,10,40,1,0,0,0,0,0,0,0
Deshaun WatsonD. Watson,CIN@CLE,22.00,29,16,154,1,1,0,5,45,1,1,0,0,0,0,0,0
Kirk CousinsK. Cousins,TB@MIN,21.00,44,33,344,2,1,0,3,7,0,0,0,0,0,0,2,0
Austin EkelerA. Ekeler,MIA@LAC,21.00,0,0,0,0,0,0,16,117,1,0,4,47,0,0,0,0
Trevor LawrenceT. Lawrence,JAX@IND,21.00,32,24,241,2,1,0,7,21,0,0,0,0,0,0,0,0
Brock PurdyB. Purdy,SF@PIT,21.00,29,19,220,2,0,0,3,20,0,0,0,0,0,0,1,0
Tyler AllgeierT. Allgeier,CAR@ATL,20.00,0,0,0,0,0,0,15,75,2,0,3,19,0,0,0,0
Jakobi MeyersJ. Meyers,LV@DEN,20.00,0,0,0,0,0,0,0,0,0,0,9,81,2,0,0,0
Tony PollardT. Pollard,DAL@NYG,20.00,0,0,0,0,0,0,14,70,2,0,2,12,0,0,0,0
Jimmy GaroppoloJ. Garoppolo,LV@DEN,19.00,26,20,200,2,1,0,9,11,0,0,0,0,0,0,0,0
Baker MayfieldB. Mayfield,TB@MIN,19.00,34,21,173,2,0,0,8,11,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,LV@DEN,19.00,34,27,177,2,0,0,1,1,0,0,0,0,0,0,0,0
Kendrick BourneK. Bourne,PHI@NE,18.00,0,0,0,0,0,0,0,0,0,0,6,64,2,0,0,0
Sam HowellS. Howell,ARI@WAS,18.00,31,19,202,1,1,0,2,11,1,0,0,0,0,0,1,0
Kyren WilliamsK. Williams,LA@SEA,17.00,0,0,0,0,0,0,15,52,2,0,0,2,0,0,0,0
Derek CarrD. Carr,TEN@NO,16.00,33,23,305,1,1,0,3,4,0,0,0,0,0,0,0,0
Stefon DiggsS. Diggs,BUF@NYJ,16.00,0,0,0,0,0,0,0,0,0,0,10,102,1,0,0,0
Justin FieldsJ. Fields,GB@CHI,16.00,37,24,216,1,1,0,9,59,0,0,0,0,0,0,1,0
Jared GoffJ. Goff,DET@KC,16.00,35,22,253,1,0,0,5,-1,0,0,0,0,0,0,0,0
Calvin RidleyC. Ridley,JAX@IND,16.00,0,0,0,0,0,0,0,0,0,0,8,101,1,0,0,0
Travis EtienneT. Etienne,JAX@IND,15.00,0,0,0,0,0,0,18,77,1,0,5,27,0,0,0,0
Justin JeffersonJ. Jefferson,TB@MIN,15.00,0,0,0,0,0,0,0,0,0,0,9,150,0,0,0,0
Joshua KelleyJ. Kelley,MIA@LAC,15.00,0,0,0,0,0,0,16,91,1,0,0,0,0,0,0,0
Michael PittmanM. Pittman,JAX@IND,15.00,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
Romeo DoubsR. Doubs,GB@CHI,14.00,0,0,0,0,0,0,0,0,0,0,4,26,2,0,0,0
Breece HallB. Hall,BUF@NYJ,14.00,0,0,0,0,0,0,10,127,0,0,1,20,0,0,0,0
Jalen HurtsJ. Hurts,PHI@NE,14.00,33,22,170,1,0,0,9,37,0,0,0,0,0,0,1,0
Rashid ShaheedR. Shaheed,TEN@NO,14.00,0,0,0,0,0,0,2,11,0,0,5,89,1,0,1,0
Matthew StaffordM. Stafford,LA@SEA,14.00,38,24,334,0,0,0,3,11,0,0,0,0,0,0,0,0
David MontgomeryD. Montgomery,DET@KC,13.00,0,0,0,0,0,0,21,74,1,0,0,0,0,0,0,0
Bijan RobinsonB. Robinson,CAR@ATL,13.00,0,0,0,0,0,0,10,56,0,0,6,27,1,0,0,0
Amon-Ra St. BrownA. St. Brown,DET@KC,13.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
Jordan AddisonJ. Addison,TB@MIN,12.00,0,0,0,0,0,0,0,0,0,0,4,61,1,0,0,0
Nick ChubbN. Chubb,CIN@CLE,12.00,0,0,0,0,0,0,18,106,0,0,4,21,0,0,0,0
Mike EvansM. Evans,TB@MIN,12.00,0,0,0,0,0,0,0,0,0,0,6,66,1,0,0,0
Justice HillJ. Hill,HOU@BAL,12.00,0,0,0,0,0,0,8,9,2,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@NYJ,11.00,41,29,236,1,3,0,6,36,0,0,0,0,0,0,1,0
Chatarius AtwellC. Atwell,LA@SEA,11.00,0,0,0,0,0,0,0,0,0,0,6,119,0,0,0,0
Derrick HenryD. Henry,TEN@NO,11.00,0,0,0,0,0,0,15,63,0,0,2,56,0,0,0,0
Hunter HenryH. Henry,PHI@NE,11.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
Roschon JohnsonR. Johnson,GB@CHI,11.00,0,0,0,0,0,0,5,20,1,0,6,35,0,0,0,0
Zay JonesZ. Jones,JAX@IND,11.00,0,0,0,0,0,0,0,0,0,0,5,55,1,0,0,0
