Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Kirk CousinsK. Cousins,MIN@GB,22.00,31,23,274,2,0,0,2,9,0,0,0,0,0,0,0,0
Travis EtienneT. Etienne,JAX@PIT,22.00,0,0,0,0,0,0,24,79,0,1,3,70,1,0,0,0
Alvin KamaraA. Kamara,NO@IND,22.00,0,0,0,0,0,0,17,59,1,0,4,51,1,0,0,0
Rashid ShaheedR. Shaheed,NO@IND,21.00,0,0,0,0,0,0,0,0,0,0,3,153,1,0,0,0
Taysom HillT. Hill,NO@IND,20.00,2,1,44,0,0,0,9,63,2,0,1,14,0,0,0,0
Brock PurdyB. Purdy,CIN@SF,20.00,31,22,365,1,2,0,6,57,0,0,0,0,0,0,1,0
Gardner MinshewG. Minshew,NO@IND,18.00,41,23,213,2,1,0,1,3,0,0,0,0,0,0,0,0
Geno SmithG. Smith,CLE@SEA,18.00,37,23,254,2,2,0,2,-3,0,0,0,0,0,0,0,0
Jaylen WaddleJ. Waddle,NE@MIA,18.00,0,0,0,0,0,0,0,0,0,0,7,121,1,0,0,0
Tyreek HillT. Hill,NE@MIA,17.00,0,0,0,0,0,0,0,0,0,0,8,112,1,0,0,0
Ja'Marr ChaseJ. Chase,CIN@SF,16.00,0,0,0,0,0,0,2,-8,0,0,10,100,1,0,0,0
Jahan DotsonJ. Dotson,PHI@WAS,16.00,0,0,0,0,0,0,0,0,0,0,8,108,1,0,0,0
Austin EkelerA. Ekeler,CHI@LAC,16.00,0,0,0,0,0,0,15,29,0,0,7,94,1,0,1,0
Mac JonesM. Jones,NE@MIA,16.00,29,19,161,2,1,0,1,-2,0,0,0,0,0,0,0,0
Trevor LawrenceT. Lawrence,JAX@PIT,16.00,32,24,292,1,1,0,1,10,0,0,0,0,0,0,0,0
Jordan LoveJ. Love,MIN@GB,16.00,41,24,229,1,1,0,4,34,0,0,0,0,0,0,0,0
Joe MixonJ. Mixon,CIN@SF,16.00,0,0,0,0,0,0,16,87,1,0,3,23,0,0,0,0
Bryce YoungB. Young,HOU@CAR,16.00,31,22,235,1,0,0,4,11,0,0,0,0,0,0,0,0
Jamison CrowderJ. Crowder,PHI@WAS,15.00,0,0,0,0,0,0,0,0,0,0,7,95,1,0,0,0
Trey McBrideT. McBride,BAL@ARI,15.00,0,0,0,0,0,0,0,0,0,0,10,95,1,0,0,0
DeVonta SmithD. Smith,PHI@WAS,15.00,0,0,0,0,0,0,0,0,0,0,7,99,1,0,0,0
Javonte WilliamsJ. Williams,KC@DEN,15.00,0,0,0,0,0,0,27,85,0,0,3,13,1,0,0,0
Zach WilsonZ. Wilson,NYJ@NYG,15.00,36,17,240,1,0,0,4,25,0,0,0,0,0,0,2,0
Jordan AddisonJ. Addison,MIN@GB,14.00,0,0,0,0,0,0,1,2,0,0,7,82,1,0,0,0
Gabriel DavisG. Davis,TB@BUF,14.00,0,0,0,0,0,0,0,0,0,0,9,87,1,0,0,0
Jared GoffJ. Goff,LV@DET,14.00,37,26,272,1,1,0,2,-2,0,0,0,0,0,0,0,0
Breece HallB. Hall,NYJ@NYG,14.00,0,0,0,0,0,0,12,17,0,0,6,76,1,0,0,0
Taylor HeinickeT. Heinicke,ATL@TEN,14.00,21,12,175,1,0,0,2,14,0,0,0,0,0,0,0,0
T.J. HockensonT. Hockenson,MIN@GB,14.00,0,0,0,0,0,0,0,0,0,0,6,88,1,0,0,0
Josh JacobsJ. Jacobs,LV@DET,14.00,0,0,0,0,0,0,15,61,1,0,2,27,0,0,0,0
George KittleG. Kittle,CIN@SF,14.00,0,0,0,0,0,0,0,0,0,0,9,149,0,0,0,0
Tyler LockettT. Lockett,CLE@SEA,14.00,0,0,0,0,0,0,0,0,0,0,8,81,1,0,0,0
Lamar JacksonL. Jackson,BAL@ARI,13.00,27,18,157,1,0,0,5,17,0,0,0,0,0,0,0,0
David NjokuD. Njoku,CLE@SEA,13.00,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0
Saquon BarkleyS. Barkley,NYJ@NYG,12.00,0,0,0,0,0,0,36,128,0,0,3,0,0,0,0,0
Chris GodwinC. Godwin,TB@BUF,12.00,0,0,0,0,0,0,1,14,0,0,5,54,1,0,0,0
Derrick HenryD. Henry,ATL@TEN,12.00,0,0,0,0,0,0,22,101,0,0,4,21,0,0,0,0
Kareem HuntK. Hunt,CLE@SEA,12.00,0,0,0,0,0,0,14,55,1,0,1,12,0,0,0,0
Dalton KincaidD. Kincaid,TB@BUF,12.00,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,0
Terry McLaurinT. McLaurin,PHI@WAS,12.00,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0
Zack MossZ. Moss,NO@IND,12.00,0,0,0,0,0,0,11,66,1,0,1,8,0,0,0,0
Bijan RobinsonB. Robinson,ATL@TEN,12.00,0,0,0,0,0,0,11,62,1,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,LA@DAL,12.00,22,13,162,1,1,0,1,9,0,0,0,0,0,1,0,0
C.J. StroudC. Stroud,HOU@CAR,12.00,24,16,140,0,0,0,2,13,1,0,0,0,0,0,0,0
Phillip WalkerP. Walker,CLE@SEA,12.00,31,15,248,1,2,0,6,27,0,0,0,0,0,0,1,0
Tyson BagentT. Bagent,CHI@LAC,11.00,37,25,232,0,2,0,4,-1,1,0,0,0,0,0,0,0
Jerry JeudyJ. Jeudy,KC@DEN,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
Sam LaPortaS. LaPorta,LV@DET,11.00,0,0,0,0,0,0,0,0,0,0,8,57,1,0,0,0
D'Andre SwiftD. Swift,PHI@WAS,11.00,0,0,0,0,0,0,16,57,1,0,2,7,0,0,0,0
Brandon AiyukB. Aiyuk,CIN@SF,10.00,0,0,0,0,0,0,0,0,0,0,5,109,0,0,0,0
Mark AndrewsM. Andrews,BAL@ARI,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
Tyler BoydT. Boyd,CIN@SF,10.00,0,0,0,0,0,0,1,6,0,0,3,40,1,0,0,0
Brandin CooksB. Cooks,LA@DAL,10.00,0,0,0,0,0,0,1,3,0,0,3,49,1,0,0,0
Jake FergusonJ. Ferguson,LA@DAL,10.00,0,0,0,0,0,0,0,0,0,0,4,47,1,0,0,0
Royce FreemanR. Freeman,LA@DAL,10.00,0,0,0,0,0,0,9,44,1,0,0,0,0,0,0,0
Raheem MostertR. Mostert,NE@MIA,10.00,0,0,0,0,0,0,13,46,1,0,0,0,0,0,0,0
Donald ParhamD. Parham,CHI@LAC,10.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
Michael PittmanM. Pittman,NO@IND,10.00,0,0,0,0,0,0,0,0,0,0,8,40,1,0,0,0
Amon-Ra St. BrownA. St. Brown,LV@DET,10.00,0,0,0,0,0,0,0,0,0,0,6,108,0,0,0,0
Logan ThomasL. Thomas,PHI@WAS,10.00,0,0,0,0,0,0,0,0,0,0,6,44,1,0,0,0
Rachaad WhiteR. White,TB@BUF,10.00,0,0,0,0,0,0,9,39,0,0,7,70,0,0,0,0
Garrett WilsonG. Wilson,NYJ@NYG,10.00,0,0,0,0,0,0,1,6,0,0,7,100,0,0,0,0
Kendrick BourneK. Bourne,NE@MIA,9.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
Marquise BrownM. Brown,BAL@ARI,9.00,0,0,0,0,0,0,0,0,0,0,6,33,1,0,0,0
Darrynton EvansD. Evans,CHI@LAC,9.00,0,0,0,0,0,0,4,18,1,0,3,22,0,0,0,0
Mike EvansM. Evans,TB@BUF,9.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0
Andrew OgletreeA. Ogletree,NO@IND,9.00,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0
K.J. OsbornK. Osborn,MIN@GB,9.00,0,0,0,0,0,0,0,0,0,0,8,99,0,0,0,0
Khalil ShakirK. Shakir,TB@BUF,9.00,0,0,0,0,0,0,0,0,0,0,6,92,0,0,0,0
Jaxon Smith-NjigbaJ. Smith-Njigba,CLE@SEA,9.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
Jonathan TaylorJ. Taylor,NO@IND,9.00,0,0,0,0,0,0,12,95,0,0,1,2,0,0,0,0
Nick WestbrookN. Westbrook,ATL@TEN,9.00,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0
Jake BoboJ. Bobo,CLE@SEA,8.00,0,0,0,0,0,0,1,3,1,0,2,23,0,0,0,0
Amari CooperA. Cooper,CLE@SEA,8.00,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,0
Darrell HendersonD. Henderson,LA@DAL,8.00,0,0,0,0,0,0,12,31,0,0,3,54,0,0,0,0
Diontae JohnsonD. Johnson,JAX@PIT,8.00,0,0,0,0,0,0,0,0,0,0,8,85,0,0,0,0
George PickensG. Pickens,JAX@PIT,8.00,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0
Jayden ReedJ. Reed,MIN@GB,8.00,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0
Calvin RidleyC. Ridley,JAX@PIT,8.00,0,0,0,0,0,0,0,0,0,0,6,83,0,0,0,0
Ben SkowronekB. Skowronek,LA@DAL,8.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
Pierre StrongP. Strong,CLE@SEA,8.00,0,0,0,0,0,0,10,41,0,0,1,41,0,0,0,0
Courtland SuttonC. Sutton,KC@DEN,8.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
Mitchell TrubiskyM. Trubisky,JAX@PIT,8.00,27,15,138,1,2,0,3,18,0,0,0,0,0,0,0,0
Cam AkersC. Akers,MIN@GB,7.00,0,0,0,0,0,0,9,19,1,0,1,6,0,0,0,0
Emari DemercadoE. Demercado,BAL@ARI,7.00,0,0,0,0,0,0,20,78,0,0,1,1,0,0,0,0
Tommy DeVitoT. DeVito,NYJ@NYG,7.00,7,2,-1,0,0,0,4,12,1,0,0,0,0,0,0,0
Stefon DiggsS. Diggs,TB@BUF,7.00,0,0,0,0,0,0,0,0,0,0,9,70,0,0,0,0
Romeo DoubsR. Doubs,MIN@GB,7.00,0,0,0,0,0,0,0,0,0,0,4,18,1,0,0,0
Josh DownsJ. Downs,NO@IND,7.00,0,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0
Evan EngramE. Engram,JAX@PIT,7.00,0,0,0,0,0,0,0,0,0,0,10,88,0,0,1,0
Khadarel HodgeK. Hodge,ATL@TEN,7.00,0,0,0,0,0,0,0,0,0,0,3,75,0,0,0,0
Cole KmetC. Kmet,CHI@LAC,7.00,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0
Scott MillerS. Miller,ATL@TEN,7.00,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0
Craig ReynoldsC. Reynolds,LV@DET,7.00,0,0,0,0,0,0,14,74,0,0,1,12,0,0,1,0
Brian RobinsonB. Robinson,PHI@WAS,7.00,0,0,0,0,0,0,10,59,0,0,2,20,0,0,0,0
Adam ThielenA. Thielen,HOU@CAR,7.00,0,0,0,0,0,0,0,0,0,0,8,72,0,0,0,0
Keenan AllenK. Allen,CHI@LAC,6.00,0,0,0,0,0,0,0,0,0,0,8,69,0,0,0,0
Zach CharbonnetZ. Charbonnet,CLE@SEA,6.00,0,0,0,0,0,0,5,53,0,0,2,11,0,0,0,0
James CookJ. Cook,TB@BUF,6.00,0,0,0,0,0,0,14,67,0,0,1,6,0,0,0,0
Simi FehokoS. Fehoko,CHI@LAC,6.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
Tee HigginsT. Higgins,CIN@SF,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
Andrei IosivasA. Iosivas,CIN@SF,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Julio JonesJ. Jones,PHI@WAS,6.00,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
Patrick MahomesP. Mahomes,KC@DEN,6.00,38,24,240,0,2,0,3,20,0,0,0,0,0,0,1,0
D.K. MetcalfD. Metcalf,CLE@SEA,6.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
Jonathan MingoJ. Mingo,HOU@CAR,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
JuJu Smith-SchusterJ. Smith-Schuster,NE@MIA,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Michael ThomasM. Thomas,NO@IND,6.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
Tommy TrembleT. Tremble,HOU@CAR,6.00,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0
Kenneth WalkerK. Walker,CLE@SEA,6.00,0,0,0,0,0,0,8,66,0,0,1,4,0,0,0,0
Cedrick WilsonC. Wilson,NE@MIA,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Andrew BeckA. Beck,HOU@CAR,5.00,0,0,0,0,0,0,2,1,1,0,1,8,0,0,1,0
Noah BrownN. Brown,HOU@CAR,5.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0
AJ DillonA. Dillon,MIN@GB,5.00,0,0,0,0,0,0,6,11,0,0,5,41,0,0,0,0
Najee HarrisN. Harris,JAX@PIT,5.00,0,0,0,0,0,0,7,13,0,0,5,42,0,0,0,0
Justice HillJ. Hill,BAL@ARI,5.00,0,0,0,0,0,0,4,15,0,0,4,40,0,0,0,0
Quentin JohnstonQ. Johnston,CHI@LAC,5.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
Travis KelceT. Kelce,KC@DEN,5.00,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0
Drake LondonD. London,ATL@TEN,5.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
D.J. MooreD. Moore,CHI@LAC,5.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
Tony PollardT. Pollard,LA@DAL,5.00,0,0,0,0,0,0,12,53,0,0,1,2,0,0,0,0
Rashee RiceR. Rice,KC@DEN,5.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Michael WilsonM. Wilson,BAL@ARI,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Chatarius AtwellC. Atwell,LA@DAL,4.00,0,0,0,0,0,1,2,8,0,0,2,21,0,0,0,0
Rashod BatemanR. Bateman,BAL@ARI,4.00,0,0,0,0,0,0,1,18,0,0,2,34,0,0,0,0
Jimmy GaroppoloJ. Garoppolo,LV@DET,4.00,21,10,126,0,1,0,2,12,0,0,0,0,0,0,0,0
Tyler HigbeeT. Higbee,LA@DAL,4.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
Chuba HubbardC. Hubbard,HOU@CAR,4.00,0,0,0,0,0,0,15,28,0,0,2,26,0,0,0,0
Christian KirkC. Kirk,JAX@PIT,4.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Allen LazardA. Lazard,NYJ@NYG,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Ray Ray McCloudR. McCloud,CIN@SF,4.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
Darnell MooneyD. Mooney,CHI@LAC,4.00,0,0,0,0,0,0,1,3,0,0,1,41,0,0,0,0
Puka NacuaP. Nacua,LA@DAL,4.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
Chris OlaveC. Olave,NO@IND,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Cade OttonC. Otton,TB@BUF,4.00,0,0,0,0,0,0,0,0,0,0,4,27,0,1,0,0
Isiah PachecoI. Pacheco,KC@DEN,4.00,0,0,0,0,0,0,8,40,0,0,3,-3,0,0,0,0
Alec PierceA. Pierce,NO@IND,4.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Dameon PierceD. Pierce,HOU@CAR,4.00,0,0,0,0,0,0,12,46,0,0,0,0,0,0,0,0
Devin SingletaryD. Singletary,HOU@CAR,4.00,0,0,0,0,0,0,10,30,0,0,2,13,0,0,0,0
Rhamondre StevensonR. Stevenson,NE@MIA,4.00,0,0,0,0,0,0,10,39,0,0,2,11,0,0,0,0
Justin WatsonJ. Watson,KC@DEN,4.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Tyler AllgeierT. Allgeier,ATL@TEN,3.00,0,0,0,0,0,0,8,31,0,0,0,0,0,0,0,0
Pharaoh BrownP. Brown,NE@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Nico CollinsN. Collins,HOU@CAR,3.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
Ezekiel ElliottE. Elliott,NE@MIA,3.00,0,0,0,0,0,0,7,36,0,0,0,0,0,0,0,0
Noah FantN. Fant,CLE@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Jerome FordJ. Ford,CLE@SEA,3.00,0,0,0,0,0,0,9,37,0,0,1,2,0,0,0,0
D'Onta ForemanD. Foreman,CHI@LAC,3.00,0,0,0,0,0,0,9,34,0,0,1,2,0,0,0,0
Antonio GibsonA. Gibson,PHI@WAS,3.00,0,0,0,0,0,0,2,14,0,0,5,28,0,0,0,0
Dallas GoedertD. Goedert,PHI@WAS,3.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Roschon JohnsonR. Johnson,CHI@LAC,3.00,0,0,0,0,0,0,6,21,0,0,3,10,0,0,0,0
Aaron JonesA. Jones,MIN@GB,3.00,0,0,0,0,0,0,7,29,0,0,4,17,0,0,0,0
Alexander MattisonA. Mattison,MIN@GB,3.00,0,0,0,0,0,0,16,31,0,0,1,2,0,0,0,0
Jaleel McLaughlinJ. McLaughlin,KC@DEN,3.00,0,0,0,0,0,0,4,33,0,0,2,6,0,0,0,0
Elijah MooreE. Moore,CLE@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Kenny PickettK. Pickett,JAX@PIT,3.00,16,10,73,0,0,0,1,10,0,0,0,0,0,0,0,0
Kyle PittsK. Pitts,ATL@TEN,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Desmond RidderD. Ridder,ATL@TEN,3.00,12,8,71,0,0,0,3,26,0,0,0,0,0,0,1,0
Tyrod TaylorT. Taylor,NYJ@NYG,3.00,7,4,8,0,0,0,5,33,0,0,0,0,0,0,0,0
Christian WatsonC. Watson,MIN@GB,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Jamaal WilliamsJ. Williams,NO@IND,3.00,0,0,0,0,0,0,6,30,0,0,1,8,0,0,0,0
Jeffery WilsonJ. Wilson,NE@MIA,3.00,0,0,0,0,0,0,5,23,0,0,2,14,0,0,0,0
Calvin AustinC. Austin,JAX@PIT,2.00,0,0,0,0,0,0,2,10,0,0,2,19,0,0,0,0
Raheem BlackshearR. Blackshear,HOU@CAR,2.00,0,0,0,0,0,0,3,5,0,0,2,26,0,0,0,0
D.J. CharkD. Chark,HOU@CAR,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Nathaniel DellN. Dell,HOU@CAR,2.00,0,0,0,0,0,0,3,15,0,0,3,16,0,0,0,0
Demario DouglasD. Douglas,NE@MIA,2.00,0,0,0,0,0,0,1,4,0,0,5,25,0,0,0,0
Kenny GainwellK. Gainwell,PHI@WAS,2.00,0,0,0,0,0,0,2,-4,0,0,5,30,0,0,1,0
Michael GallupM. Gallup,LA@DAL,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Noah GrayN. Gray,KC@DEN,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Hunter HenryH. Henry,NE@MIA,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Connor HeywardC. Heyward,JAX@PIT,2.00,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0
Mack HollinsM. Hollins,ATL@TEN,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Trenton IrwinT. Irwin,CIN@SF,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Van JeffersonV. Jefferson,ATL@TEN,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Joshua KelleyJ. Kelley,CHI@LAC,2.00,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0
Cooper KuppC. Kupp,LA@DAL,2.00,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0
Rondale MooreR. Moore,BAL@ARI,2.00,0,0,0,0,0,0,2,11,0,0,2,10,0,0,0,0
Chigoziem OkonkwoC. Okonkwo,ATL@TEN,2.00,0,0,0,0,0,0,1,4,0,0,4,23,0,0,0,0
Josh PalmerJ. Palmer,CHI@LAC,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Trey PalmerT. Palmer,TB@BUF,2.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Kyle PhilipsK. Philips,ATL@TEN,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Kalif RaymondK. Raymond,LV@DET,2.00,0,0,0,0,0,0,1,-2,0,0,2,24,0,0,0,0
Curtis SamuelC. Samuel,PHI@WAS,2.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0
Durham SmytheD. Smythe,NE@MIA,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Tyjae SpearsT. Spears,ATL@TEN,2.00,0,0,0,0,0,0,3,27,0,0,3,9,0,0,0,0
Jaylen WarrenJ. Warren,JAX@PIT,2.00,0,0,0,0,0,0,5,19,0,0,4,19,0,0,0,0
Dontayvion WicksD. Wicks,MIN@GB,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Ameer AbdullahA. Abdullah,LV@DET,1.00,0,0,0,0,0,0,1,7,0,0,1,12,0,0,0,0
Davante AdamsD. Adams,LV@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Salvon AhmedS. Ahmed,NE@MIA,1.00,0,0,0,0,0,0,2,1,0,0,4,16,0,0,0,0
Mo Alie-CoxM. Alie-Cox,NO@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
John BatesJ. Bates,PHI@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Mike BooneM. Boone,HOU@CAR,1.00,0,0,0,0,0,0,1,5,0,0,1,11,0,0,0,0
Matt BreidaM. Breida,NYJ@NYG,1.00,0,0,0,0,0,0,5,13,0,0,1,4,0,0,0,0
Chase ClaypoolC. Claypool,NE@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Rico DowdleR. Dowdle,LA@DAL,1.00,0,0,0,0,0,0,5,18,0,0,2,7,0,0,0,0
Chase EdmondsC. Edmonds,TB@BUF,1.00,0,0,0,0,0,0,3,5,0,0,2,16,0,0,0,0
Zay FlowersZ. Flowers,BAL@ARI,1.00,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0
Mike GesickiM. Gesicki,NE@MIA,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Austin HooperA. Hooper,LV@DET,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Isaiah LikelyI. Likely,BAL@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Michael MayerM. Mayer,LV@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Jerick McKinnonJ. McKinnon,KC@DEN,1.00,0,0,0,0,0,0,2,-2,0,0,1,10,0,0,0,0
Jakobi MeyersJ. Meyers,LV@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Kendre MillerK. Miller,NO@IND,1.00,0,0,0,0,0,0,3,10,0,0,1,9,0,0,0,0
DeVante ParkerD. Parker,NE@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Samaje PerineS. Perine,KC@DEN,1.00,0,0,0,0,0,0,1,5,0,0,2,16,0,0,0,0
Brandon PowellB. Powell,MIN@GB,1.00,0,0,0,0,0,0,1,2,0,0,1,10,0,0,0,0
Hunter RenfrowH. Renfrow,LV@DET,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Wan'Dale RobinsonW. Robinson,NYJ@NYG,1.00,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
Brett RypienB. Rypien,LA@DAL,1.00,10,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke SchoonmakerL. Schoonmaker,LA@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Tyler ScottT. Scott,CHI@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Irv SmithI. Smith,CIN@SF,1.00,0,0,0,0,0,0,0,0,0,0,4,25,0,0,1,0
Jonnu SmithJ. Smith,ATL@TEN,1.00,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Stephen SullivanS. Sullivan,HOU@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
