Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Dak PrescottD. Prescott,CLE@DAL,46.00,58,41,502,4,1,1,2,12,0,1,0,0,0,0,1,0
Tom BradyT. Brady,LAC@TB,42.00,46,30,369,5,1,0,3,-3,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,ATL@GB,37.00,33,27,327,4,0,0,1,5,0,0,0,0,0,0,0,0
Joe MixonJ. Mixon,JAX@CIN,36.00,0,0,0,0,0,0,25,151,2,0,6,30,1,0,0,0
Odell Beckham Jr.O. Beckham,CLE@DAL,33.00,0,0,0,0,0,0,2,73,1,0,5,81,2,0,0,0
Teddy BridgewaterT. Bridgewater,ARI@CAR,30.00,37,26,276,2,1,0,6,32,1,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@LV,29.00,34,24,288,2,0,0,3,-1,1,0,0,0,0,0,0,0
Kyler MurrayK. Murray,ARI@CAR,29.00,31,24,133,3,0,0,6,78,0,0,0,0,0,0,1,0
Justin HerbertJ. Herbert,LAC@TB,28.00,25,20,290,3,1,0,5,14,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,BAL@WAS,28.00,21,14,193,2,1,0,7,53,1,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,NO@DET,28.00,31,17,206,3,1,1,3,21,0,0,0,0,0,0,0,0
Robert TonyanR. Tonyan,ATL@GB,27.00,0,0,0,0,0,0,0,0,0,0,6,98,3,0,0,0
Dalvin CookD. Cook,MIN@HOU,26.00,0,0,0,0,0,0,27,130,2,0,2,16,0,0,0,0
Derek CarrD. Carr,BUF@LV,25.00,44,32,311,2,0,0,4,20,0,0,0,0,0,0,1,0
George KittleG. Kittle,PHI@SF,24.00,0,0,0,0,0,0,1,8,0,0,15,183,1,0,0,0
Gardner MinshewG. Minshew,JAX@CIN,24.00,40,27,351,2,1,0,2,9,0,0,0,0,0,0,0,0
Deshaun WatsonD. Watson,MIN@HOU,24.00,33,20,300,2,0,0,5,9,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,SEA@MIA,24.00,34,24,360,2,1,0,4,5,0,0,0,0,0,0,0,0
Sam DarnoldS. Darnold,DEN@NYJ,23.00,42,23,230,0,0,0,6,84,1,0,0,0,0,0,0,0
Melvin GordonM. Gordon,DEN@NYJ,23.00,0,0,0,0,0,0,23,107,2,0,2,11,0,0,0,0
