Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Baker MayfieldB. Mayfield,WAS@TB,37.00,30,24,289,4,0,0,3,21,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,ARI@BUF,35.00,23,18,232,2,0,0,9,39,2,0,0,0,0,0,1,0
Saquon BarkleyS. Barkley,GB@PHI,30.00,0,0,0,0,0,0,24,109,2,0,2,23,1,0,0,0
Anthony RichardsonA. Richardson,HOU@IND,29.00,19,9,212,2,1,0,6,56,1,0,0,0,0,0,0,0
Jayden ReedJ. Reed,GB@PHI,28.00,0,0,0,0,0,0,1,33,1,0,4,138,1,0,0,0
Derek CarrD. Carr,CAR@NO,27.00,23,19,200,3,0,0,2,13,0,0,0,0,0,0,0,0
Jayden DanielsJ. Daniels,WAS@TB,27.00,24,17,184,0,0,0,16,88,2,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,BAL@KC,27.00,41,26,273,1,0,0,16,122,0,0,0,0,0,0,1,0
Joe MixonJ. Mixon,HOU@IND,22.00,0,0,0,0,0,0,30,159,1,0,3,19,0,0,0,0
C.J. StroudC. Stroud,HOU@IND,22.00,32,24,234,2,0,0,4,13,0,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,GB@PHI,21.00,34,20,278,2,2,0,13,33,0,0,0,0,0,0,1,0
Allen LazardA. Lazard,NYJ@SF,20.00,0,0,0,0,0,0,0,0,0,0,6,89,2,0,0,0
Jordan LoveJ. Love,GB@PHI,20.00,34,17,260,2,1,0,0,0,0,0,0,0,0,0,0,0
Jordan MasonJ. Mason,NYJ@SF,20.00,0,0,0,0,0,0,28,147,1,0,1,5,0,0,0,0
Tua TagovailoaT. Tagovailoa,JAX@MIA,20.00,37,23,338,1,0,0,1,11,0,0,0,0,0,0,0,0
J.K. DobbinsJ. Dobbins,LV@LAC,19.00,0,0,0,0,0,0,10,135,1,0,3,4,0,0,0,0
Tyreek HillT. Hill,JAX@MIA,19.00,0,0,0,0,0,0,0,0,0,0,7,130,1,0,0,0
Geno SmithG. Smith,DEN@SEA,19.00,25,18,171,1,1,0,4,30,1,0,0,0,0,0,0,0
Jameson WilliamsJ. Williams,LA@DET,19.00,0,0,0,0,0,0,1,13,0,0,5,121,1,0,0,0
Sam DarnoldS. Darnold,MIN@NYG,18.00,24,19,208,2,1,0,3,3,0,0,0,0,0,0,0,0
Mike EvansM. Evans,WAS@TB,18.00,0,0,0,0,0,0,0,0,0,0,5,61,2,0,0,0
Cooper KuppC. Kupp,LA@DET,18.00,0,0,0,0,0,0,2,10,0,0,14,110,1,0,0,0
Alec PierceA. Pierce,HOU@IND,18.00,0,0,0,0,0,0,0,0,0,0,3,125,1,0,0,0
Rhamondre StevensonR. Stevenson,NE@CIN,18.00,0,0,0,0,0,0,25,120,1,0,3,6,0,0,0,0
Xavier WorthyX. Worthy,BAL@KC,18.00,0,0,0,0,0,0,1,21,1,0,2,47,1,0,0,0
A.J. BrownA. Brown,GB@PHI,17.00,0,0,0,0,0,0,0,0,0,0,5,119,1,0,0,0
Isaiah LikelyI. Likely,BAL@KC,17.00,0,0,0,0,0,0,0,0,0,0,9,111,1,0,0,0
James ConnerJ. Conner,ARI@BUF,16.00,0,0,0,0,0,0,16,50,1,1,3,33,0,0,0,0
Aaron JonesA. Jones,MIN@NYG,16.00,0,0,0,0,0,0,14,94,1,0,2,15,0,0,0,0
Alvin KamaraA. Kamara,CAR@NO,16.00,0,0,0,0,0,0,15,83,1,0,5,27,0,0,0,0
Kyler MurrayK. Murray,ARI@BUF,16.00,31,21,162,1,0,0,5,57,0,0,0,0,0,0,1,0
Matthew StaffordM. Stafford,LA@DET,16.00,49,34,317,1,1,0,0,0,0,0,0,0,0,0,0,0
Kenneth WalkerK. Walker,DEN@SEA,16.00,0,0,0,0,0,0,20,103,1,0,2,6,0,0,0,0
De'Von AchaneD. Achane,JAX@MIA,15.00,0,0,0,0,0,0,10,24,1,0,7,76,0,0,0,0
Stefon DiggsS. Diggs,HOU@IND,15.00,0,0,0,0,0,0,1,6,0,0,6,33,2,0,0,0
Patrick MahomesP. Mahomes,BAL@KC,15.00,28,20,291,1,1,0,2,3,0,0,1,2,0,0,0,0
David MontgomeryD. Montgomery,LA@DET,15.00,0,0,0,0,0,0,17,91,1,0,1,2,0,0,0,0
Tony PollardT. Pollard,TEN@CHI,15.00,0,0,0,0,0,0,16,82,1,0,3,12,0,0,0,0
Chris GodwinC. Godwin,WAS@TB,14.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0
Brian RobinsonB. Robinson,WAS@TB,14.00,0,0,0,0,0,0,12,40,1,0,3,49,0,0,0,0
Jahmyr GibbsJ. Gibbs,LA@DET,13.00,0,0,0,0,0,0,11,40,1,0,4,34,0,0,0,0
Breece HallB. Hall,NYJ@SF,13.00,0,0,0,0,0,0,16,54,1,0,5,39,0,0,1,0
Gardner MinshewG. Minshew,LV@LAC,13.00,33,25,257,1,1,0,3,5,0,0,0,0,0,0,1,0
Isiah PachecoI. Pacheco,BAL@KC,13.00,0,0,0,0,0,0,15,45,1,0,2,33,0,0,0,0
Dak PrescottD. Prescott,DAL@CLE,13.00,32,19,179,1,0,0,1,3,0,0,0,0,0,0,0,0
Deebo SamuelD. Samuel,NYJ@SF,13.00,0,0,0,0,0,0,8,23,1,0,5,54,0,0,0,0
Rashid ShaheedR. Shaheed,CAR@NO,13.00,0,0,0,0,0,0,0,0,0,0,3,73,1,0,0,0
Jerome FordJ. Ford,DAL@CLE,12.00,0,0,0,0,0,0,12,44,1,0,6,25,0,0,0,0
Jared GoffJ. Goff,LA@DET,12.00,28,18,217,1,1,0,1,7,0,0,0,0,0,0,0,0
Trevor LawrenceT. Lawrence,JAX@MIA,12.00,21,12,162,1,0,0,1,8,0,0,0,0,0,0,0,0
Nico CollinsN. Collins,HOU@IND,11.00,0,0,0,0,0,0,0,0,0,0,6,117,0,0,0,0
Ashton DulinA. Dulin,HOU@IND,11.00,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0
Justin FieldsJ. Fields,PIT@ATL,11.00,23,17,156,0,0,0,14,57,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,LV@LAC,11.00,26,17,144,1,0,0,4,6,0,0,0,0,0,0,0,0
Justin JeffersonJ. Jefferson,MIN@NYG,11.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0
Alexander MattisonA. Mattison,LV@LAC,11.00,0,0,0,0,0,0,5,19,0,0,4,43,1,0,0,0
Zack MossZ. Moss,NE@CIN,11.00,0,0,0,0,0,0,9,44,1,0,2,17,0,0,0,0
