Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Justin JeffersonJ. Jefferson,PIT@MIN,13.00,0,0,0,0,0,0,1,-4,0,0,7,79,1,0,0,0
Matt RyanM. Ryan,ATL@CAR,13.00,28,19,190,1,0,0,4,3,0,0,0,0,0,0,0,0
Brandon AiyukB. Aiyuk,SF@CIN,12.00,0,0,0,0,0,0,1,4,0,0,6,62,1,0,0,0
Van JeffersonV. Jefferson,LA@ARI,12.00,0,0,0,0,0,0,1,10,0,0,2,58,1,0,0,0
Dawson KnoxD. Knox,BUF@TB,12.00,0,0,0,0,0,0,0,0,0,0,7,60,1,0,0,0
Josh PalmerJ. Palmer,NYG@LAC,12.00,0,0,0,0,0,0,0,0,0,0,5,66,1,0,0,0
Cam SimsC. Sims,DAL@WAS,12.00,0,0,0,0,0,0,0,0,0,0,3,69,1,0,0,0
James WashingtonJ. Washington,PIT@MIN,12.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0
Amari CooperA. Cooper,DAL@WAS,11.00,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
D'Onta ForemanD. Foreman,JAX@TEN,11.00,0,0,0,0,0,0,13,47,1,0,2,15,0,0,0,0
Tee HigginsT. Higgins,SF@CIN,11.00,0,0,0,0,0,0,0,0,0,0,5,114,0,0,0,0
Cordarrelle PattersonC. Patterson,ATL@CAR,11.00,0,0,0,0,0,0,16,58,1,0,2,1,0,0,0,0
Breshad PerrimanB. Perriman,BUF@TB,11.00,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0
Dak PrescottD. Prescott,DAL@WAS,11.00,39,22,211,1,2,0,7,15,0,0,0,0,0,0,0,0
Deebo SamuelD. Samuel,SF@CIN,11.00,0,0,0,0,0,0,8,37,1,0,1,22,0,0,0,0
Zach WilsonZ. Wilson,NO@NYJ,11.00,42,19,202,0,0,0,4,33,0,0,0,0,0,0,0,0
Rashod BatemanR. Bateman,BAL@CLE,10.00,0,0,0,0,0,0,0,0,0,0,7,103,0,0,0,0
Brandin CooksB. Cooks,SEA@HOU,10.00,0,0,0,0,0,0,0,0,0,0,8,101,0,0,0,0
Gabriel DavisG. Davis,BUF@TB,10.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
Chris GodwinC. Godwin,BUF@TB,10.00,0,0,0,0,0,0,0,0,0,0,10,105,0,0,0,0
Jakeem GrantJ. Grant,CHI@GB,10.00,0,0,0,0,0,0,1,5,0,0,1,46,1,0,0,0
A.J. GreenA. Green,LA@ARI,10.00,0,0,0,0,0,0,0,0,0,0,7,102,0,0,0,0
Jarvis LandryJ. Landry,BAL@CLE,10.00,0,0,0,0,0,0,0,0,0,0,5,41,1,0,0,0
Albert OkwuegbunamA. Okwuegbunam,DET@DEN,10.00,0,0,0,0,0,0,0,0,0,0,5,41,1,0,0,0
Chase ClaypoolC. Claypool,PIT@MIN,9.00,0,0,0,0,0,0,1,2,0,0,8,93,0,0,0,0
Pat FreiermuthP. Freiermuth,PIT@MIN,9.00,0,0,0,0,0,0,0,0,0,0,2,32,1,0,0,0
Taylor HeinickeT. Heinicke,DAL@WAS,9.00,25,11,122,1,1,0,3,8,0,1,0,0,0,0,1,0
Austin HooperA. Hooper,BAL@CLE,9.00,0,0,0,0,0,0,0,0,0,0,5,30,1,0,0,0
Chuba HubbardC. Hubbard,ATL@CAR,9.00,0,0,0,0,0,0,10,33,1,0,0,0,0,0,0,0
Diontae JohnsonD. Johnson,PIT@MIN,9.00,0,0,0,0,0,0,1,7,0,0,5,76,0,1,0,0
Donovan Peoples-JonesD. Peoples-Jones,BAL@CLE,9.00,0,0,0,0,0,0,0,0,0,0,5,90,0,0,0,0
Kalif RaymondK. Raymond,DET@DEN,9.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
Craig ReynoldsC. Reynolds,DET@DEN,9.00,0,0,0,0,0,0,11,83,0,0,2,16,0,0,0,0
Darrel WilliamsD. Williams,LV@KC,9.00,0,0,0,0,0,0,2,8,0,0,3,31,1,0,0,0
Mike DavisM. Davis,ATL@CAR,8.00,0,0,0,0,0,0,11,44,0,0,5,42,0,0,0,0
Gerald EverettG. Everett,SEA@HOU,8.00,0,0,0,0,0,0,1,13,0,0,2,15,1,0,0,0
Brevin JordanB. Jordan,SEA@HOU,8.00,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Christian KirkC. Kirk,LA@ARI,8.00,0,0,0,0,0,0,0,0,0,0,3,86,0,0,0,0
D.J. MooreD. Moore,ATL@CAR,8.00,0,0,0,0,0,0,0,0,0,0,6,84,0,0,0,0
Elijhaa PennyE. Penny,NYG@LAC,8.00,0,0,0,0,0,0,1,8,0,1,1,3,1,0,0,0
Devin SingletaryD. Singletary,BUF@TB,8.00,0,0,0,0,0,0,4,52,0,0,6,37,0,0,0,0
Jonathan WilliamsJ. Williams,DAL@WAS,8.00,0,0,0,0,0,0,4,16,1,0,1,19,0,0,0,0
Devontae BookerD. Booker,NYG@LAC,7.00,0,0,0,0,0,0,8,56,0,0,4,28,0,0,0,0
Stefon DiggsS. Diggs,BUF@TB,7.00,0,0,0,0,0,0,0,0,0,0,7,74,0,0,0,0
AJ DillonA. Dillon,CHI@GB,7.00,0,0,0,0,0,0,15,71,0,0,0,0,0,0,0,0
Ezekiel ElliottE. Elliott,DAL@WAS,7.00,0,0,0,0,0,0,12,45,0,1,1,15,0,0,0,0
Tyreek HillT. Hill,LV@KC,7.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
Marvin JonesM. Jones,JAX@TEN,7.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
CeeDee LambC. Lamb,DAL@WAS,7.00,0,0,0,0,0,0,2,15,0,0,7,61,0,0,0,0
Sony MichelS. Michel,LA@ARI,7.00,0,0,0,0,0,0,20,79,0,0,0,0,0,0,0,0
David MontgomeryD. Montgomery,CHI@GB,7.00,0,0,0,0,0,0,10,42,0,0,6,39,0,0,0,0
Amon-Ra St. BrownA. St. Brown,DET@DEN,7.00,0,0,0,0,0,0,0,0,0,0,8,73,0,0,0,0
Phillip WalkerP. Walker,ATL@CAR,7.00,12,6,75,1,1,0,2,-5,0,0,0,0,0,0,0,0
Cole BeasleyC. Beasley,BUF@TB,6.00,0,0,0,0,0,0,0,0,0,0,9,64,0,0,0,0
Rex BurkheadR. Burkhead,SEA@HOU,6.00,0,0,0,0,0,0,11,40,0,0,4,26,0,0,0,0
Nico CollinsN. Collins,SEA@HOU,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
Jared CookJ. Cook,NYG@LAC,6.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Devonta FreemanD. Freeman,BAL@CLE,6.00,0,0,0,0,0,0,13,64,0,0,5,8,0,0,0,0
Royce FreemanR. Freeman,SEA@HOU,6.00,0,0,0,0,0,0,11,15,0,0,6,51,0,0,0,0
Russell GageR. Gage,ATL@CAR,6.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
Michael GallupM. Gallup,DAL@WAS,6.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0
Josh GordonJ. Gordon,LV@KC,6.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
Rob GronkowskiR. Gronkowski,BUF@TB,6.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
Hayden HurstH. Hurst,ATL@CAR,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Joe MixonJ. Mixon,SF@CIN,6.00,0,0,0,0,0,0,18,58,0,0,2,10,0,0,0,0
Latavius MurrayL. Murray,BAL@CLE,6.00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Kyle PittsK. Pitts,ATL@CAR,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
Kyle RudolphK. Rudolph,NYG@LAC,6.00,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0
Laquon TreadwellL. Treadwell,JAX@TEN,6.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
Mike WilliamsM. Williams,NYG@LAC,6.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
Braxton BerriosB. Berrios,NO@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
Tyler BoydT. Boyd,SF@CIN,5.00,0,0,0,0,0,0,1,8,0,0,4,55,0,0,0,0
Nick ChubbN. Chubb,BAL@CLE,5.00,0,0,0,0,0,0,17,59,0,0,3,6,0,0,0,0
Noah FantN. Fant,DET@DEN,5.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Mecole HardmanM. Hardman,LV@KC,5.00,0,0,0,0,0,0,1,0,0,0,2,59,0,0,0,0
DeAndre HopkinsD. Hopkins,LA@ARI,5.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
Josh JacobsJ. Jacobs,LV@KC,5.00,0,0,0,0,0,0,9,24,0,0,5,46,0,0,1,0
Ty JohnsonT. Johnson,NO@NYJ,5.00,0,0,0,0,0,0,6,17,0,0,4,40,0,0,0,0
Marcedes LewisM. Lewis,CHI@GB,5.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Josh ReynoldsJ. Reynolds,DET@DEN,5.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
C.J. UzomahC. Uzomah,SF@CIN,5.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Jeffery WilsonJ. Wilson,SF@CIN,5.00,0,0,0,0,0,0,13,56,0,0,0,0,0,0,0,0
Marquise BrownM. Brown,BAL@CLE,4.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
Corey ClementC. Clement,DAL@WAS,4.00,0,0,0,0,0,0,13,44,0,0,1,2,0,0,0,0
Josiah DeguaraJ. Deguara,CHI@GB,4.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Zach ErtzZ. Ertz,LA@ARI,4.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
Jauan JenningsJ. Jennings,SF@CIN,4.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
Jerry JeudyJ. Jeudy,DET@DEN,4.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
D.K. MetcalfD. Metcalf,SEA@HOU,4.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Geoff SwaimG. Swaim,JAX@TEN,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Nick VannettN. Vannett,NO@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Brandon ZylstraB. Zylstra,ATL@CAR,4.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Marquez CallawayM. Callaway,NO@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Will DisslyW. Dissly,SEA@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Anthony FirkserA. Firkser,JAX@TEN,3.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Adam HumphriesA. Humphries,DAL@WAS,3.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Justin JacksonJ. Jackson,NYG@LAC,3.00,0,0,0,0,0,0,9,35,0,0,1,7,0,0,0,0
Julio JonesJ. Jones,JAX@TEN,3.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Joshua KelleyJ. Kelley,NYG@LAC,3.00,0,0,0,0,0,0,10,33,0,0,1,5,0,0,0,0
Ray Ray McCloudR. McCloud,PIT@MIN,3.00,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0
D.J. MontgomeryD. Montgomery,NO@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Samaje PerineS. Perine,SF@CIN,3.00,0,0,0,0,0,0,4,11,0,0,4,22,0,0,0,0
Laviska ShenaultL. Shenault,JAX@TEN,3.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Tre'Quan SmithT. Smith,NO@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Nick WestbrookN. Westbrook,JAX@TEN,3.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Ameer AbdullahA. Abdullah,ATL@CAR,2.00,0,0,0,0,0,0,4,16,0,0,2,17,0,0,0,0
Kyle AllenK. Allen,DAL@WAS,2.00,9,4,53,0,0,0,2,11,0,0,0,0,0,0,1,0
Kendall BlantonK. Blanton,LA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Keelan ColeK. Cole,NO@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
Tyler ConklinT. Conklin,PIT@MIN,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Chris ConleyC. Conley,SEA@HOU,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Bryan EdwardsB. Edwards,LV@KC,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Antonio GibsonA. Gibson,DAL@WAS,2.00,0,0,0,0,0,0,10,36,0,0,2,5,0,0,1,0
Ryan GriffinR. Griffin,NO@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
D'Ernest JohnsonD. Johnson,BAL@CLE,2.00,0,0,0,0,0,0,4,22,0,0,1,7,0,0,0,0
Tony JonesT. Jones,NO@NYJ,2.00,0,0,0,0,0,0,6,10,0,0,1,19,0,0,0,0
Travis KelceT. Kelce,LV@KC,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Alexander MattisonA. Mattison,PIT@MIN,2.00,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0
James O'ShaughnessyJ. O'Shaughnessy,JAX@TEN,2.00,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0
Tim PatrickT. Patrick,DET@DEN,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Jaret PattersonJ. Patterson,DAL@WAS,2.00,0,0,0,0,0,0,4,29,0,0,1,9,0,0,0,0
Lamical PerineL. Perine,NO@NYJ,2.00,0,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0
Byron PringleB. Pringle,LV@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Emmanuel SandersE. Sanders,BUF@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Sterling ShepardS. Shepard,NYG@LAC,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Tommy TrembleT. Tremble,ATL@CAR,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Marquez Valdes-ScantlingM. Valdes-Scantling,CHI@GB,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Brock WrightB. Wright,DET@DEN,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Stephen AndersonS. Anderson,NYG@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Tavon AustinT. Austin,JAX@TEN,1.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Peyton BarberP. Barber,LV@KC,1.00,0,0,0,0,0,0,1,7,0,0,2,13,0,0,0,0
John BatesJ. Bates,DAL@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Cameron BrateC. Brate,BUF@TB,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Matt BreidaM. Breida,BUF@TB,1.00,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
DeAndre CarterD. Carter,DAL@WAS,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Alex CollinsA. Collins,SEA@HOU,1.00,0,0,0,0,0,0,7,16,0,0,1,1,0,0,0,0
Jamison CrowderJ. Crowder,NO@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
DeeJay DallasD. Dallas,SEA@HOU,1.00,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
Davion DavisD. Davis,SEA@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Devin DuvernayD. Duvernay,BAL@CLE,1.00,0,0,0,0,0,0,1,3,0,0,2,14,0,0,0,0
Kenny GolladayK. Golladay,NYG@LAC,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Penny HartP. Hart,SEA@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
JaMycal HastyJ. Hasty,SF@CIN,1.00,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
Chris Herndon IVC. Herndon,PIT@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Dontrell HilliardD. Hilliard,JAX@TEN,1.00,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0
Kareem HuntK. Hunt,BAL@CLE,1.00,0,0,0,0,0,0,2,5,0,0,2,13,0,0,0,0
Godwin IgwebuikeG. Igwebuike,DET@DEN,1.00,0,0,0,0,0,0,8,25,0,0,0,0,0,0,1,0
DeSean JacksonD. Jackson,LV@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Juwan JohnsonJ. Johnson,NO@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Tyler JohnsonT. Johnson,BUF@TB,1.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Zay JonesZ. Jones,LV@KC,1.00,0,0,0,0,0,0,0,0,0,0,5,25,0,0,1,0
Cole KmetC. Kmet,CHI@GB,1.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Jeremy McNicholsJ. McNichols,JAX@TEN,1.00,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0
Darnell MooneyD. Mooney,CHI@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Rondale MooreR. Moore,LA@ARI,1.00,0,0,0,0,0,0,2,11,0,0,3,5,0,0,0,0
Foster MoreauF. Moreau,LV@KC,1.00,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
Qadree OllisonQ. Ollison,ATL@CAR,1.00,0,0,0,0,0,0,5,23,0,0,0,0,0,0,1,0
Donald ParhamD. Parham,NYG@LAC,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Allen RobinsonA. Robinson,CHI@GB,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Chester RogersC. Rogers,JAX@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Drew SampleD. Sample,SF@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Lee SmithL. Smith,ATL@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Damien WilliamsD. Williams,CHI@GB,1.00,0,0,0,0,0,0,2,13,0,0,1,4,0,0,0,0
Cedrick WilsonC. Wilson,DAL@WAS,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Shane ZylstraS. Zylstra,DET@DEN,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Jordan AkinsJ. Akins,SEA@HOU,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Antony AuclairA. Auclair,SEA@HOU,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Kurt BenkertK. Benkert,CHI@GB,0.00,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0
Michael BurtonM. Burton,LV@KC,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Pharoh CooperP. Cooper,NYG@LAC,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Chase DanielC. Daniel,NYG@LAC,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Phillip DorsettP. Dorsett,SEA@HOU,0.00,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0
Evan EngramE. Engram,NYG@LAC,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Jimmy GrahamJ. Graham,CHI@GB,0.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
JaQuan HardyJ. Hardy,DAL@WAS,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Chad HenneC. Henne,LV@KC,0.00,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0
Khalil HerbertK. Herbert,CHI@GB,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Cody HollisterC. Hollister,JAX@TEN,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Carlos HydeC. Hyde,JAX@TEN,0.00,0,0,0,0,0,0,1,2,0,0,1,6,0,0,0,0
Lamar JacksonL. Jackson,BAL@CLE,0.00,4,4,17,0,0,0,2,5,0,0,0,0,0,0,0,0
Andy JanovichA. Janovich,BAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Ronald Jones IIR. Jones,BUF@TB,0.00,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
Kyle JuszczykK. Juszczyk,SF@CIN,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Tom KennedyT. Kennedy,DET@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
