Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Brock BowersB. Bowers,LV@MIA,18.00,0,0,0,0,0,0,1,-3,0,0,13,126,1,0,0,0
Josh JacobsJ. Jacobs,GB@CHI,18.00,0,0,0,0,0,0,18,76,1,0,4,58,0,0,0,0
Puka NacuaP. Nacua,LA@NE,18.00,0,0,0,0,0,0,0,0,0,0,7,123,1,0,0,0
Cooper RushC. Rush,HOU@DAL,18.00,55,32,354,1,1,0,2,2,0,0,0,0,0,0,0,0
Jameson WilliamsJ. Williams,JAX@DET,18.00,0,0,0,0,0,0,1,2,0,0,4,124,1,0,0,0
J.K. DobbinsJ. Dobbins,CIN@LAC,17.00,0,0,0,0,0,0,11,56,2,0,1,3,0,0,0,0
Jahmyr GibbsJ. Gibbs,JAX@DET,17.00,0,0,0,0,0,0,11,69,1,0,1,54,0,0,0,0
Jalen HurtsJ. Hurts,WAS@PHI,17.00,28,18,221,0,0,0,10,39,1,0,0,0,0,0,0,0
Nick WestbrookN. Westbrook,MIN@TEN,17.00,0,0,0,0,0,0,0,0,0,0,2,117,1,0,0,0
De'Von AchaneD. Achane,LV@MIA,16.00,0,0,0,0,0,0,17,73,1,0,4,32,0,0,0,0
Lamar JacksonL. Jackson,BAL@PIT,16.00,33,16,207,1,1,0,4,46,0,0,0,0,0,0,0,0
Will LevisW. Levis,MIN@TEN,16.00,31,17,295,1,1,0,7,18,0,0,0,0,0,0,0,0
Caleb WilliamsC. Williams,GB@CHI,16.00,31,23,231,0,0,0,9,70,0,0,0,0,0,0,0,0
Jauan JenningsJ. Jennings,SEA@SF,15.00,0,0,0,0,0,0,0,0,0,0,10,91,1,0,0,0
Christian WatsonC. Watson,GB@CHI,15.00,0,0,0,0,0,0,0,0,0,0,4,150,0,0,0,0
James CookJ. Cook,KC@BUF,14.00,0,0,0,0,0,0,9,20,2,0,5,7,0,0,0,0
Jayden DanielsJ. Daniels,WAS@PHI,14.00,32,22,191,1,1,1,7,18,0,0,0,0,0,0,0,0
Will DisslyW. Dissly,CIN@LAC,14.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0
Josh DownsJ. Downs,IND@NYJ,14.00,0,0,0,0,0,0,0,0,0,0,5,84,1,0,0,0
Noah GrayN. Gray,KC@BUF,14.00,0,0,0,0,0,0,0,0,0,0,4,23,2,0,0,0
Geno SmithG. Smith,SEA@SF,14.00,32,25,221,0,1,0,4,29,1,0,0,0,0,0,0,0
D'Andre SwiftD. Swift,GB@CHI,14.00,0,0,0,0,0,0,14,71,1,0,2,13,0,0,0,0
KaVontae TurpinK. Turpin,HOU@DAL,14.00,0,0,0,0,0,0,0,0,0,0,3,86,1,0,0,0
Marquez Valdes-ScantlingM. Valdes-Scantling,CLE@NO,14.00,0,0,0,0,0,0,0,0,0,0,2,87,1,0,0,0
Kendrick BourneK. Bourne,LA@NE,13.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Chase BrownC. Brown,CIN@LAC,13.00,0,0,0,0,0,0,22,86,0,0,5,57,0,0,0,0
Javonte WilliamsJ. Williams,ATL@DEN,13.00,0,0,0,0,0,0,9,59,1,0,4,28,0,0,0,0
Jordan AddisonJ. Addison,MIN@TEN,12.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
Zach ErtzZ. Ertz,WAS@PHI,12.00,0,0,0,0,0,0,0,0,0,0,6,47,1,1,0,0
Tyreek HillT. Hill,LV@MIA,12.00,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0
Ladd McConkeyL. McConkey,CIN@LAC,12.00,0,0,0,0,0,0,0,0,0,0,6,123,0,0,0,0
Elijah MooreE. Moore,CLE@NO,12.00,0,0,0,0,0,0,0,0,0,0,6,66,1,0,0,0
Brian RobinsonB. Robinson,WAS@PHI,12.00,0,0,0,0,0,0,16,63,1,0,1,9,0,0,0,0
Xavier WorthyX. Worthy,KC@BUF,12.00,0,0,0,0,0,0,1,7,0,0,4,61,1,0,0,0
Derrick HenryD. Henry,BAL@PIT,11.00,0,0,0,0,0,0,13,65,1,0,0,0,0,0,1,0
Lil'Jordan HumphreyL. Humphrey,ATL@DEN,11.00,0,0,0,0,0,0,0,0,0,0,4,52,1,0,0,0
Curtis SamuelC. Samuel,KC@BUF,11.00,0,0,0,0,0,0,0,0,0,0,5,58,1,0,0,0
Jaxon Smith-NjigbaJ. Smith-Njigba,SEA@SF,11.00,0,0,0,0,0,0,1,8,0,0,10,110,0,0,0,0
Kenneth WalkerK. Walker,SEA@SF,11.00,0,0,0,0,0,0,14,54,1,0,2,5,0,0,0,0
Quentin JohnstonQ. Johnston,CIN@LAC,10.00,0,0,0,0,0,0,0,0,0,0,2,48,1,0,0,0
CeeDee LambC. Lamb,HOU@DAL,10.00,0,0,0,0,0,0,1,13,0,0,8,93,0,0,0,0
Marvin MimsM. Mims,ATL@DEN,10.00,0,0,0,0,0,0,3,4,0,0,2,49,1,0,0,0
David NjokuD. Njoku,CLE@NO,10.00,0,0,0,0,0,0,0,0,0,0,9,81,0,1,0,0
C.J. StroudC. Stroud,HOU@DAL,10.00,34,23,257,0,1,0,3,26,0,0,0,0,0,0,0,0
Cam AkersC. Akers,MIN@TEN,9.00,0,0,0,0,0,0,10,25,0,0,2,11,1,0,0,0
Zay FlowersZ. Flowers,BAL@PIT,9.00,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,0
Najee HarrisN. Harris,BAL@PIT,9.00,0,0,0,0,0,0,18,63,0,0,4,30,0,0,0,0
Juwan JohnsonJ. Johnson,CLE@NO,9.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Roschon JohnsonR. Johnson,GB@CHI,9.00,0,0,0,0,0,0,10,33,1,0,1,8,0,0,0,0
Christian McCaffreyC. McCaffrey,SEA@SF,9.00,0,0,0,0,0,0,19,79,0,0,4,27,0,0,0,0
Austin EkelerA. Ekeler,WAS@PHI,8.00,0,0,0,0,0,0,2,7,0,0,8,89,0,0,0,0
Justin JeffersonJ. Jefferson,MIN@TEN,8.00,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0
Alvin KamaraA. Kamara,CLE@NO,8.00,0,0,0,0,0,0,16,67,0,0,4,22,0,0,0,0
George PickensG. Pickens,BAL@PIT,8.00,0,0,0,0,0,0,0,0,0,0,8,89,0,0,0,0
Jayden ReedJ. Reed,GB@CHI,8.00,0,0,0,0,0,0,1,-5,0,0,2,23,1,0,0,0
Rhamondre StevensonR. Stevenson,LA@NE,8.00,0,0,0,0,0,0,20,73,0,0,4,16,0,0,0,0
Brian ThomasB. Thomas,JAX@DET,8.00,0,0,0,0,0,0,1,4,0,0,5,82,0,0,0,0
Kyren WilliamsK. Williams,LA@NE,8.00,0,0,0,0,0,0,15,86,0,0,0,0,0,0,0,0
Ameer AbdullahA. Abdullah,LV@MIA,7.00,0,0,0,0,0,0,1,1,0,0,3,16,1,0,0,0
Davante AdamsD. Adams,IND@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0
Nate AdkinsN. Adkins,ATL@DEN,7.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Troy FranklinT. Franklin,ATL@DEN,7.00,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
D.K. MetcalfD. Metcalf,SEA@SF,7.00,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0
Colby ParkinsonC. Parkinson,LA@NE,7.00,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0
Alec PierceA. Pierce,IND@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,3,74,0,0,0,0
Khalil ShakirK. Shakir,KC@BUF,7.00,0,0,0,0,0,0,0,0,0,0,8,70,0,0,0,0
Courtland SuttonC. Sutton,ATL@DEN,7.00,0,0,0,0,0,0,0,0,0,0,7,78,0,0,0,0
Kenny YeboahK. Yeboah,IND@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
A.J. BrownA. Brown,WAS@PHI,6.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0
Dallas GoedertD. Goedert,WAS@PHI,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
Hunter HenryH. Henry,LA@NE,6.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Kareem HuntK. Hunt,KC@BUF,6.00,0,0,0,0,0,0,14,60,0,0,0,0,0,0,0,0
Isaiah LikelyI. Likely,BAL@PIT,6.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,1,0
Drake LondonD. London,ATL@DEN,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Alexander MattisonA. Mattison,LV@MIA,6.00,0,0,0,0,0,0,5,19,0,0,3,50,0,0,0,0
D.J. MooreD. Moore,GB@CHI,6.00,0,0,0,0,0,0,1,5,0,0,7,62,0,0,0,0
Rome OdunzeR. Odunze,GB@CHI,6.00,0,0,0,0,0,0,0,0,0,0,6,65,0,0,0,0
Devaughn VeleD. Vele,ATL@DEN,6.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
Jaylen WarrenJ. Warren,BAL@PIT,6.00,0,0,0,0,0,0,9,41,0,0,4,27,0,0,0,0
Russell WilsonR. Wilson,BAL@PIT,6.00,36,23,205,0,1,0,4,1,0,0,0,0,0,0,0,0
Brock WrightB. Wright,JAX@DET,6.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
Nick ChubbN. Chubb,CLE@NO,5.00,0,0,0,0,0,0,11,50,0,0,0,0,0,0,0,0
Nico CollinsN. Collins,HOU@DAL,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Amari CooperA. Cooper,KC@BUF,5.00,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0
Nathaniel DellN. Dell,HOU@DAL,5.00,0,0,0,0,0,0,1,4,0,0,4,54,0,0,0,0
Demario DouglasD. Douglas,LA@NE,5.00,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
Foster MoreauF. Moreau,CLE@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Calvin RidleyC. Ridley,MIN@TEN,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Bijan RobinsonB. Robinson,ATL@DEN,5.00,0,0,0,0,0,0,12,35,0,0,4,28,0,0,0,0
Luke SchoonmakerL. Schoonmaker,HOU@DAL,5.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
Jonathan TaylorJ. Taylor,IND@NYJ,5.00,0,0,0,0,0,0,24,57,0,0,1,3,0,0,0,0
Keenan AllenK. Allen,GB@CHI,4.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Kirk CousinsK. Cousins,ATL@DEN,4.00,27,18,173,0,1,0,1,0,0,0,0,0,0,0,0,0
Kenny GainwellK. Gainwell,WAS@PHI,4.00,0,0,0,0,0,0,4,43,0,0,1,6,0,0,0,0
Andrei IosivasA. Iosivas,CIN@LAC,4.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
Cole KmetC. Kmet,GB@CHI,4.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Dawson KnoxD. Knox,KC@BUF,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Ray Ray McCloudR. McCloud,ATL@DEN,4.00,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,0
Jakobi MeyersJ. Meyers,LV@MIA,4.00,0,0,0,0,0,0,1,20,0,0,4,28,0,0,0,0
Michael PittmanM. Pittman,IND@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
Brevyn Spann-FordB. Spann-Ford,HOU@DAL,4.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Cedric TillmanC. Tillman,CLE@NO,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Darnell WashingtonD. Washington,BAL@PIT,4.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Rashod BatemanR. Bateman,BAL@PIT,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Kayshon BoutteK. Boutte,LA@NE,3.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Tyler BoydT. Boyd,MIN@TEN,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Jerome FordJ. Ford,CLE@NO,3.00,0,0,0,0,0,0,5,10,0,0,4,29,0,0,0,0
Justice HillJ. Hill,BAL@PIT,3.00,0,0,0,0,0,0,2,13,0,0,4,28,0,0,0,0
Austin HooperA. Hooper,LA@NE,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Aaron JonesA. Jones,MIN@TEN,3.00,0,0,0,0,0,0,15,39,0,0,1,4,0,0,0,0
Mac JonesM. Jones,JAX@DET,3.00,29,17,138,0,1,0,2,7,0,0,0,0,0,0,0,0
John MetchieJ. Metchie,HOU@DAL,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Adonai MitchellA. Mitchell,IND@NYJ,3.00,0,0,0,0,0,0,1,2,0,0,1,33,0,0,0,0
Bryce OliverB. Oliver,MIN@TEN,3.00,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
Josh OliverJ. Oliver,MIN@TEN,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Kalif RaymondK. Raymond,JAX@DET,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Dalton SchultzD. Schultz,HOU@DAL,3.00,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0
Jaylen WaddleJ. Waddle,LV@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Mark AndrewsM. Andrews,BAL@PIT,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Chatarius AtwellC. Atwell,LA@NE,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Blake CorumB. Corum,LA@NE,2.00,0,0,0,0,0,0,5,21,0,0,1,7,0,0,0,0
Rico DowdleR. Dowdle,HOU@DAL,2.00,0,0,0,0,0,0,10,28,0,0,2,6,0,0,0,0
Gus EdwardsG. Edwards,CIN@LAC,2.00,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0
Evan EngramE. Engram,JAX@DET,2.00,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
Travis EtienneT. Etienne,JAX@DET,2.00,0,0,0,0,0,0,12,27,0,0,3,6,0,0,0,0
Julian HillJ. Hill,LV@MIA,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Khadarel HodgeK. Hodge,ATL@DEN,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Mack HollinsM. Hollins,KC@BUF,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
DeAndre HopkinsD. Hopkins,KC@BUF,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Darnell MooneyD. Mooney,ATL@DEN,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Josh PalmerJ. Palmer,CIN@LAC,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Tim PatrickT. Patrick,JAX@DET,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Tony PollardT. Pollard,MIN@TEN,2.00,0,0,0,0,0,0,9,15,0,0,2,14,0,0,0,0
Craig ReynoldsC. Reynolds,JAX@DET,2.00,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0
Deebo SamuelD. Samuel,SEA@SF,2.00,0,0,0,0,0,0,1,-1,0,0,4,22,0,0,0,0
DeVonta SmithD. Smith,WAS@PHI,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
Jalen TolbertJ. Tolbert,HOU@DAL,2.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Tre TuckerT. Tucker,LV@MIA,2.00,0,0,0,0,0,0,1,7,0,0,3,28,0,0,0,0
D.J. TurnerD. Turner,LV@MIA,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Justin WatsonJ. Watson,KC@BUF,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Shane ZylstraS. Zylstra,JAX@DET,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Jordan AkinsJ. Akins,CLE@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Mo Alie-CoxM. Alie-Cox,IND@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Kevin AustinK. Austin,CLE@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
AJ BarnerA. Barner,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
John BatesJ. Bates,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Odell Beckham Jr.O. Beckham,LV@MIA,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Christopher BrooksC. Brooks,GB@CHI,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Malachi CorleyM. Corley,IND@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Derius DavisD. Davis,CIN@LAC,1.00,0,0,0,0,0,0,1,6,0,0,1,14,0,0,0,0
Re'Mahn DavisR. Davis,KC@BUF,1.00,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0
Romeo DoubsR. Doubs,GB@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Ezekiel ElliottE. Elliott,HOU@DAL,1.00,0,0,0,0,0,0,1,8,0,0,3,16,0,0,0,0
Audric EstimeA. Estime,ATL@DEN,1.00,0,0,0,0,0,0,6,16,0,0,3,9,0,0,0,0
Jake FergusonJ. Ferguson,HOU@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Justin FieldsJ. Fields,BAL@PIT,1.00,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
Ryan FlournoyR. Flournoy,HOU@DAL,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Pat FreiermuthP. Freiermuth,BAL@PIT,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Antonio GibsonA. Gibson,LA@NE,1.00,0,0,0,0,0,0,4,18,0,0,1,2,0,0,0,0
Xavier GipsonX. Gipson,IND@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Mecole HardmanM. Hardman,KC@BUF,1.00,0,0,0,0,0,0,1,9,0,0,2,12,0,0,0,0
Peyton HendershotP. Hendershot,KC@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
T.J. HockensonT. Hockenson,MIN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Hendon HookerH. Hooker,JAX@DET,1.00,4,3,37,0,0,0,4,3,0,0,0,0,0,0,0,0
Tanner HudsonT. Hudson,CIN@LAC,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Ty JohnsonT. Johnson,KC@BUF,1.00,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0
Kyle JuszczykK. Juszczyk,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Tyler LockettT. Lockett,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Jordan MasonJ. Mason,SEA@SF,1.00,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
Jase McClellanJ. McClellan,ATL@DEN,1.00,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0
Jaleel McLaughlinJ. McLaughlin,ATL@DEN,1.00,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0
Terry McLaurinT. McLaurin,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
John MundtJ. Mundt,MIN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Dare OgunbowaleD. Ogunbowale,HOU@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Chigoziem OkonkwoC. Okonkwo,MIN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Brandon PowellB. Powell,MIN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Demarcus RobinsonD. Robinson,LA@NE,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Trent SherfieldT. Sherfield,MIN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Cade StoverC. Stover,HOU@DAL,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Jamari ThrashJ. Thrash,CLE@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Deuce VaughnD. Vaughn,HOU@DAL,1.00,0,0,0,0,0,0,4,13,0,0,1,4,0,0,0,0
Malik WashingtonM. Washington,LV@MIA,1.00,0,0,0,0,0,0,1,7,0,0,3,11,0,0,0,0
Parker WashingtonP. Washington,JAX@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Emanuel WilsonE. Wilson,GB@CHI,1.00,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
Garrett WilsonG. Wilson,IND@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0
Robert WoodsR. Woods,HOU@DAL,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Olamide ZaccheausO. Zaccheaus,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Braelon AllenB. Allen,IND@NYJ,0.00,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Tyler AllgeierT. Allgeier,ATL@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Calvin AustinC. Austin,BAL@PIT,0.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Dyami BrownD. Brown,WAS@PHI,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Noah BrownN. Brown,WAS@PHI,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jermaine BurtonJ. Burton,CIN@LAC,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Michael BurtonM. Burton,ATL@DEN,0.00,0,0,0,0,0,0,2,2,0,0,1,-2,0,0,0,0
Zach CharbonnetZ. Charbonnet,SEA@SF,0.00,0,0,0,0,0,0,4,3,0,0,2,2,0,0,0,0
Tyler ConklinT. Conklin,IND@NYJ,0.00,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0
Zach DavidsonZ. Davidson,KC@BUF,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Gabriel DavisG. Davis,JAX@DET,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Jahan DotsonJ. Dotson,WAS@PHI,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Ross DwelleyR. Dwelley,ATL@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Luke FarrellL. Farrell,JAX@DET,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Tucker FiskT. Fisk,CIN@LAC,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Kylen GransonK. Granson,IND@NYJ,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jake HaenerJ. Haener,CLE@NO,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Hassan HaskinsH. Haskins,CIN@LAC,0.00,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
JaMycal HastyJ. Hasty,LA@NE,0.00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
