GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2023110504,2023-11-05,2,3,15,LA,GB,2,2,63,,0,,0,"(3:15) (SHOTGUN) 27-D.HENDERSON UP THE MIDDLE TO GB 38 FOR -1 YARDS (55-K.ENAGBARE).",0,,,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,37,OPP,0,,0,,0
2023110504,2023-11-05,2,0,5,GB,LA,2,4,70,,0,,0,"(:05) (NO HUDDLE) 10-J.LOVE SPIKED THE BALL TO STOP THE CLOCK.",0,,,2023,0,"NO HUDDLE","CLOCK STOP",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2023110504,2023-11-05,2,0,4,GB,LA,3,4,70,,0,,0,"(:04) 17-A.CARLSON 48 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,,,2023,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2023110504,2023-11-05,2,0,0,GB,LA,0,0,100,,1,,0,"END QUARTER 2",0,,,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2023110504,2023-11-05,3,2,13,GB,LA,4,6,92,,0,,0,"(2:13) 17-A.CARLSON 26 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,,,2023,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,8,OPP,0,,0,,0
2023110504,2023-11-05,3,2,10,GB,LA,0,0,100,,1,,0,"TIMEOUT AT 02:10.",0,,,2023,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2023110504,2023-11-05,3,2,10,LA,GB,0,0,65,,1,,0,"17-A.CARLSON KICKS 62 YARDS FROM GB 35 TO LAR 3, FAIR CATCH BY 81-A.TRAMMELL.",0,,,2023,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2023110504,2023-11-05,3,2,10,LA,GB,1,10,75,,0,,0,"(2:10) (SHOTGUN) 11-B.RYPIEN PASS SHORT LEFT TO 5-T.ATWELL RAN OB AT LAR 27 FOR 2 YARDS (25-K.NIXON).",0,,,2023,2,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2023110504,2023-11-05,3,1,44,LA,GB,2,8,73,,0,,0,"(1:44) 11-B.RYPIEN PASS INCOMPLETE SHORT RIGHT TO 10-C.KUPP (23-J.ALEXANDER).",0,,,2023,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2023110505,2023-11-05,2,5,42,HOU,TB,2,9,68,,0,,0,"(5:42) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT.",0,,,2023,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2023110505,2023-11-05,2,5,36,HOU,TB,3,9,68,,0,,0,"(5:36) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT [45-D.WHITE].",0,,,2023,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2023110508,2023-11-05,2,1,4,IND,CAR,2,9,61,,0,,0,"(1:04) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 83-K.GRANSON.",0,,,2023,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
