Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Joe BurrowJ. Burrow,ATL@CIN,45.00,42,34,481,3,0,0,3,20,1,0,0,0,0,0,0,0
Andy DaltonA. Dalton,NO@ARI,34.00,47,30,361,4,3,0,4,21,0,0,0,0,0,0,0,0
Josh JacobsJ. Jacobs,HOU@LV,33.00,0,0,0,0,0,0,20,143,3,0,3,12,0,0,0,0
Patrick MahomesP. Mahomes,KC@SF,32.00,34,25,423,3,1,0,0,0,0,0,0,0,0,0,0,0
Daniel JonesD. Jones,NYG@JAX,30.00,30,19,202,1,0,0,11,107,1,0,0,0,0,0,0,0
Kenneth WalkerK. Walker,SEA@LAC,28.00,0,0,0,0,0,0,23,167,2,0,0,0,0,0,0,0
Ja'Marr ChaseJ. Chase,ATL@CIN,25.00,0,0,0,0,0,0,0,0,0,0,8,130,2,0,0,0
Justin FieldsJ. Fields,CHI@NE,25.00,21,13,179,1,1,0,14,82,1,0,0,0,0,0,0,0
Austin EkelerA. Ekeler,SEA@LAC,24.00,0,0,0,0,0,0,9,31,1,0,12,96,1,0,0,0
Mecole HardmanM. Hardman,KC@SF,23.00,0,0,0,0,0,0,2,28,2,0,4,32,1,0,0,0
Justin HerbertJ. Herbert,SEA@LAC,22.00,51,33,293,2,1,0,3,22,0,0,1,-8,0,0,1,0
Davis MillsD. Mills,HOU@LV,22.00,41,28,302,2,1,0,0,0,0,0,0,0,0,0,0,0
Tyler BoydT. Boyd,ATL@CIN,21.00,0,0,0,0,0,0,0,0,0,0,8,155,1,0,0,0
Jimmy GaroppoloJ. Garoppolo,KC@SF,21.00,37,25,303,2,1,0,2,2,0,0,0,0,0,0,1,0
Eno BenjaminE. Benjamin,NO@ARI,19.00,0,0,0,0,0,0,12,92,1,1,4,21,0,0,0,0
Aaron JonesA. Jones,GB@WAS,19.00,0,0,0,0,0,0,8,23,0,0,9,53,2,0,0,0
Kyler MurrayK. Murray,NO@ARI,19.00,29,20,204,1,0,1,7,30,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB@WAS,19.00,35,23,194,2,0,0,0,0,0,0,0,0,0,0,0,0
Phillip WalkerP. Walker,TB@CAR,19.00,22,16,177,2,0,0,0,0,0,0,0,0,0,0,0,0
Gus EdwardsG. Edwards,CLE@BAL,18.00,0,0,0,0,0,0,16,66,2,0,0,0,0,0,0,0
Travis EtienneT. Etienne,NYG@JAX,18.00,0,0,0,0,0,0,14,114,1,1,1,5,0,0,1,0
Marquise GoodwinM. Goodwin,SEA@LAC,18.00,0,0,0,0,0,0,0,0,0,0,4,67,2,0,0,0
Taylor HeinickeT. Heinicke,GB@WAS,18.00,33,20,201,2,1,0,2,4,0,0,0,0,0,0,0,0
Trevor LawrenceT. Lawrence,NYG@JAX,18.00,43,22,310,0,0,0,4,3,1,0,0,0,0,0,0,0
JuJu Smith-SchusterJ. Smith-Schuster,KC@SF,18.00,0,0,0,0,0,0,0,0,0,0,7,124,1,0,0,0
Ezekiel ElliottE. Elliott,DET@DAL,17.00,0,0,0,0,0,0,15,57,2,0,0,0,0,0,0,0
Geno SmithG. Smith,SEA@LAC,17.00,27,20,210,2,1,0,4,7,0,0,0,0,0,0,1,0
Tua TagovailoaT. Tagovailoa,PIT@MIA,17.00,35,21,261,1,0,0,4,15,0,0,0,0,0,0,0,0
Nick ChubbN. Chubb,CLE@BAL,16.00,0,0,0,0,0,0,16,91,1,0,2,16,0,0,0,0
Raheem MostertR. Mostert,PIT@MIA,16.00,0,0,0,0,0,0,16,79,0,0,4,30,1,0,0,0
Derek CarrD. Carr,HOU@LV,15.00,27,21,241,1,0,0,3,-1,0,0,0,0,0,0,0,0
Juwan JohnsonJ. Johnson,NO@ARI,15.00,0,0,0,0,0,0,0,0,0,0,5,32,2,0,0,0
George KittleG. Kittle,KC@SF,15.00,0,0,0,0,0,0,0,0,0,0,6,98,1,0,0,0
Khalil HerbertK. Herbert,CHI@NE,14.00,0,0,0,0,0,0,12,62,0,0,1,25,1,0,0,0
Joe MixonJ. Mixon,ATL@CIN,14.00,0,0,0,0,0,0,17,58,1,0,3,33,0,0,0,0
Dak PrescottD. Prescott,DET@DAL,14.00,25,19,207,1,0,0,3,0,0,0,0,0,0,0,0,0
Rhamondre StevensonR. Stevenson,CHI@NE,14.00,0,0,0,0,0,0,11,39,1,0,8,59,0,0,0,0
Mike WilliamsM. Williams,SEA@LAC,14.00,0,0,0,0,0,0,0,0,0,0,7,86,1,0,0,0
Saquon BarkleyS. Barkley,NYG@JAX,13.00,0,0,0,0,0,0,24,110,0,0,4,25,0,0,0,0
Damiere ByrdD. Byrd,ATL@CIN,13.00,0,0,0,0,0,0,0,0,0,0,1,75,1,0,0,0
Parris CampbellP. Campbell,IND@TEN,13.00,0,0,0,0,0,0,0,0,0,0,10,70,1,0,0,0
D'Onta ForemanD. Foreman,TB@CAR,13.00,0,0,0,0,0,0,15,118,0,0,2,27,0,0,0,0
Breece HallB. Hall,NYJ@DEN,13.00,0,0,0,0,0,0,4,72,1,0,0,0,0,0,0,0
Derrick HenryD. Henry,IND@TEN,13.00,0,0,0,0,0,0,30,128,0,0,3,10,0,0,0,0
Chuba HubbardC. Hubbard,TB@CAR,13.00,0,0,0,0,0,0,9,63,1,0,2,10,0,0,0,0
Marcus MariotaM. Mariota,ATL@CIN,13.00,13,8,124,1,0,0,6,31,0,0,0,0,0,0,0,0
Terry McLaurinT. McLaurin,GB@WAS,13.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
Antonio GibsonA. Gibson,GB@WAS,12.00,0,0,0,0,0,0,10,59,0,0,3,18,1,0,0,0
Ray Ray McCloudR. McCloud,KC@SF,12.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0
David MontgomeryD. Montgomery,CHI@NE,12.00,0,0,0,0,0,0,15,62,1,0,0,0,0,0,0,0
D.J. MooreD. Moore,TB@CAR,12.00,0,0,0,0,0,0,1,-3,0,0,7,69,1,0,0,0
George PickensG. Pickens,PIT@MIA,12.00,0,0,0,0,0,0,0,0,0,0,6,61,1,0,0,0
Kenny PickettK. Pickett,PIT@MIA,12.00,44,32,257,1,3,0,3,20,0,0,0,0,0,0,0,0
Tyler AllgeierT. Allgeier,ATL@CIN,11.00,0,0,0,0,0,0,16,50,1,0,0,0,0,0,0,0
Tom BradyT. Brady,TB@CAR,11.00,49,32,290,0,0,0,1,1,0,0,0,0,0,0,0,0
Dameon PierceD. Pierce,HOU@LV,11.00,0,0,0,0,0,0,20,92,0,0,4,25,0,0,0,0
Matt RyanM. Ryan,IND@TEN,11.00,44,33,243,1,2,0,1,2,0,0,0,0,0,0,0,0
Rashid ShaheedR. Shaheed,NO@ARI,11.00,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0
Darius SlaytonD. Slayton,NYG@JAX,11.00,0,0,0,0,0,0,0,0,0,0,3,58,1,0,0,0
Marquez Valdes-ScantlingM. Valdes-Scantling,KC@SF,11.00,0,0,0,0,0,0,0,0,0,0,3,111,0,0,0,0
Jacoby BrissettJ. Brissett,CLE@BAL,10.00,27,22,258,0,0,0,3,18,0,0,0,0,0,0,1,0
Phillip DorsettP. Dorsett,HOU@LV,10.00,0,0,0,0,0,0,0,0,0,0,2,45,1,0,0,0
Mack HollinsM. Hollins,HOU@LV,10.00,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,0
DeAndre HopkinsD. Hopkins,NO@ARI,10.00,0,0,0,0,0,0,0,0,0,0,10,103,0,0,0,0
Chris OlaveC. Olave,NO@ARI,10.00,0,0,0,0,0,0,0,0,0,0,7,106,0,0,0,0
Tony PollardT. Pollard,DET@DAL,10.00,0,0,0,0,0,0,12,83,0,0,2,26,0,0,0,0
Davante AdamsD. Adams,HOU@LV,9.00,0,0,0,0,0,0,0,0,0,0,8,95,0,0,0,0
Clyde Edwards-HelaireC. Edwards-Helaire,KC@SF,9.00,0,0,0,0,0,0,6,32,1,0,0,0,0,0,0,0
Mike EvansM. Evans,TB@CAR,9.00,0,0,0,0,0,0,0,0,0,0,9,96,0,0,0,0
Tee HigginsT. Higgins,ATL@CIN,9.00,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0
Keaontay IngramK. Ingram,NO@ARI,9.00,0,0,0,0,0,0,9,14,1,0,2,23,0,0,0,0
Lamar JacksonL. Jackson,CLE@BAL,9.00,16,9,120,0,0,0,10,59,0,0,0,0,0,0,0,0
