Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Tom BradyT. Brady,CAR@TB,43.00,45,34,432,3,0,1,3,4,1,0,0,0,0,0,0,0
Daniel JonesD. Jones,IND@NYG,40.00,24,19,177,2,0,0,11,91,2,0,0,0,0,0,0,0
Mike EvansM. Evans,CAR@TB,38.00,0,0,0,0,0,0,0,0,0,0,10,207,3,0,0,0
Jarrett StidhamJ. Stidham,SF@LV,31.00,34,23,365,3,2,0,7,34,0,0,0,0,0,0,0,0
Sam DarnoldS. Darnold,CAR@TB,29.00,37,23,341,3,1,0,5,20,0,0,0,0,0,0,2,0
Patrick MahomesP. Mahomes,DEN@KC,29.00,42,29,328,3,1,0,4,8,0,0,1,6,0,0,0,0
Jared GoffJ. Goff,CHI@DET,28.00,29,21,255,3,0,0,1,2,0,0,0,0,0,0,0,0
Davante AdamsD. Adams,SF@LV,27.00,0,0,0,0,0,0,0,0,0,0,7,153,2,0,0,0
Austin EkelerA. Ekeler,LA@LAC,27.00,0,0,0,0,0,0,10,122,2,0,4,39,0,0,0,0
Deshaun WatsonD. Watson,CLE@WAS,27.00,18,9,169,3,0,0,8,31,0,0,0,0,0,0,0,0
Christian McCaffreyC. McCaffrey,SF@LV,25.00,0,0,0,0,0,0,19,121,1,0,6,72,0,0,0,0
Russell WilsonR. Wilson,DEN@KC,25.00,38,26,222,1,1,0,4,27,2,0,0,0,0,0,1,0
Amari CooperA. Cooper,CLE@WAS,22.00,0,0,0,0,0,0,0,0,0,0,3,105,2,0,0,0
D'Andre SwiftD. Swift,CHI@DET,22.00,0,0,0,0,0,0,11,78,1,0,4,39,1,0,0,0
Brock PurdyB. Purdy,SF@LV,21.00,35,22,284,2,1,0,2,-3,0,0,0,0,0,0,0,0
Jamaal WilliamsJ. Williams,CHI@DET,21.00,0,0,0,0,0,0,22,144,1,0,1,13,0,0,0,0
Justin HerbertJ. Herbert,LA@LAC,20.00,28,21,212,2,0,0,1,2,0,0,0,0,0,0,0,0
Mac JonesM. Jones,MIA@NE,20.00,33,20,204,2,0,0,3,1,0,0,0,0,0,0,0,0
Geno SmithG. Smith,NYJ@SEA,20.00,29,18,183,2,0,0,5,18,0,0,0,0,0,0,0,0
Travis EtienneT. Etienne,JAX@HOU,19.00,0,0,0,0,0,0,9,108,1,0,3,32,0,0,0,0
Justin FieldsJ. Fields,CHI@DET,19.00,21,7,75,1,1,0,10,132,0,0,0,0,0,0,1,0
Dak PrescottD. Prescott,DAL@TEN,19.00,41,29,282,2,2,0,3,11,0,0,0,0,0,0,1,0
Najee HarrisN. Harris,PIT@BAL,18.00,0,0,0,0,0,0,22,111,0,0,2,12,1,0,0,0
Aaron RodgersA. Rodgers,MIN@GB,18.00,24,15,159,1,0,0,1,2,1,0,0,0,0,0,0,0
Brandon AiyukB. Aiyuk,SF@LV,17.00,0,0,0,0,0,0,1,16,0,0,9,101,1,0,0,0
