Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Josh AllenJ. Allen,BUF@TEN,34.00,47,35,353,3,1,0,9,26,0,0,0,0,0,1,0,0
Kirk CousinsK. Cousins,MIN@CAR,33.00,48,33,373,3,0,0,2,16,0,0,0,0,0,0,0,0
Derrick HenryD. Henry,BUF@TEN,33.00,0,0,0,0,0,0,20,143,3,0,2,13,0,0,0,0
Kyler MurrayK. Murray,ARI@CLE,33.00,30,20,229,4,0,0,7,6,0,0,0,0,0,0,0,0
Dak PrescottD. Prescott,DAL@NE,33.00,51,36,445,3,1,0,3,10,0,0,0,0,0,0,1,0
Matthew StaffordM. Stafford,LA@NYG,33.00,28,22,251,4,1,0,2,12,0,0,0,0,0,0,0,0
Joe BurrowJ. Burrow,CIN@DET,28.00,29,19,271,3,1,0,5,20,0,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,HOU@IND,27.00,0,0,0,0,0,0,14,145,2,0,1,13,0,0,0,0
Jalen HurtsJ. Hurts,TB@PHI,26.00,26,12,115,1,1,1,10,44,2,0,0,0,0,0,0,0
CeeDee LambC. Lamb,DAL@NE,26.00,0,0,0,0,0,0,1,2,0,0,9,149,2,0,0,0
Patrick MahomesP. Mahomes,KC@WAS,26.00,47,32,397,2,2,0,3,31,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB@CHI,26.00,23,17,195,2,0,0,7,19,1,0,0,0,0,0,0,0
Derek CarrD. Carr,LV@DEN,25.00,27,18,341,2,0,0,2,-1,0,0,0,0,0,0,0,0
Cooper KuppC. Kupp,LA@NYG,25.00,0,0,0,0,0,0,0,0,0,0,9,130,2,0,0,0
Tua TagovailoaT. Tagovailoa,MIA@JAX,25.00,47,33,329,2,1,0,3,22,0,0,0,0,0,0,0,0
Teddy BridgewaterT. Bridgewater,LV@DEN,24.00,49,35,334,3,3,0,2,9,0,0,0,0,0,0,1,0
Leonard FournetteL. Fournette,TB@PHI,24.00,0,0,0,0,0,0,22,81,2,0,6,46,0,0,0,0
Donovan Peoples-JonesD. Peoples-Jones,ARI@CLE,22.00,0,0,0,0,0,0,0,0,0,0,4,101,2,0,0,0
Tom BradyT. Brady,TB@PHI,21.00,42,34,297,2,1,0,4,1,0,0,0,0,0,0,0,0
Darrell HendersonD. Henderson,LA@NYG,21.00,0,0,0,0,0,0,21,78,1,0,2,29,1,0,0,0
Dalvin CookD. Cook,MIN@CAR,20.00,0,0,0,0,0,0,29,140,1,0,2,3,0,0,0,0
Mac JonesM. Jones,DAL@NE,20.00,21,15,229,2,1,1,2,-4,0,0,0,0,0,0,1,0
Joe MixonJ. Mixon,CIN@DET,20.00,0,0,0,0,0,0,18,94,0,0,5,59,1,0,0,0
Carson WentzC. Wentz,HOU@IND,20.00,20,11,223,2,0,0,2,1,0,0,0,0,0,0,0,0
Darrel WilliamsD. Williams,KC@WAS,20.00,0,0,0,0,0,0,21,62,2,0,3,27,0,0,0,0
Jaylen WaddleJ. Waddle,MIA@JAX,19.00,0,0,0,0,0,0,0,0,0,0,10,70,2,0,0,0
Kenyan DrakeK. Drake,LV@DEN,18.00,0,0,0,0,0,0,4,34,1,0,2,39,1,0,0,0
Najee HarrisN. Harris,SEA@PIT,18.00,0,0,0,0,0,0,24,81,0,0,6,46,1,0,0,0
Trevor LawrenceT. Lawrence,MIA@JAX,18.00,41,25,319,1,0,0,2,11,0,0,0,0,0,0,1,0
Adam ThielenA. Thielen,MIN@CAR,18.00,0,0,0,0,0,0,1,2,0,0,11,126,1,0,0,0
Sam DarnoldS. Darnold,MIN@CAR,17.00,41,17,207,1,1,1,4,48,0,0,0,0,0,0,1,0
DeAndre HopkinsD. Hopkins,ARI@CLE,17.00,0,0,0,0,0,0,0,0,0,0,3,55,2,0,0,0
Baker MayfieldB. Mayfield,ARI@CLE,17.00,28,19,234,2,1,0,3,8,0,0,0,0,0,0,2,0
Alex CollinsA. Collins,SEA@PIT,16.00,0,0,0,0,0,0,20,101,1,0,1,-3,0,0,0,0
Damien HarrisD. Harris,DAL@NE,16.00,0,0,0,0,0,0,18,101,1,0,1,7,0,0,0,0
Khalil HerbertK. Herbert,GB@CHI,16.00,0,0,0,0,0,0,19,97,1,0,2,15,0,0,0,0
Aaron JonesA. Jones,GB@CHI,16.00,0,0,0,0,0,0,13,76,0,0,4,34,1,0,0,0
Marvin JonesM. Jones,MIA@JAX,16.00,0,0,0,0,0,0,0,0,0,0,7,100,1,0,0,0
Antonio BrownA. Brown,TB@PHI,15.00,0,0,0,0,0,0,0,0,0,0,9,93,1,0,0,0
Noah FantN. Fant,LV@DEN,15.00,0,0,0,0,0,0,0,0,0,0,9,97,1,0,0,0
James RobinsonJ. Robinson,MIA@JAX,15.00,0,0,0,0,0,0,17,73,1,0,3,28,0,0,0,0
Henry RuggsH. Ruggs,LV@DEN,15.00,0,0,0,0,0,0,0,0,0,0,3,97,1,0,0,0
Courtland SuttonC. Sutton,LV@DEN,15.00,0,0,0,0,0,0,0,0,0,0,8,94,1,0,0,0
Cole BeasleyC. Beasley,BUF@TEN,14.00,0,0,0,0,0,0,0,0,0,0,7,88,1,0,0,0
Stefon DiggsS. Diggs,BUF@TEN,14.00,0,0,0,0,0,0,0,0,0,0,9,89,1,0,0,0
Justin FieldsJ. Fields,GB@CHI,14.00,27,16,174,1,1,0,6,43,0,0,0,0,0,0,0,0
Ben RoethlisbergerB. Roethlisberger,SEA@PIT,14.00,40,29,229,1,0,0,2,-3,0,0,0,0,0,0,1,0
Kendrick BourneK. Bourne,DAL@NE,13.00,0,0,0,0,0,0,0,0,0,0,1,75,1,0,0,0
A.J. GreenA. Green,ARI@CLE,13.00,0,0,0,0,0,0,0,0,0,0,5,79,1,0,0,0
Tyreek HillT. Hill,KC@WAS,13.00,0,0,0,0,0,0,0,0,0,0,9,76,1,0,0,0
Lamar JacksonL. Jackson,LAC@BAL,13.00,27,19,167,1,2,0,8,51,0,0,0,0,0,0,0,0
Josh JacobsJ. Jacobs,LV@DEN,13.00,0,0,0,0,0,0,16,53,1,0,1,29,0,0,0,0
Christian KirkC. Kirk,ARI@CLE,13.00,0,0,0,0,0,0,0,0,0,0,5,75,1,0,0,0
K.J. OsbornK. Osborn,MIN@CAR,13.00,0,0,0,0,0,0,0,0,0,0,6,78,1,0,0,0
Geno SmithG. Smith,SEA@PIT,13.00,32,23,209,1,0,0,1,-1,0,0,0,0,0,0,1,0
Mark AndrewsM. Andrews,LAC@BAL,12.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0
Justin HerbertJ. Herbert,LAC@BAL,12.00,39,22,195,1,1,0,2,12,0,0,0,0,0,0,0,0
Chuba HubbardC. Hubbard,MIN@CAR,12.00,0,0,0,0,0,0,16,61,1,0,1,4,0,0,0,0
D'Andre SwiftD. Swift,CIN@DET,12.00,0,0,0,0,0,0,13,24,1,0,5,43,0,0,0,0
Ryan TannehillR. Tannehill,BUF@TEN,12.00,29,18,216,0,1,0,2,3,1,0,0,0,0,0,0,0
Parris CampbellP. Campbell,HOU@IND,11.00,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0
Ezekiel ElliottE. Elliott,DAL@NE,11.00,0,0,0,0,0,0,17,69,0,0,7,50,0,0,0,0
Chris EvansC. Evans,CIN@DET,11.00,0,0,0,0,0,0,4,18,0,0,3,49,1,0,0,0
Devonta FreemanD. Freeman,LAC@BAL,11.00,0,0,0,0,0,0,9,53,1,0,0,0,0,0,0,0
Mike GesickiM. Gesicki,MIA@JAX,11.00,0,0,0,0,0,0,0,0,0,0,8,115,0,0,0,0
Taylor HeinickeT. Heinicke,KC@WAS,11.00,39,24,182,1,1,0,0,0,0,0,0,0,0,0,0,0
Latavius MurrayL. Murray,LAC@BAL,11.00,0,0,0,0,0,0,9,44,1,0,2,12,0,0,0,0
Ricky Seals-JonesR. Seals-Jones,KC@WAS,11.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0
Rhamondre StevensonR. Stevenson,DAL@NE,11.00,0,0,0,0,0,0,5,23,1,0,3,39,0,0,0,0
O.J. HowardO. Howard,TB@PHI,10.00,0,0,0,0,0,0,0,0,0,0,6,49,1,0,0,0
J.D. McKissicJ. McKissic,KC@WAS,10.00,0,0,0,0,0,0,8,45,0,0,8,65,0,0,0,0
Darnell MooneyD. Mooney,GB@CHI,10.00,0,0,0,0,0,0,0,0,0,0,5,45,1,0,0,0
Tim PatrickT. Patrick,LV@DEN,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Demarcus RobinsonD. Robinson,KC@WAS,10.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0
A.J. BrownA. Brown,BUF@TEN,9.00,0,0,0,0,0,0,0,0,0,0,7,91,0,0,0,0
Ja'Marr ChaseJ. Chase,CIN@DET,9.00,0,0,0,0,0,0,0,0,0,0,4,97,0,0,0,0
Diontae JohnsonD. Johnson,SEA@PIT,9.00,0,0,0,0,0,0,1,25,0,0,9,71,0,0,0,0
Travis KelceT. Kelce,KC@WAS,9.00,0,0,0,0,0,0,0,0,0,0,8,99,0,0,0,0
Emmanuel SandersE. Sanders,BUF@TEN,9.00,0,0,0,0,0,0,0,0,0,0,5,91,0,0,0,0
Robert WoodsR. Woods,LA@NYG,9.00,0,0,0,0,0,0,0,0,0,0,2,31,1,0,0,0
Davante AdamsD. Adams,GB@CHI,8.00,0,0,0,0,0,0,0,0,0,0,4,89,0,0,0,0
Mo Alie-CoxM. Alie-Cox,HOU@IND,8.00,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0
Jared CookJ. Cook,LAC@BAL,8.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
Brandin CooksB. Cooks,HOU@IND,8.00,0,0,0,0,0,0,0,0,0,0,9,89,0,0,0,0
Zach ErtzZ. Ertz,TB@PHI,8.00,0,0,0,0,0,0,0,0,0,0,4,29,1,0,0,0
Jared GoffJ. Goff,CIN@DET,8.00,42,28,202,0,1,1,1,1,0,0,0,0,0,0,0,0
Hunter HenryH. Henry,DAL@NE,8.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
T.Y. HiltonT. Hilton,HOU@IND,8.00,0,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0
Allen LazardA. Lazard,GB@CHI,8.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
Jamal AgnewJ. Agnew,MIA@JAX,7.00,0,0,0,0,0,0,0,0,0,0,5,78,0,0,0,0
Odell Beckham Jr.O. Beckham,ARI@CLE,7.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
Le'Veon BellL. Bell,LAC@BAL,7.00,0,0,0,0,0,0,8,18,1,0,0,0,0,0,0,0
Robbie ChosenR. Chosen,MIN@CAR,7.00,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0
Tyler ConklinT. Conklin,MIN@CAR,7.00,0,0,0,0,0,0,0,0,0,0,3,71,0,0,0,0
James ConnerJ. Conner,ARI@CLE,7.00,0,0,0,0,0,0,16,71,0,0,1,0,0,0,0,0
Eric EbronE. Ebron,SEA@PIT,7.00,0,0,0,0,0,0,1,1,1,0,2,10,0,0,0,0
Melvin GordonM. Gordon,LV@DEN,7.00,0,0,0,0,0,0,10,50,0,0,3,23,0,0,0,0
T.J. HockensonT. Hockenson,CIN@DET,7.00,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,0
Kareem HuntK. Hunt,ARI@CLE,7.00,0,0,0,0,0,0,14,66,0,0,3,12,0,0,0,0
Mark IngramM. Ingram,HOU@IND,7.00,0,0,0,0,0,0,18,73,0,0,2,8,0,0,0,0
Justin JeffersonJ. Jefferson,MIN@CAR,7.00,0,0,0,0,0,0,0,0,0,0,8,80,0,0,1,0
Elijhaa PennyE. Penny,LA@NYG,7.00,0,0,0,0,0,0,3,15,1,0,1,1,0,0,0,0
Dalton SchultzD. Schultz,DAL@NE,7.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
Sterling ShepardS. Shepard,LA@NYG,7.00,0,0,0,0,0,0,0,0,0,0,10,76,0,0,0,0
C.J. UzomahC. Uzomah,CIN@DET,7.00,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0
Brandon AllenB. Allen,CIN@DET,6.00,1,1,7,1,0,0,3,-3,0,0,0,0,0,0,0,0
Devontae BookerD. Booker,LA@NYG,6.00,0,0,0,0,0,0,12,41,0,0,4,28,0,0,0,0
Will DisslyW. Dissly,SEA@PIT,6.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Bryan EdwardsB. Edwards,LV@DEN,6.00,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0
Chris Herndon IVC. Herndon,MIN@CAR,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Mack HollinsM. Hollins,MIA@JAX,6.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
Blake JarwinB. Jarwin,DAL@NE,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Jakobi MeyersJ. Meyers,DAL@NE,6.00,0,0,0,0,0,0,0,0,0,0,5,44,0,1,0,0
D.J. MooreD. Moore,MIN@CAR,6.00,0,0,0,0,0,0,1,6,0,0,5,73,0,0,1,0
Tony PollardT. Pollard,DAL@NE,6.00,0,0,0,0,0,0,10,41,0,0,3,22,0,0,0,0
Miles SandersM. Sanders,TB@PHI,6.00,0,0,0,0,0,0,9,56,0,0,2,10,0,0,0,0
Tommy SweeneyT. Sweeney,BUF@TEN,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Auden TateA. Tate,CIN@DET,6.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
Quez WatkinsQ. Watkins,TB@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,44,0,1,0,0
Javonte WilliamsJ. Williams,LV@DEN,6.00,0,0,0,0,0,0,11,53,0,0,3,15,0,0,0,0
Keenan AllenK. Allen,LAC@BAL,5.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
Amari CooperA. Cooper,DAL@NE,5.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
AJ DillonA. Dillon,GB@CHI,5.00,0,0,0,0,0,0,11,59,0,0,0,0,0,0,0,0
Pat FreiermuthP. Freiermuth,SEA@PIT,5.00,0,0,0,0,0,0,0,0,0,0,7,58,0,0,0,0
Mecole HardmanM. Hardman,KC@WAS,5.00,0,0,0,0,0,0,1,6,0,0,4,62,0,0,1,0
Julio JonesJ. Jones,BUF@TEN,5.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0
D.K. MetcalfD. Metcalf,SEA@PIT,5.00,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0
Davis MillsD. Mills,HOU@IND,5.00,43,29,243,0,2,0,2,5,0,0,0,0,0,0,0,0
Byron PringleB. Pringle,KC@WAS,5.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Allen RobinsonA. Robinson,GB@CHI,5.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Laviska ShenaultL. Shenault,MIA@JAX,5.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0
Durham SmytheD. Smythe,MIA@JAX,5.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
Darren WallerD. Waller,LV@DEN,5.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
Jordan AkinsJ. Akins,HOU@IND,4.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Noah BrownN. Brown,DAL@NE,4.00,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0
Nico CollinsN. Collins,HOU@IND,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
DeeJay DallasD. Dallas,SEA@PIT,4.00,0,0,0,0,0,0,4,17,0,0,5,33,0,0,0,0
