Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Aaron RodgersA. Rodgers,GB@MIN,38.00,44,32,364,4,0,0,1,2,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,SEA@ATL,38.00,35,31,322,4,0,0,3,29,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,NYJ@BUF,33.00,46,33,312,2,0,0,14,57,1,0,0,0,0,0,2,0
Lamar JacksonL. Jackson,CLE@BAL,33.00,25,20,275,3,0,0,7,45,0,0,0,0,0,0,0,0
Josh JacobsJ. Jacobs,LV@CAR,31.00,0,0,0,0,0,0,25,93,3,0,4,46,0,0,0,0
Mitchell TrubiskyM. Trubisky,CHI@DET,29.00,36,20,242,3,0,0,3,26,0,0,0,0,0,0,0,0
Kyler MurrayK. Murray,ARI@SF,28.00,40,26,230,1,1,0,13,91,1,0,0,0,0,0,0,0
Matt RyanM. Ryan,SEA@ATL,28.00,54,37,450,2,1,0,1,-1,0,0,0,0,0,0,0,0
Davante AdamsD. Adams,GB@MIN,27.00,0,0,0,0,0,0,0,0,0,0,14,156,2,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT@NYG,27.00,32,21,229,3,0,0,3,9,0,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,HOU@KC,26.00,32,24,211,3,0,0,0,0,0,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,GB@MIN,25.00,25,19,259,2,1,1,4,34,0,0,0,0,0,0,0,0
Gardner MinshewG. Minshew,IND@JAX,25.00,20,19,173,3,0,0,5,19,0,0,0,0,0,0,0,0
Cam NewtonC. Newton,MIA@NE,25.00,19,15,155,0,0,0,15,75,2,0,0,0,0,0,0,0
Calvin RidleyC. Ridley,SEA@ATL,25.00,0,0,0,0,0,0,1,-1,0,0,9,130,2,0,0,0
Adam ThielenA. Thielen,GB@MIN,25.00,0,0,0,0,0,0,0,0,0,0,6,110,2,1,0,0
Ezekiel ElliottE. Elliott,DAL@LA,24.00,0,0,0,0,0,0,22,96,1,0,3,31,1,0,0,0
Christian McCaffreyC. McCaffrey,LV@CAR,24.00,0,0,0,0,0,0,23,97,2,0,3,38,0,0,0,0
Tom BradyT. Brady,TB@NO,23.00,36,23,239,2,2,0,3,9,1,0,0,0,0,0,0,0
Malcolm BrownM. Brown,DAL@LA,22.00,0,0,0,0,0,0,18,79,2,0,3,31,0,0,0,0
Jimmy GaroppoloJ. Garoppolo,ARI@SF,22.00,33,19,259,2,0,0,1,9,0,0,0,0,0,0,0,0
Darius SlaytonD. Slayton,PIT@NYG,22.00,0,0,0,0,0,0,0,0,0,0,6,102,2,0,0,0
Ryan TannehillR. Tannehill,TEN@DEN,22.00,43,29,249,2,0,0,3,14,0,0,0,0,0,0,0,0
Deshaun WatsonD. Watson,HOU@KC,22.00,32,20,253,1,1,0,6,27,1,0,0,0,0,0,0,0
Dalvin CookD. Cook,GB@MIN,21.00,0,0,0,0,0,0,12,50,2,2,1,-2,0,0,0,0
Daniel JonesD. Jones,PIT@NYG,21.00,41,26,279,2,2,0,4,22,0,0,0,0,0,0,0,0
Teddy BridgewaterT. Bridgewater,LV@CAR,20.00,34,22,269,1,0,1,4,26,0,0,0,0,0,0,0,0
Raheem MostertR. Mostert,ARI@SF,20.00,0,0,0,0,0,0,15,56,0,0,4,95,1,0,0,0
Robbie ChosenR. Chosen,LV@CAR,19.00,0,0,0,0,0,0,0,0,0,0,6,114,1,1,0,0
Clyde Edwards-HelaireC. Edwards-Helaire,HOU@KC,19.00,0,0,0,0,0,0,25,138,1,0,0,0,0,0,0,0
Dak PrescottD. Prescott,DAL@LA,19.00,39,25,266,1,0,0,3,30,0,0,0,0,0,0,0,0
Drew BreesD. Brees,TB@NO,18.00,30,18,160,2,0,0,2,0,0,0,0,0,0,0,0,0
Chris CarsonC. Carson,SEA@ATL,18.00,0,0,0,0,0,0,6,21,0,0,6,45,2,0,0,0
Nyheim HinesN. Hines,IND@JAX,18.00,0,0,0,0,0,0,7,28,1,0,8,45,1,0,0,0
Alvin KamaraA. Kamara,TB@NO,18.00,0,0,0,0,0,0,12,16,1,0,5,51,1,0,0,0
JuJu Smith-SchusterJ. Smith-Schuster,PIT@NYG,18.00,0,0,0,0,0,0,0,0,0,0,6,69,2,0,0,0
Mark AndrewsM. Andrews,CLE@BAL,17.00,0,0,0,0,0,0,0,0,0,0,5,58,2,0,0,0
Jamison CrowderJ. Crowder,NYJ@BUF,17.00,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,0
Matthew StaffordM. Stafford,CHI@DET,17.00,42,24,297,1,1,0,5,23,0,0,0,0,0,0,0,0
