Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Josh AllenJ. Allen,JAX@BUF,38.00,30,23,263,4,0,0,6,44,0,0,0,0,0,0,0,0
Jauan JenningsJ. Jennings,SF@LA,35.00,0,0,0,0,0,0,0,0,0,0,11,175,3,0,0,0
Dak PrescottD. Prescott,BAL@DAL,33.00,51,28,379,2,0,0,2,7,1,0,0,0,0,0,0,0
Brock PurdyB. Purdy,SF@LA,32.00,30,22,292,3,0,0,10,41,0,0,0,0,0,0,1,0
Jayden DanielsJ. Daniels,WAS@CIN,31.00,23,21,254,2,0,0,12,39,1,0,0,0,0,0,0,0
Sam DarnoldS. Darnold,HOU@MIN,31.00,28,17,181,4,0,0,0,0,0,0,0,0,0,0,0,0
Joe BurrowJ. Burrow,WAS@CIN,30.00,38,29,324,3,0,0,1,4,0,0,0,0,0,0,0,0
Andy DaltonA. Dalton,CAR@LV,30.00,37,26,319,3,0,0,2,-2,0,0,0,0,0,0,0,0
Derrick HenryD. Henry,BAL@DAL,29.00,0,0,0,0,0,0,25,151,2,0,1,23,0,0,0,0
Saquon BarkleyS. Barkley,PHI@NO,28.00,0,0,0,0,0,0,17,147,2,1,4,9,0,0,0,0
Kyren WilliamsK. Williams,SF@LA,28.00,0,0,0,0,0,0,24,89,2,0,2,27,1,0,0,0
Lamar JacksonL. Jackson,BAL@DAL,27.00,15,12,182,1,0,0,14,87,1,0,0,0,0,0,0,0
Malik WillisM. Willis,GB@TEN,27.00,19,13,202,1,0,0,6,73,1,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,CHI@IND,25.00,0,0,0,0,0,0,23,110,2,0,1,25,0,0,0,0
Aaron RodgersA. Rodgers,NE@NYJ,24.00,35,27,281,2,0,0,3,18,0,0,0,0,0,0,0,0
Ja'Marr ChaseJ. Chase,WAS@CIN,23.00,0,0,0,0,0,0,0,0,0,0,6,118,2,0,0,0
Daniel JonesD. Jones,NYG@CLE,23.00,34,24,236,2,0,0,8,20,0,0,0,0,0,0,0,0
Zach CharbonnetZ. Charbonnet,MIA@SEA,22.00,0,0,0,0,0,0,18,91,2,0,3,16,0,0,0,0
Chuba HubbardC. Hubbard,CAR@LV,22.00,0,0,0,0,0,0,21,114,0,0,5,55,1,0,0,0
Deshaun WatsonD. Watson,NYG@CLE,21.00,37,21,196,2,0,1,4,26,0,0,0,0,0,0,2,0
Caleb WilliamsC. Williams,CHI@IND,21.00,52,33,363,2,2,0,1,8,0,0,0,0,0,0,1,0
Amari CooperA. Cooper,NYG@CLE,20.00,0,0,0,0,0,0,0,0,0,0,7,86,2,0,0,0
Aaron JonesA. Jones,HOU@MIN,20.00,0,0,0,0,0,0,19,102,0,0,5,46,1,0,0,0
