Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Dak PrescottD. Prescott,NYG@DAL,45.00,35,26,404,4,1,0,2,17,1,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,DET@LAC,35.00,40,27,323,4,1,0,4,15,0,0,0,0,0,0,0,0
Sam HowellS. Howell,WAS@SEA,30.00,44,29,312,3,0,0,2,17,0,0,0,0,0,0,1,0
Keenan AllenK. Allen,DET@LAC,29.00,0,0,0,0,0,0,0,0,0,0,11,175,2,0,0,0
Brock PurdyB. Purdy,SF@JAX,29.00,26,19,296,3,0,0,0,0,0,0,0,0,0,0,0,0
CeeDee LambC. Lamb,NYG@DAL,28.00,0,0,0,0,0,0,1,14,1,0,11,151,1,0,0,0
Geno SmithG. Smith,WAS@SEA,27.00,47,31,369,2,0,0,1,13,0,0,0,0,0,0,0,0
Joshua DobbsJ. Dobbs,NO@MIN,26.00,34,23,268,1,0,0,8,44,1,0,0,0,0,0,0,0
Jared GoffJ. Goff,DET@LAC,25.00,33,23,333,2,0,0,3,-2,0,0,0,0,0,0,0,0
Joe BurrowJ. Burrow,HOU@CIN,23.00,40,27,347,2,2,0,5,20,0,0,0,0,0,0,0,0
Brandin CooksB. Cooks,NYG@DAL,23.00,0,0,0,0,0,0,0,0,0,0,9,173,1,0,0,0
Jahmyr GibbsJ. Gibbs,DET@LAC,22.00,0,0,0,0,0,0,14,77,2,0,3,35,0,0,0,0
Baker MayfieldB. Mayfield,TEN@TB,22.00,29,18,278,2,1,0,3,12,0,0,0,0,0,0,0,0
Devin SingletaryD. Singletary,HOU@CIN,22.00,0,0,0,0,0,0,30,150,1,0,1,11,0,0,0,0
C.J. StroudC. Stroud,HOU@CIN,22.00,39,23,356,1,1,0,2,8,1,0,0,0,0,0,2,0
Russell WilsonR. Wilson,DEN@BUF,22.00,29,24,193,2,0,0,9,30,0,0,0,0,0,0,0,0
Amon-Ra St. BrownA. St. Brown,DET@LAC,21.00,0,0,0,0,0,0,2,9,0,0,8,156,1,0,0,0
Mike EvansM. Evans,TEN@TB,20.00,0,0,0,0,0,0,0,0,0,0,6,143,1,0,0,0
Jordan LoveJ. Love,GB@PIT,20.00,40,21,289,2,2,0,2,11,0,0,0,0,0,0,0,0
Brian RobinsonB. Robinson,WAS@SEA,20.00,0,0,0,0,0,0,8,38,0,0,6,119,1,0,0,0
T.J. HockensonT. Hockenson,NO@MIN,19.00,0,0,0,0,0,0,0,0,0,0,11,134,1,0,0,0
Ja'Marr ChaseJ. Chase,HOU@CIN,18.00,0,0,0,0,0,0,0,0,0,0,5,124,1,0,0,0
Kenneth WalkerK. Walker,WAS@SEA,18.00,0,0,0,0,0,0,19,63,0,0,1,64,1,0,0,0
Josh AllenJ. Allen,DEN@BUF,17.00,26,15,177,1,2,1,4,13,1,0,0,0,0,0,1,0
Noah BrownN. Brown,HOU@CIN,17.00,0,0,0,0,0,0,0,0,0,0,7,172,0,0,0,0
Tommy DeVitoT. DeVito,NYG@DAL,17.00,27,14,86,2,1,0,7,41,0,0,0,0,0,0,0,0
George KittleG. Kittle,SF@JAX,17.00,0,0,0,0,0,0,0,0,0,0,3,116,1,0,0,0
David MontgomeryD. Montgomery,DET@LAC,17.00,0,0,0,0,0,0,12,116,1,0,0,0,0,0,0,0
Deshaun WatsonD. Watson,CLE@BAL,17.00,34,20,213,1,1,0,8,37,0,1,0,0,0,0,0,0
Austin EkelerA. Ekeler,DET@LAC,16.00,0,0,0,0,0,0,19,67,1,0,4,48,0,0,0,0
Kyler MurrayK. Murray,ATL@ARI,16.00,32,19,249,0,1,0,6,33,1,0,0,0,0,0,0,0
Bijan RobinsonB. Robinson,ATL@ARI,16.00,0,0,0,0,0,0,22,95,1,0,1,11,0,0,0,0
Jaylen WarrenJ. Warren,GB@PIT,16.00,0,0,0,0,0,0,15,101,1,0,2,9,0,0,0,0
Javonte WilliamsJ. Williams,DEN@BUF,16.00,0,0,0,0,0,0,21,79,0,0,4,31,1,0,0,0
D'Onta ForemanD. Foreman,CAR@CHI,15.00,0,0,0,0,0,0,21,80,1,0,2,12,0,0,0,0
Najee HarrisN. Harris,GB@PIT,15.00,0,0,0,0,0,0,16,82,1,0,3,14,0,0,0,0
Tyler LockettT. Lockett,WAS@SEA,15.00,0,0,0,0,0,0,0,0,0,0,8,92,1,0,0,0
Chris OlaveC. Olave,NO@MIN,15.00,0,0,0,0,0,0,0,0,0,0,6,94,1,0,0,0
Rachaad WhiteR. White,TEN@TB,15.00,0,0,0,0,0,0,20,51,0,0,2,47,1,0,0,0
Lamar JacksonL. Jackson,CLE@BAL,14.00,23,13,223,1,2,0,8,41,0,0,0,0,0,0,0,0
Jayden ReedJ. Reed,GB@PIT,14.00,0,0,0,0,0,0,0,0,0,0,5,84,1,0,0,0
Rico DowdleR. Dowdle,NYG@DAL,13.00,0,0,0,0,0,0,12,79,1,0,0,0,0,0,0,0
Michael GallupM. Gallup,NYG@DAL,13.00,0,0,0,0,0,0,0,0,0,0,2,70,1,0,0,0
Trey McBrideT. McBride,ATL@ARI,13.00,0,0,0,0,0,0,0,0,0,0,8,131,0,0,0,0
Christian McCaffreyC. McCaffrey,SF@JAX,13.00,0,0,0,0,0,0,16,95,0,0,6,47,0,0,0,0
Zach WilsonZ. Wilson,NYJ@LV,13.00,39,23,263,0,1,0,4,54,0,0,0,0,0,0,0,0
Nathaniel DellN. Dell,HOU@CIN,12.00,0,0,0,0,0,0,1,13,0,0,6,56,1,0,0,0
Keaton MitchellK. Mitchell,CLE@BAL,12.00,0,0,0,0,0,0,3,34,1,0,1,32,0,0,0,0
Latavius MurrayL. Murray,DEN@BUF,12.00,0,0,0,0,0,0,9,68,1,0,2,1,0,0,0,0
Jonathan TaylorJ. Taylor,IND@NE,12.00,0,0,0,0,0,0,23,69,1,0,1,6,0,0,0,0
Jameis WinstonJ. Winston,NO@MIN,12.00,25,13,122,2,2,0,0,0,0,0,0,0,0,0,0,0
Brandon AiyukB. Aiyuk,SF@JAX,11.00,0,0,0,0,0,0,0,0,0,0,3,55,1,0,0,0
Tyler BoydT. Boyd,HOU@CIN,11.00,0,0,0,0,0,0,0,0,0,0,8,117,0,0,0,0
Antonio GibsonA. Gibson,WAS@SEA,11.00,0,0,0,0,0,0,4,13,0,0,5,42,1,0,0,0
Taylor HeinickeT. Heinicke,ATL@ARI,11.00,15,8,55,1,0,0,4,34,0,0,0,0,0,0,0,0
Trenton IrwinT. Irwin,HOU@CIN,11.00,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
Josh JacobsJ. Jacobs,NYJ@LV,11.00,0,0,0,0,0,0,27,116,0,0,2,11,0,0,1,0
Alvin KamaraA. Kamara,NO@MIN,11.00,0,0,0,0,0,0,9,42,0,2,7,33,0,0,0,0
Dalton KincaidD. Kincaid,DEN@BUF,11.00,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
Deebo SamuelD. Samuel,SF@JAX,11.00,0,0,0,0,0,0,3,29,1,0,4,30,0,0,0,0
Odell Beckham Jr.O. Beckham,CLE@BAL,10.00,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0
Dyami BrownD. Brown,WAS@SEA,10.00,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0
Ty ChandlerT. Chandler,NO@MIN,10.00,0,0,0,0,0,0,15,45,1,0,0,0,0,0,0,0
James CookJ. Cook,DEN@BUF,10.00,0,0,0,0,0,0,12,109,0,0,2,11,0,0,1,0
Jerome FordJ. Ford,CLE@BAL,10.00,0,0,0,0,0,0,17,107,0,0,1,2,0,0,0,0
Jalen GuytonJ. Guyton,DET@LAC,10.00,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0
Joe MixonJ. Mixon,HOU@CIN,10.00,0,0,0,0,0,0,11,46,1,0,2,-1,0,0,0,0
Elijah MooreE. Moore,CLE@BAL,10.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Aidan O'ConnellA. O'Connell,NYJ@LV,10.00,27,16,153,1,1,0,2,3,0,0,0,0,0,0,0,0
Courtland SuttonC. Sutton,DEN@BUF,10.00,0,0,0,0,0,0,0,0,0,0,8,53,1,0,1,0
Amari CooperA. Cooper,CLE@BAL,9.00,0,0,0,0,0,0,0,0,0,0,6,98,0,0,0,0
Romeo DoubsR. Doubs,GB@PIT,9.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Kareem HuntK. Hunt,CLE@BAL,9.00,0,0,0,0,0,0,10,32,1,0,0,0,0,0,0,0
Quentin JohnstonQ. Johnston,DET@LAC,9.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Christian KirkC. Kirk,SF@JAX,9.00,1,0,0,0,0,0,0,0,0,0,6,104,0,0,1,0
D.K. MetcalfD. Metcalf,WAS@SEA,9.00,0,0,0,0,0,0,0,0,0,0,7,98,0,0,0,0
A.T. PerryA. Perry,NO@MIN,9.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Rhamondre StevensonR. Stevenson,IND@NE,9.00,0,0,0,0,0,0,20,88,0,0,3,14,0,0,0,0
Garrett WilsonG. Wilson,NYJ@LV,9.00,1,0,0,0,0,0,0,0,0,0,9,93,0,0,0,0
Davante AdamsD. Adams,NYJ@LV,8.00,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
AJ DillonA. Dillon,GB@PIT,8.00,0,0,0,0,0,0,9,70,0,0,1,11,0,0,0,0
Demario DouglasD. Douglas,IND@NE,8.00,0,0,0,0,0,0,0,0,0,0,6,84,0,0,0,0
Gus EdwardsG. Edwards,CLE@BAL,8.00,0,0,0,0,0,0,11,24,1,0,1,4,0,0,0,0
Ezekiel ElliottE. Elliott,IND@NE,8.00,0,0,0,0,0,0,13,54,0,0,2,34,0,0,0,0
Jake FergusonJ. Ferguson,NYG@DAL,8.00,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Kyle JuszczykK. Juszczyk,SF@JAX,8.00,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0
Michael PittmanM. Pittman,IND@NE,8.00,0,0,0,0,0,0,0,0,0,0,8,84,0,0,0,0
Desmond RidderD. Ridder,ATL@ARI,8.00,6,4,39,0,0,0,3,11,1,0,0,0,0,0,0,0
Brock WrightB. Wright,DET@LAC,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Bryce YoungB. Young,CAR@CHI,8.00,38,21,185,0,0,0,3,18,0,0,0,0,0,0,0,0
Tyson BagentT. Bagent,CAR@CHI,7.00,33,20,162,0,0,0,6,12,0,0,0,0,0,0,0,0
Lawrence CagerL. Cager,NYG@DAL,7.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
Tyler ConklinT. Conklin,NYJ@LV,7.00,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0
James ConnerJ. Conner,ATL@ARI,7.00,0,0,0,0,0,0,16,73,0,0,0,0,0,0,0,0
Gabriel DavisG. Davis,DEN@BUF,7.00,0,0,0,0,0,0,0,0,0,0,2,56,0,1,0,0
Zay FlowersZ. Flowers,CLE@BAL,7.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Michael MayerM. Mayer,NYJ@LV,7.00,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0
Dalton SchultzD. Schultz,HOU@CIN,7.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
Jordan AddisonJ. Addison,NO@MIN,6.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
Saquon BarkleyS. Barkley,NYG@DAL,6.00,0,0,0,0,0,0,13,66,0,0,1,-5,0,0,0,0
Breece HallB. Hall,NYJ@LV,6.00,0,0,0,0,0,0,13,28,0,0,3,47,0,0,0,0
Mac JonesM. Jones,IND@NE,6.00,20,15,170,0,1,0,3,25,0,0,0,0,0,0,0,0
Scott MillerS. Miller,ATL@ARI,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Luke MusgraveL. Musgrave,GB@PIT,6.00,0,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0
Kyle PhilipsK. Philips,TEN@TB,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Kenny PickettK. Pickett,GB@PIT,6.00,23,14,126,0,0,0,4,16,0,0,0,0,0,0,0,0
Sterling ShepardS. Shepard,NYG@DAL,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Clayton TuneC. Tune,ATL@ARI,6.00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Derek CarrD. Carr,NO@MIN,5.00,18,13,110,0,0,0,1,10,0,0,0,0,0,0,0,0
Zach CharbonnetZ. Charbonnet,WAS@SEA,5.00,0,0,0,0,0,0,6,44,0,0,4,18,0,0,0,0
Chris GodwinC. Godwin,TEN@TB,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Will LevisW. Levis,TEN@TB,5.00,39,19,199,0,1,0,0,0,0,0,0,0,0,0,0,0
Gardner MinshewG. Minshew,IND@NE,5.00,28,18,194,0,1,0,2,-1,0,0,0,0,0,0,0,0
D.J. MooreD. Moore,CAR@CHI,5.00,0,0,0,0,0,0,1,1,0,0,5,58,0,0,0,0
David NjokuD. Njoku,CLE@BAL,5.00,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0
Tony PollardT. Pollard,NYG@DAL,5.00,0,0,0,0,0,0,15,55,0,0,0,0,0,0,0,0
Jaxon Smith-NjigbaJ. Smith-Njigba,WAS@SEA,5.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Tyjae SpearsT. Spears,TEN@TB,5.00,0,0,0,0,0,0,5,18,0,0,4,42,0,0,0,0
Dontayvion WicksD. Wicks,GB@PIT,5.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Mark AndrewsM. Andrews,CLE@BAL,4.00,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0
Josh DownsJ. Downs,IND@NE,4.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
Aaron JonesA. Jones,GB@PIT,4.00,0,0,0,0,0,0,13,35,0,0,4,19,0,0,0,0
Cole KmetC. Kmet,CAR@CHI,4.00,0,0,0,0,0,0,1,1,0,0,5,45,0,0,0,0
Sam LaPortaS. LaPorta,DET@LAC,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Rondale MooreR. Moore,ATL@ARI,4.00,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
George PickensG. Pickens,GB@PIT,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Kalif RaymondK. Raymond,DET@LAC,4.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
Mike StrachanM. Strachan,CAR@CHI,4.00,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0
Adam ThielenA. Thielen,CAR@CHI,4.00,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0
Logan ThomasL. Thomas,WAS@SEA,4.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
Tyler AllgeierT. Allgeier,ATL@ARI,3.00,0,0,0,0,0,0,9,31,0,0,1,7,0,0,0,0
Daniel BellingerD. Bellinger,NYG@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Jalen BrooksJ. Brooks,NYG@DAL,3.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
Stefon DiggsS. Diggs,DEN@BUF,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Travis EtienneT. Etienne,SF@JAX,3.00,0,0,0,0,0,0,9,35,0,0,2,9,0,0,0,0
Connor HeywardC. Heyward,GB@PIT,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Chuba HubbardC. Hubbard,CAR@CHI,3.00,0,0,0,0,0,0,9,23,0,0,2,16,0,0,0,0
Tanner HudsonT. Hudson,HOU@CIN,3.00,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,0
Jerry JeudyJ. Jeudy,DEN@BUF,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
D'Ernest JohnsonD. Johnson,SF@JAX,3.00,0,0,0,0,0,0,3,12,0,0,2,28,0,0,0,0
Drake LondonD. London,ATL@ARI,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Isaiah McKenzieI. McKenzie,IND@NE,3.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Terry McLaurinT. McLaurin,WAS@SEA,3.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Samaje PerineS. Perine,DEN@BUF,3.00,0,0,0,0,0,0,1,8,0,0,3,35,0,0,0,0
Kyle PittsK. Pitts,ATL@ARI,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Brandon PowellB. Powell,NO@MIN,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Michael WilsonM. Wilson,ATL@ARI,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Rashod BatemanR. Bateman,CLE@BAL,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
John BatesJ. Bates,WAS@SEA,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Ronnie BellR. Bell,SF@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Marquise BrownM. Brown,ATL@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Dalvin CookD. Cook,NYJ@LV,2.00,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
Will DisslyW. Dissly,WAS@SEA,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Mike GesickiM. Gesicki,IND@NE,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Xavier GipsonX. Gipson,NYJ@LV,2.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Derrick HenryD. Henry,TEN@TB,2.00,0,0,0,0,0,0,11,24,0,0,1,-4,0,0,0,0
Hunter HenryH. Henry,IND@NE,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
DeAndre HopkinsD. Hopkins,TEN@TB,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Roschon JohnsonR. Johnson,CAR@CHI,2.00,0,0,0,0,0,0,5,18,0,0,4,14,0,0,0,0
Trevor LawrenceT. Lawrence,SF@JAX,2.00,29,17,185,0,2,0,2,7,0,0,0,0,0,0,1,0
