Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Tom BradyT. Brady,TB@NO,34.00,40,28,375,4,2,0,1,2,0,0,0,0,0,0,1,0
Josh AllenJ. Allen,MIA@BUF,32.00,42,29,249,2,0,0,8,55,1,0,0,0,0,0,0,0
Mike WhiteM. White,CIN@NYJ,32.00,45,37,405,3,2,0,5,-1,0,0,0,0,0,1,0,0
Matthew StaffordM. Stafford,LA@HOU,30.00,32,21,305,3,0,0,0,0,0,0,0,0,0,0,0,0
Justin FieldsJ. Fields,SF@CHI,27.00,27,19,175,1,1,0,10,103,1,0,0,0,0,0,0,0
Joe BurrowJ. Burrow,CIN@NYJ,26.00,34,21,259,3,1,0,1,-1,0,0,0,0,0,0,0,0
Jimmy GaroppoloJ. Garoppolo,SF@CHI,26.00,28,17,322,0,0,1,5,4,2,0,0,0,0,0,0,0
Ryan TannehillR. Tannehill,TEN@IND,26.00,33,23,265,3,2,0,2,26,0,0,0,0,0,0,0,0
Geno SmithG. Smith,JAX@SEA,25.00,24,20,195,2,0,0,2,8,1,0,0,0,0,0,0,0
Davis MillsD. Mills,LA@HOU,24.00,38,29,310,2,1,0,0,0,0,1,0,0,0,0,0,0
Carson WentzC. Wentz,TEN@IND,24.00,51,27,231,3,2,0,3,11,0,0,0,0,0,0,0,0
Michael CarterM. Carter,CIN@NYJ,22.00,0,0,0,0,0,0,15,77,1,0,9,95,0,0,0,0
Cooper RushC. Rush,DAL@MIN,22.00,40,24,325,2,1,0,1,2,0,0,0,0,0,0,1,0
A.J. BrownA. Brown,TEN@IND,21.00,1,0,0,0,0,0,0,0,0,0,10,155,1,0,0,0
Darrell HendersonD. Henderson,LA@HOU,21.00,0,0,0,0,0,0,14,90,1,0,1,3,1,0,0,0
Chris GodwinC. Godwin,TB@NO,20.00,0,0,0,0,0,0,0,0,0,0,8,140,1,0,0,0
Joe MixonJ. Mixon,CIN@NYJ,20.00,0,0,0,0,0,0,14,33,1,0,4,58,1,0,0,0
Michael PittmanM. Pittman,TEN@IND,20.00,0,0,0,0,0,0,0,0,0,0,10,86,2,0,0,0
Daniel JonesD. Jones,NYG@KC,19.00,32,22,222,2,1,0,5,12,0,0,0,0,0,0,0,0
Elijah MitchellE. Mitchell,SF@CHI,19.00,0,0,0,0,0,0,18,137,1,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB@ARI,19.00,37,22,184,2,0,0,2,3,0,0,0,0,0,0,0,0
Amari CooperA. Cooper,DAL@MIN,18.00,0,0,0,0,0,0,0,0,0,0,8,122,1,0,0,0
Austin EkelerA. Ekeler,NE@LAC,18.00,0,0,0,0,0,0,11,64,1,0,6,60,0,0,0,0
Boston ScottB. Scott,PHI@DET,18.00,0,0,0,0,0,0,12,60,2,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,TEN@IND,18.00,0,0,0,0,0,0,16,70,1,0,3,52,0,0,0,0
Najee HarrisN. Harris,PIT@CLE,17.00,0,0,0,0,0,0,26,91,1,0,3,29,0,0,0,0
Jordan HowardJ. Howard,PHI@DET,17.00,0,0,0,0,0,0,12,57,2,0,0,0,0,0,0,0
Cooper KuppC. Kupp,LA@HOU,17.00,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,0
Deebo SamuelD. Samuel,SF@CHI,17.00,0,0,0,0,0,0,0,0,0,0,6,171,0,0,0,0
Robert WoodsR. Woods,LA@HOU,17.00,0,0,0,0,0,0,3,22,1,0,3,35,1,0,0,0
Melvin GordonM. Gordon,WAS@DEN,16.00,0,0,0,0,0,0,10,47,1,0,3,15,1,0,1,0
Justin HerbertJ. Herbert,NE@LAC,16.00,35,18,223,2,2,0,2,9,0,0,0,0,0,0,0,0
Aaron JonesA. Jones,GB@ARI,16.00,0,0,0,0,0,0,15,59,1,0,7,51,0,0,0,0
Patrick MahomesP. Mahomes,NYG@KC,16.00,48,29,275,1,1,0,3,10,0,0,0,0,0,0,0,0
D.K. MetcalfD. Metcalf,JAX@SEA,16.00,0,0,0,0,0,0,0,0,0,0,6,43,2,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT@CLE,16.00,34,22,266,1,0,0,1,0,0,0,0,0,0,0,0,0
Tyreek HillT. Hill,NYG@KC,15.00,0,0,0,0,0,0,0,0,0,0,12,94,1,0,0,0
Tua TagovailoaT. Tagovailoa,MIA@BUF,15.00,39,21,205,0,1,1,4,10,1,0,0,0,0,0,0,0
Cedrick WilsonC. Wilson,DAL@MIN,15.00,1,1,35,0,0,0,0,0,0,0,3,84,1,0,0,0
Teddy BridgewaterT. Bridgewater,WAS@DEN,14.00,26,19,213,1,0,0,1,1,0,0,0,0,0,0,0,0
James ConnerJ. Conner,GB@ARI,14.00,0,0,0,0,0,0,5,22,2,0,0,0,0,0,0,0
Brandin CooksB. Cooks,LA@HOU,14.00,0,0,0,0,0,0,0,0,0,0,6,83,1,0,0,0
Kirk CousinsK. Cousins,DAL@MIN,14.00,35,23,184,1,0,0,3,18,0,0,0,0,0,0,0,0
Damien HarrisD. Harris,NE@LAC,14.00,0,0,0,0,0,0,23,80,1,0,0,0,0,0,0,0
Ty JohnsonT. Johnson,CIN@NYJ,14.00,0,0,0,0,0,0,4,15,0,0,5,71,1,0,0,0
Trevor LawrenceT. Lawrence,JAX@SEA,14.00,54,32,238,1,1,0,3,11,0,0,0,0,0,0,0,0
Tyler LockettT. Lockett,JAX@SEA,14.00,0,0,0,0,0,0,0,0,0,0,12,142,0,0,0,0
Keenan AllenK. Allen,NE@LAC,13.00,0,0,0,0,0,0,0,0,0,0,6,77,1,0,0,0
Tyler BoydT. Boyd,CIN@NYJ,13.00,1,1,46,0,0,0,0,0,0,0,5,69,1,0,0,0
Randall CobbR. Cobb,GB@ARI,13.00,0,0,0,0,0,0,0,0,0,0,3,15,2,0,0,0
Taylor HeinickeT. Heinicke,WAS@DEN,13.00,39,24,270,1,2,0,1,10,0,0,0,0,0,0,0,0
Chuba HubbardC. Hubbard,CAR@ATL,13.00,0,0,0,0,0,0,24,82,1,0,1,9,0,0,1,0
Alvin KamaraA. Kamara,TB@NO,13.00,0,0,0,0,0,0,19,61,1,0,3,15,0,0,0,0
Adam ThielenA. Thielen,DAL@MIN,13.00,0,0,0,0,0,0,0,0,0,0,6,78,1,0,0,0
Devontae BookerD. Booker,NYG@KC,12.00,0,0,0,0,0,0,15,60,0,0,5,65,0,0,0,0
Chase EdmondsC. Edmonds,GB@ARI,12.00,0,0,0,0,0,0,7,30,1,0,3,39,0,0,0,0
Cordarrelle PattersonC. Patterson,CAR@ATL,12.00,0,0,0,0,0,0,9,35,0,0,5,37,1,0,0,0
Trevor SiemianT. Siemian,TB@NO,12.00,29,16,159,1,0,0,2,2,0,0,0,0,0,0,0,0
Jameis WinstonJ. Winston,TB@NO,12.00,10,6,56,1,0,0,4,40,0,0,0,0,0,0,0,0
Cole BeasleyC. Beasley,MIA@BUF,11.00,1,0,0,0,0,0,0,0,0,0,10,110,0,0,0,0
DeAndre CarterD. Carter,WAS@DEN,11.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
Sam DarnoldS. Darnold,CAR@ATL,11.00,24,13,129,0,0,0,8,66,0,0,0,0,0,0,0,0
Cyril GraysonC. Grayson,TB@NO,11.00,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0
Jalen HurtsJ. Hurts,PHI@DET,11.00,14,9,103,0,0,0,7,71,0,0,0,0,0,0,0,0
