Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Trevor LawrenceT. Lawrence,TEN@JAX,35.00,32,24,262,2,0,0,5,17,2,0,0,0,0,0,0,0
Brock PurdyB. Purdy,TB@SF,32.00,25,21,333,3,0,0,4,14,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,LAC@GB,29.00,36,21,260,2,0,0,8,73,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,NYJ@BUF,28.00,32,20,275,3,1,0,5,15,0,0,0,0,0,0,0,0
Tommy DeVitoT. DeVito,NYG@WAS,27.00,26,18,246,3,0,0,1,7,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,CIN@BAL,27.00,26,16,264,2,0,0,9,54,0,0,0,0,0,0,0,0
Saquon BarkleyS. Barkley,NYG@WAS,25.00,0,0,0,0,0,0,14,83,0,0,4,57,2,0,0,0
Jordan LoveJ. Love,LAC@GB,24.00,40,27,322,2,0,0,3,0,0,0,0,0,0,0,0,0
Kyler MurrayK. Murray,ARI@HOU,23.00,30,20,214,1,1,0,7,51,1,0,0,0,0,0,0,0
Calvin RidleyC. Ridley,TEN@JAX,23.00,0,0,0,0,0,0,1,18,0,0,7,103,2,0,0,0
Justin FieldsJ. Fields,CHI@DET,22.00,23,16,169,1,0,0,18,104,0,0,0,0,0,0,0,0
Tua TagovailoaT. Tagovailoa,LV@MIA,22.00,39,28,325,2,1,0,2,6,0,0,0,0,0,0,1,0
Brandon AiyukB. Aiyuk,TB@SF,21.00,0,0,0,0,0,0,0,0,0,0,5,156,1,0,0,0
Nathaniel DellN. Dell,ARI@HOU,20.00,0,0,0,0,0,0,0,0,0,0,8,149,1,0,0,0
Tyreek HillT. Hill,LV@MIA,20.00,0,0,0,0,0,0,0,0,0,0,10,146,1,0,0,0
Patrick MahomesP. Mahomes,PHI@KC,20.00,43,24,177,2,1,0,6,38,0,0,0,0,0,0,0,0
Joshua DobbsJ. Dobbs,MIN@DEN,19.00,32,20,221,1,1,0,8,21,1,0,0,0,0,0,1,0
Sam HowellS. Howell,NYG@WAS,19.00,45,31,256,1,3,0,3,35,1,0,0,0,0,0,0,0
Dak PrescottD. Prescott,DAL@CAR,19.00,38,25,189,2,0,0,2,6,0,0,0,0,0,0,0,0
C.J. StroudC. Stroud,ARI@HOU,19.00,37,27,336,2,3,0,1,-1,0,0,0,0,0,0,0,0
Jaylen WarrenJ. Warren,PIT@CLE,19.00,0,0,0,0,0,0,9,129,1,0,3,16,0,0,0,0
Gus EdwardsG. Edwards,CIN@BAL,18.00,0,0,0,0,0,0,12,62,2,0,2,8,0,0,0,0
Jalen HurtsJ. Hurts,PHI@KC,18.00,22,14,150,0,1,0,12,29,2,0,0,0,0,0,0,0
Keenan AllenK. Allen,LAC@GB,17.00,0,0,0,0,0,0,0,0,0,0,10,116,1,0,0,0
Jared GoffJ. Goff,CHI@DET,17.00,35,23,236,2,3,1,2,3,0,0,0,0,0,0,0,0
Will LevisW. Levis,TEN@JAX,17.00,17,13,158,2,0,0,4,2,0,0,0,0,0,0,1,0
Khalil ShakirK. Shakir,NYJ@BUF,17.00,0,0,0,0,0,0,0,0,0,0,3,115,1,0,0,0
Devin SingletaryD. Singletary,ARI@HOU,17.00,0,0,0,0,0,0,22,112,1,0,2,6,0,0,0,0
D'Andre SwiftD. Swift,PHI@KC,16.00,0,0,0,0,0,0,12,76,1,0,3,31,0,0,0,0
Russell WilsonR. Wilson,MIN@DEN,16.00,35,27,259,1,0,0,2,1,0,0,0,0,0,0,0,0
James CookJ. Cook,NYJ@BUF,15.00,0,0,0,0,0,0,17,73,0,0,3,29,1,0,0,0
Christian McCaffreyC. McCaffrey,TB@SF,15.00,0,0,0,0,0,0,21,78,0,0,5,25,1,0,0,0
D.K. MetcalfD. Metcalf,SEA@LA,15.00,0,0,0,0,0,0,0,0,0,0,5,94,1,0,0,0
Joe MixonJ. Mixon,CIN@BAL,15.00,0,0,0,0,0,0,16,69,0,0,5,31,1,0,0,0
David MontgomeryD. Montgomery,CHI@DET,15.00,0,0,0,0,0,0,12,76,1,0,2,22,0,0,0,0
D.J. MooreD. Moore,CHI@DET,15.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
Geno SmithG. Smith,SEA@LA,15.00,34,22,233,1,0,0,1,-1,0,0,0,0,0,0,0,0
Davante AdamsD. Adams,LV@MIA,14.00,0,0,0,0,0,0,0,0,0,0,7,82,1,0,0,0
Jahmyr GibbsJ. Gibbs,CHI@DET,14.00,0,0,0,0,0,0,8,36,1,0,6,59,0,0,0,0
George KittleG. Kittle,TB@SF,14.00,0,0,0,0,0,0,0,0,0,0,8,89,1,0,0,0
Jayden ReedJ. Reed,LAC@GB,14.00,0,0,0,0,0,0,3,46,1,0,4,46,0,0,0,0
Darius SlaytonD. Slayton,NYG@WAS,14.00,0,0,0,0,0,0,0,0,0,0,4,82,1,0,0,0
Breece HallB. Hall,NYJ@BUF,13.00,0,0,0,0,0,0,10,23,0,0,5,50,1,0,0,0
Puka NacuaP. Nacua,SEA@LA,13.00,0,0,0,0,0,0,1,7,0,0,5,70,1,0,0,0
Tony PollardT. Pollard,DAL@CAR,13.00,0,0,0,0,0,0,12,61,1,0,4,19,0,0,0,0
Amon-Ra St. BrownA. St. Brown,CHI@DET,13.00,0,0,0,0,0,0,0,0,0,0,8,77,1,0,0,0
Jake BrowningJ. Browning,CIN@BAL,12.00,14,8,68,1,0,0,4,40,0,0,0,0,0,0,0,0
Baker MayfieldB. Mayfield,TB@SF,12.00,45,29,246,1,1,0,3,5,0,0,0,0,0,0,1,0
Brian RobinsonB. Robinson,NYG@WAS,12.00,0,0,0,0,0,0,17,73,0,0,7,59,0,0,0,0
Courtland SuttonC. Sutton,MIN@DEN,12.00,0,0,0,0,0,0,0,0,0,0,4,66,1,0,0,0
Odell Beckham Jr.O. Beckham,CIN@BAL,11.00,0,0,0,0,0,0,0,0,0,0,4,116,0,0,0,0
Romeo DoubsR. Doubs,LAC@GB,11.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
DeAndre HopkinsD. Hopkins,TEN@JAX,11.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0
Ty JohnsonT. Johnson,NYJ@BUF,11.00,0,0,0,0,0,0,3,11,0,0,3,47,1,0,0,0
Stone SmarttS. Smartt,LAC@GB,11.00,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0
Matthew StaffordM. Stafford,SEA@LA,11.00,31,17,190,1,1,0,2,1,0,0,0,0,0,0,0,0
Justin WatsonJ. Watson,PHI@KC,11.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
Rachaad WhiteR. White,TB@SF,11.00,0,0,0,0,0,0,9,30,1,0,6,28,0,0,0,0
Joe BurrowJ. Burrow,CIN@BAL,10.00,17,11,101,1,0,0,1,7,0,0,0,0,0,0,0,0
Ty ChandlerT. Chandler,MIN@DEN,10.00,0,0,0,0,0,0,10,73,0,0,4,37,0,0,0,0
Mike EvansM. Evans,TB@SF,10.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
Rondale MooreR. Moore,ARI@HOU,10.00,0,0,0,0,0,0,2,6,0,0,1,48,1,0,0,0
Aidan O'ConnellA. O'Connell,LV@MIA,10.00,41,24,271,1,3,0,1,3,0,0,0,0,0,0,0,0
Josh OliverJ. Oliver,MIN@DEN,10.00,0,0,0,0,0,0,0,0,0,0,4,47,1,0,0,0
Jameson WilliamsJ. Williams,CHI@DET,10.00,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,0
Nelson AgholorN. Agholor,CIN@BAL,9.00,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0
Jerome FordJ. Ford,PIT@CLE,9.00,0,0,0,0,0,0,12,31,1,0,2,8,0,0,0,0
Travis KelceT. Kelce,PHI@KC,9.00,0,0,0,0,0,0,0,0,0,0,7,44,1,0,1,0
CeeDee LambC. Lamb,DAL@CAR,9.00,0,0,0,0,0,0,1,7,0,0,6,38,1,0,0,0
Dalton SchultzD. Schultz,ARI@HOU,9.00,0,0,0,0,0,0,0,0,0,0,2,32,1,0,0,0
DeVonta SmithD. Smith,PHI@KC,9.00,0,0,0,0,0,0,0,0,0,0,6,99,0,0,0,0
Dontayvion WicksD. Wicks,LAC@GB,9.00,0,0,0,0,0,0,0,0,0,0,3,91,0,0,0,0
Salvon AhmedS. Ahmed,LV@MIA,8.00,0,0,0,0,0,0,3,6,0,0,3,25,1,0,0,0
Jahan DotsonJ. Dotson,NYG@WAS,8.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
Darrell HendersonD. Henderson,SEA@LA,8.00,0,0,0,0,0,0,6,1,1,0,4,28,0,0,0,0
Raheem MostertR. Mostert,LV@MIA,8.00,0,0,0,0,0,0,22,86,0,0,1,7,0,0,0,0
Isiah PachecoI. Pacheco,PHI@KC,8.00,0,0,0,0,0,0,19,89,0,0,1,2,0,0,0,0
Luke SchoonmakerL. Schoonmaker,DAL@CAR,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Christian WatsonC. Watson,LAC@GB,8.00,0,0,0,0,0,0,1,1,0,0,2,21,1,0,0,0
Zach WilsonZ. Wilson,NYJ@BUF,8.00,15,7,81,1,1,0,4,15,0,0,0,0,0,0,0,0
Rashod BatemanR. Bateman,CIN@BAL,7.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
Ja'Marr ChaseJ. Chase,CIN@BAL,7.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
Greg DortchG. Dortch,ARI@HOU,7.00,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0
D'Onta ForemanD. Foreman,CHI@DET,7.00,0,0,0,0,0,0,6,14,1,0,0,0,0,0,0,0
Royce FreemanR. Freeman,SEA@LA,7.00,0,0,0,0,0,0,17,73,0,0,0,0,0,0,0,0
Alexander MattisonA. Mattison,MIN@DEN,7.00,0,0,0,0,0,0,18,81,0,0,1,-1,0,0,1,0
Chris MooreC. Moore,TEN@JAX,7.00,0,0,0,0,0,0,1,38,0,0,1,49,0,0,0,0
Adam ThielenA. Thielen,DAL@CAR,7.00,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,0
Bryce YoungB. Young,DAL@CAR,7.00,29,16,123,1,1,0,2,3,0,0,0,0,0,0,1,0
Zach CharbonnetZ. Charbonnet,SEA@LA,6.00,0,0,0,0,0,0,15,47,0,0,6,22,0,0,0,0
Nico CollinsN. Collins,ARI@HOU,6.00,0,0,0,0,0,0,0,0,0,0,7,65,0,0,0,0
James ConnerJ. Conner,ARI@HOU,6.00,0,0,0,0,0,0,14,62,0,0,2,1,0,0,0,0
Elijah MooreE. Moore,PIT@CLE,6.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
Samaje PerineS. Perine,MIN@DEN,6.00,0,0,0,0,0,0,1,7,0,0,7,60,0,0,0,0
Deebo SamuelD. Samuel,TB@SF,6.00,0,0,0,0,0,0,1,-1,0,0,3,63,0,0,0,0
Dorian Thompson-RobinsonD. Thompson-Robinson,PIT@CLE,6.00,43,24,165,0,1,0,3,20,0,0,0,0,0,0,0,0
Tommy TrembleT. Tremble,DAL@CAR,6.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
AJ DillonA. Dillon,LAC@GB,5.00,0,0,0,0,0,0,14,29,0,0,4,32,0,0,0,0
Austin EkelerA. Ekeler,LAC@GB,5.00,0,0,0,0,0,0,10,64,0,0,2,6,0,0,1,0
Travis EtienneT. Etienne,TEN@JAX,5.00,0,0,0,0,0,0,14,52,0,0,3,7,0,0,0,0
T.J. HockensonT. Hockenson,MIN@DEN,5.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
Chuba HubbardC. Hubbard,DAL@CAR,5.00,0,0,0,0,0,0,10,57,0,0,2,8,0,0,0,0
Jerry JeudyJ. Jeudy,MIN@DEN,5.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
D'Ernest JohnsonD. Johnson,TEN@JAX,5.00,0,0,0,0,0,0,7,20,0,0,1,34,0,0,0,0
Tyler LockettT. Lockett,SEA@LA,5.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
David NjokuD. Njoku,PIT@CLE,5.00,0,0,0,0,0,0,0,0,0,0,7,56,0,0,0,0
Donald ParhamD. Parham,LAC@GB,5.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
Miles SandersM. Sanders,DAL@CAR,5.00,0,0,0,0,0,0,11,50,0,0,1,2,0,0,0,0
