Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Lamar JacksonL. Jackson,LA@BAL,37.00,43,24,316,3,1,1,11,70,0,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,LA@BAL,29.00,41,23,294,3,0,0,1,-1,0,0,0,0,0,0,0,0
Jake BrowningJ. Browning,IND@CIN,27.00,24,18,275,2,1,0,3,7,1,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,JAX@CLE,27.00,45,26,311,3,1,0,4,-1,0,0,0,0,0,0,1,0
Desmond RidderD. Ridder,TB@ATL,26.00,40,26,347,1,1,1,4,15,1,0,0,0,0,0,0,0
Deebo SamuelD. Samuel,SEA@SF,26.00,0,0,0,0,0,0,1,1,1,0,7,149,1,0,0,0
Bailey ZappeB. Zappe,NE@PIT,26.00,28,19,240,3,1,0,3,13,0,0,0,0,0,0,0,0
Justin FieldsJ. Fields,DET@CHI,25.00,33,19,223,1,0,0,12,58,1,0,0,0,0,0,0,0
Brock PurdyB. Purdy,SEA@SF,24.00,27,19,368,2,1,0,2,7,0,0,0,0,0,0,0,0
Zach WilsonZ. Wilson,HOU@NYJ,24.00,36,27,301,2,0,0,3,12,0,0,0,0,0,0,1,0
Trevor LawrenceT. Lawrence,JAX@CLE,23.00,50,28,257,3,3,0,3,11,0,0,0,0,0,0,0,0
Baker MayfieldB. Mayfield,TB@ATL,23.00,29,14,144,2,0,0,3,3,1,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@KC,22.00,42,23,233,1,1,0,10,32,1,0,0,0,0,0,0,0
Dak PrescottD. Prescott,PHI@DAL,22.00,39,24,271,2,0,0,3,11,0,0,0,0,0,0,1,0
Mitchell TrubiskyM. Trubisky,NE@PIT,22.00,35,22,190,1,1,1,8,30,1,0,0,0,0,0,0,0
Evan EngramE. Engram,JAX@CLE,21.00,0,0,0,0,0,0,0,0,0,0,11,95,2,0,0,0
Raheem MostertR. Mostert,TEN@MIA,21.00,0,0,0,0,0,0,21,96,2,0,1,4,0,0,0,0
David NjokuD. Njoku,JAX@CLE,21.00,0,0,0,0,0,0,0,0,0,0,6,91,2,0,0,0
Saquon BarkleyS. Barkley,GB@NYG,20.00,0,0,0,0,0,0,20,86,2,0,3,15,0,0,1,0
D.J. MooreD. Moore,DET@CHI,20.00,0,0,0,0,0,0,3,20,1,0,6,68,1,0,0,0
James CookJ. Cook,BUF@KC,19.00,0,0,0,0,0,0,10,58,0,0,5,83,1,0,0,0
Tommy DeVitoT. DeVito,GB@NYG,19.00,21,17,158,1,0,0,10,71,0,0,0,0,0,0,0,0
Ezekiel ElliottE. Elliott,NE@PIT,19.00,0,0,0,0,0,0,22,68,0,0,7,72,1,0,0,0
Will LevisW. Levis,TEN@MIA,19.00,38,23,327,1,1,1,4,15,0,0,0,0,0,0,1,0
Drake LondonD. London,TB@ATL,19.00,0,0,0,0,0,0,0,0,0,0,10,172,0,1,0,0
Rachaad WhiteR. White,TB@ATL,19.00,0,0,0,0,0,0,25,102,0,0,2,33,1,0,0,0
Breece HallB. Hall,HOU@NYJ,18.00,0,0,0,0,0,0,10,40,0,0,8,86,1,0,0,0
DeAndre HopkinsD. Hopkins,TEN@MIA,18.00,0,0,0,0,0,0,0,0,0,0,7,124,1,0,0,0
Drew LockD. Lock,SEA@SF,18.00,31,22,269,2,2,0,3,5,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,DEN@LAC,18.00,33,21,224,2,1,0,6,5,0,0,0,0,0,0,0,0
Cooper KuppC. Kupp,LA@BAL,17.00,0,0,0,0,0,0,0,0,0,0,8,115,1,0,0,0
Joe MixonJ. Mixon,IND@CIN,17.00,0,0,0,0,0,0,21,79,1,0,3,46,0,0,0,0
Chase BrownC. Brown,IND@CIN,16.00,0,0,0,0,0,0,8,25,0,0,3,80,1,0,0,0
Derrick HenryD. Henry,TEN@MIA,16.00,0,0,0,0,0,0,17,34,2,0,1,17,0,0,0,0
Hunter HenryH. Henry,NE@PIT,16.00,0,0,0,0,0,0,0,0,0,0,3,40,2,0,0,0
Odell Beckham Jr.O. Beckham,LA@BAL,15.00,0,0,0,0,0,0,0,0,0,0,4,97,1,0,0,0
Austin EkelerA. Ekeler,DEN@LAC,15.00,0,0,0,0,0,0,10,51,1,0,5,49,0,0,0,0
Gardner MinshewG. Minshew,IND@CIN,15.00,39,26,240,1,1,1,2,5,0,0,0,0,0,0,0,0
Derek CarrD. Carr,CAR@NO,14.00,26,18,119,2,1,0,0,0,0,0,0,0,0,0,0,0
Zay FlowersZ. Flowers,LA@BAL,14.00,0,0,0,0,0,0,0,0,0,0,6,60,1,1,0,0
Isaiah LikelyI. Likely,LA@BAL,14.00,0,0,0,0,0,0,0,0,0,0,5,83,1,0,0,0
Patrick MahomesP. Mahomes,BUF@KC,14.00,43,25,271,1,1,0,1,8,0,0,0,0,0,0,0,0
Christian McCaffreyC. McCaffrey,SEA@SF,14.00,0,0,0,0,0,0,16,145,0,0,1,8,0,0,0,0
Bijan RobinsonB. Robinson,TB@ATL,14.00,0,0,0,0,0,0,10,34,1,0,5,54,0,0,0,0
Javonte WilliamsJ. Williams,DEN@LAC,14.00,0,0,0,0,0,0,17,66,1,0,3,25,0,0,0,0
Jahmyr GibbsJ. Gibbs,DET@CHI,13.00,0,0,0,0,0,0,11,66,1,0,3,16,0,0,0,0
George KittleG. Kittle,SEA@SF,13.00,0,0,0,0,0,0,0,0,0,0,3,76,1,0,0,0
CeeDee LambC. Lamb,PHI@DAL,13.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
Travis EtienneT. Etienne,JAX@CLE,12.00,0,0,0,0,0,0,14,35,1,0,4,37,0,0,0,0
Rashee RiceR. Rice,BUF@KC,12.00,0,0,0,0,0,0,0,0,0,0,7,72,1,0,1,0
Devin SingletaryD. Singletary,HOU@NYJ,12.00,0,0,0,0,0,0,13,65,1,0,0,0,0,0,0,0
Courtland SuttonC. Sutton,DEN@LAC,12.00,0,0,0,0,0,0,0,0,0,0,3,62,1,0,0,0
Brandon AiyukB. Aiyuk,SEA@SF,11.00,0,0,0,0,0,0,0,0,0,0,6,126,0,0,1,0
Davis AllenD. Allen,LA@BAL,11.00,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0
Diontae JohnsonD. Johnson,NE@PIT,11.00,0,0,0,0,0,0,0,0,0,0,3,57,1,0,0,0
Alvin KamaraA. Kamara,CAR@NO,11.00,0,0,0,0,0,0,12,56,1,0,3,-11,0,0,0,0
Jordan LoveJ. Love,GB@NYG,11.00,39,25,218,1,1,0,2,2,0,0,0,0,0,0,1,0
D.K. MetcalfD. Metcalf,SEA@SF,11.00,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,0
Michael PittmanM. Pittman,IND@CIN,11.00,0,0,0,0,0,0,0,0,0,0,8,95,0,1,0,0
Kyle PittsK. Pitts,TB@ATL,11.00,0,0,0,0,0,0,0,0,0,0,3,57,1,0,0,0
Jayden ReedJ. Reed,GB@NYG,11.00,0,0,0,0,0,0,4,38,1,0,8,27,0,0,0,0
Kyren WilliamsK. Williams,LA@BAL,11.00,0,0,0,0,0,0,25,114,0,0,3,-1,0,0,0,0
David BellD. Bell,JAX@CLE,10.00,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0
Rico DowdleR. Dowdle,PHI@DAL,10.00,0,0,0,0,0,0,12,46,1,0,1,6,0,0,0,0
