Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Dak PrescottD. Prescott,PHI@DAL,33.00,35,27,347,3,1,0,6,41,0,0,0,0,0,0,0,0
Jared GoffJ. Goff,DET@CAR,32.00,42,25,355,3,0,0,3,15,0,0,0,0,0,0,1,0
Cam AkersC. Akers,DEN@LA,31.00,0,0,0,0,0,0,23,118,3,0,2,29,0,0,0,0
Joe BurrowJ. Burrow,CIN@NE,29.00,52,40,375,3,2,0,4,5,0,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,NYG@MIN,29.00,48,34,299,3,0,0,1,2,0,0,0,0,0,0,0,0
Gardner MinshewG. Minshew,PHI@DAL,27.00,40,24,355,2,2,0,4,5,1,0,0,0,0,0,1,0
Josh AllenJ. Allen,BUF@CHI,26.00,26,15,172,2,2,1,6,41,1,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,SEA@KC,26.00,28,16,224,2,0,0,2,8,1,0,0,0,0,0,0,0
George KittleG. Kittle,WAS@SF,24.00,0,0,0,0,0,0,0,0,0,0,6,120,2,0,0,0
CeeDee LambC. Lamb,PHI@DAL,24.00,0,0,0,0,0,0,0,0,0,0,10,120,2,0,0,0
Sam DarnoldS. Darnold,DET@CAR,23.00,22,15,250,1,0,0,6,19,1,0,0,0,0,0,0,0
DeVonta SmithD. Smith,PHI@DAL,23.00,0,0,0,0,0,0,0,0,0,0,8,113,2,0,0,0
D'Onta ForemanD. Foreman,DET@CAR,22.00,0,0,0,0,0,0,21,165,1,0,0,0,0,0,0,0
T.J. HockensonT. Hockenson,NYG@MIN,22.00,0,0,0,0,0,0,0,0,0,0,13,109,2,0,0,0
Daniel JonesD. Jones,NYG@MIN,22.00,42,30,334,1,1,1,4,34,0,0,0,0,0,0,0,0
Tyler HigbeeT. Higbee,DEN@LA,21.00,0,0,0,0,0,0,0,0,0,0,9,94,2,0,0,0
Mac JonesM. Jones,CIN@NE,21.00,33,21,240,2,0,0,1,-1,0,0,0,0,0,0,0,0
Baker MayfieldB. Mayfield,DEN@LA,21.00,28,24,230,2,0,0,2,2,0,0,0,0,0,0,0,0
Jaylen WaddleJ. Waddle,GB@MIA,20.00,0,0,0,0,0,0,0,0,0,0,5,143,1,0,0,0
Shane ZylstraS. Zylstra,DET@CAR,20.00,0,0,0,0,0,0,0,0,0,0,5,26,3,0,0,0
Austin EkelerA. Ekeler,LAC@IND,19.00,0,0,0,0,0,0,18,67,2,0,4,12,0,0,0,0
Justin JeffersonJ. Jefferson,NYG@MIN,19.00,0,0,0,0,0,0,0,0,0,0,12,133,1,0,0,0
Trevor LawrenceT. Lawrence,JAX@NYJ,19.00,31,20,229,0,0,0,7,51,1,0,0,0,0,0,1,0
Brock PurdyB. Purdy,WAS@SF,19.00,22,15,234,2,1,0,1,6,0,0,0,0,0,0,0,0
Saquon BarkleyS. Barkley,NYG@MIN,18.00,0,0,0,0,0,0,14,84,1,0,8,49,0,0,0,0
Kendrick BourneK. Bourne,CIN@NE,18.00,0,0,0,0,0,0,1,29,0,0,6,100,1,0,0,0
Tee HigginsT. Higgins,CIN@NE,18.00,0,0,0,0,0,0,0,0,0,0,8,128,1,0,0,0
James ConnerJ. Conner,TB@ARI,17.00,0,0,0,0,0,0,15,79,1,0,7,41,0,0,0,0
Derrick HenryD. Henry,HOU@TEN,17.00,0,0,0,0,0,0,23,126,1,0,2,0,0,0,1,0
Devin SingletaryD. Singletary,BUF@CHI,17.00,0,0,0,0,0,0,12,106,1,0,2,19,0,0,0,0
Leonard FournetteL. Fournette,TB@ARI,16.00,0,0,0,0,0,0,20,72,0,0,9,90,0,0,0,0
Trenton IrwinT. Irwin,CIN@NE,16.00,0,0,0,0,0,0,0,0,0,0,3,45,2,0,0,0
Alvin KamaraA. Kamara,NO@CLE,16.00,0,0,0,0,0,0,20,76,1,0,2,34,0,0,0,0
James CookJ. Cook,BUF@CHI,15.00,0,0,0,0,0,0,11,99,1,0,1,9,0,0,0,0
Taylor HeinickeT. Heinicke,WAS@SF,15.00,18,13,166,2,1,0,2,-4,0,0,0,0,0,0,1,0
Isaiah HodginsI. Hodgins,NYG@MIN,14.00,0,0,0,0,0,0,0,0,0,0,8,89,1,0,0,0
