Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Josh AllenJ. Allen,PIT@BUF,42.00,31,20,424,4,1,0,5,42,0,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,LV@KC,37.00,43,29,292,4,0,0,4,28,0,0,0,0,0,0,0,0
Taysom HillT. Hill,SEA@NO,35.00,1,1,22,1,0,0,9,112,3,0,0,0,0,0,0,0
Austin EkelerA. Ekeler,LAC@CLE,31.00,0,0,0,0,0,0,16,173,1,0,4,26,1,0,0,0
Gabriel DavisG. Davis,PIT@BUF,29.00,0,0,0,0,0,0,0,0,0,0,3,171,2,0,0,0
Geno SmithG. Smith,SEA@NO,29.00,25,16,268,3,0,0,3,13,0,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,PHI@ARI,27.00,36,26,239,0,0,0,15,61,2,0,0,0,0,0,0,0
Travis KelceT. Kelce,LV@KC,26.00,0,0,0,0,0,0,0,0,0,0,7,25,4,0,0,0
Nick ChubbN. Chubb,LAC@CLE,25.00,0,0,0,0,0,0,17,134,2,0,0,0,0,0,0,0
Leonard FournetteL. Fournette,ATL@TB,25.00,0,0,0,0,0,0,14,56,1,0,10,83,1,0,0,0
Breece HallB. Hall,MIA@NYJ,25.00,0,0,0,0,0,0,18,97,1,0,2,100,0,0,0,0
Derrick HenryD. Henry,TEN@WAS,25.00,0,0,0,0,0,0,28,102,2,0,2,30,0,0,0,0
Carson WentzC. Wentz,TEN@WAS,25.00,38,25,359,2,1,0,5,15,0,0,0,0,0,0,0,0
Davante AdamsD. Adams,LV@KC,24.00,0,0,0,0,0,0,0,0,0,0,3,124,2,0,0,0
Josh JacobsJ. Jacobs,LV@KC,24.00,0,0,0,0,0,0,21,154,1,0,5,39,0,0,0,0
Dalvin CookD. Cook,CHI@MIN,23.00,0,0,0,0,0,0,18,94,2,0,2,27,0,0,0,0
Kirk CousinsK. Cousins,CHI@MIN,23.00,41,32,296,1,1,1,4,4,1,0,0,0,0,0,0,0
Tom BradyT. Brady,ATL@TB,22.00,52,35,351,1,0,1,3,-3,0,0,0,0,0,0,0,0
Dyami BrownD. Brown,TEN@WAS,22.00,0,0,0,0,0,0,0,0,0,0,2,105,2,0,0,0
Jimmy GaroppoloJ. Garoppolo,SF@CAR,22.00,30,18,253,2,0,0,1,-1,0,0,0,0,0,0,0,0
Tyler LockettT. Lockett,SEA@NO,22.00,0,0,0,0,0,0,0,0,0,0,5,104,2,0,0,0
Derek CarrD. Carr,LV@KC,21.00,30,19,241,2,0,0,1,3,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,NYG@GB,20.00,39,25,222,2,0,0,0,0,0,0,0,0,0,0,0,0
Marcus MariotaM. Mariota,ATL@TB,19.00,25,14,147,1,0,1,7,61,0,0,0,0,0,0,0,0
Jeffery WilsonJ. Wilson,SF@CAR,19.00,0,0,0,0,0,0,17,120,1,0,1,12,0,0,0,0
Joe BurrowJ. Burrow,CIN@BAL,18.00,35,24,217,1,1,0,3,6,1,0,0,0,0,0,0,0
Tevin ColemanT. Coleman,SF@CAR,18.00,0,0,0,0,0,0,8,23,1,0,3,44,1,0,0,0
Justin FieldsJ. Fields,CHI@MIN,18.00,21,15,208,1,0,0,8,47,0,0,0,0,0,0,0,0
Alvin KamaraA. Kamara,SEA@NO,18.00,0,0,0,0,0,0,23,103,0,0,6,91,0,0,1,0
