Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Tom BradyT. Brady,TB@LV,44.00,45,33,369,4,0,0,1,1,1,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,JAX@LAC,43.00,43,27,347,3,0,0,9,66,1,0,0,0,0,0,0,0
Kyler MurrayK. Murray,SEA@ARI,42.00,48,34,360,3,1,0,14,67,1,0,0,0,0,0,0,0
Joe BurrowJ. Burrow,CLE@CIN,40.00,47,35,406,3,1,0,6,34,1,0,0,0,0,0,1,0
Baker MayfieldB. Mayfield,CLE@CIN,39.00,28,22,297,5,1,0,1,-1,0,0,0,0,0,0,0,0
Tyler LockettT. Lockett,SEA@ARI,38.00,0,0,0,0,0,0,0,0,0,0,15,200,3,0,0,0
Aaron RodgersA. Rodgers,GB@HOU,35.00,34,23,283,4,0,0,0,0,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,SEA@ARI,35.00,50,33,388,3,3,0,6,84,0,0,0,0,0,0,0,0
Davante AdamsD. Adams,GB@HOU,31.00,0,0,0,0,0,0,0,0,0,0,13,196,2,0,0,0
Carson WentzC. Wentz,NYG@PHI,31.00,43,25,359,2,1,0,7,14,1,0,0,0,0,0,0,0
Jeffery WilsonJ. Wilson,SF@NE,29.00,0,0,0,0,0,0,17,112,3,0,2,8,0,0,0,0
Drew BreesD. Brees,CAR@NO,28.00,36,29,287,2,0,0,3,2,1,0,0,0,0,0,1,0
Deshaun WatsonD. Watson,GB@HOU,27.00,39,29,309,2,0,0,7,38,0,0,0,0,0,0,0,0
James RobinsonJ. Robinson,JAX@LAC,26.00,0,0,0,0,0,0,22,119,1,1,4,18,1,0,0,0
Daniel JonesD. Jones,NYG@PHI,25.00,30,20,187,2,1,0,4,92,0,0,0,0,0,0,1,0
Teddy BridgewaterT. Bridgewater,CAR@NO,23.00,28,23,254,2,0,0,2,10,0,0,0,0,0,0,0,0
Derek CarrD. Carr,TB@LV,22.00,36,24,284,2,1,0,2,19,0,0,0,0,0,0,0,0
Gardner MinshewG. Minshew,JAX@LAC,22.00,27,14,173,2,0,1,4,21,0,0,0,0,0,0,0,0
A.J. BrownA. Brown,PIT@TEN,21.00,0,0,0,0,0,0,0,0,0,0,6,153,1,0,0,0
D.J. MooreD. Moore,CAR@NO,21.00,0,0,0,0,0,0,0,0,0,0,4,93,2,0,0,0
Kyle AllenK. Allen,DAL@WAS,20.00,25,15,194,2,0,0,4,11,0,0,0,0,0,0,0,0
Jared GoffJ. Goff,CHI@LA,20.00,33,23,220,2,0,0,4,1,0,0,0,0,0,0,0,0
Diontae JohnsonD. Johnson,PIT@TEN,20.00,0,0,0,0,0,0,0,0,0,0,9,80,2,0,0,0
Matt RyanM. Ryan,DET@ATL,20.00,42,31,338,1,0,1,0,0,0,0,0,0,0,0,1,0
Ryan TannehillR. Tannehill,PIT@TEN,20.00,30,18,220,2,0,0,2,5,0,0,0,0,0,0,0,0
Todd GurleyT. Gurley,DET@ATL,19.00,0,0,0,0,0,0,23,63,2,0,2,19,0,0,0,0
Matthew StaffordM. Stafford,DET@ATL,19.00,36,25,340,1,0,0,1,8,0,0,0,0,0,0,0,0
Antonio GibsonA. Gibson,DAL@WAS,18.00,0,0,0,0,0,0,20,128,1,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@NYJ,17.00,43,30,307,0,0,0,11,61,0,0,0,0,0,0,1,0
Harrison BryantH. Bryant,CLE@CIN,17.00,0,0,0,0,0,0,0,0,0,0,4,56,2,0,0,0
Nelson AgholorN. Agholor,TB@LV,16.00,0,0,0,0,0,0,0,0,0,0,5,107,1,0,0,0
Tyler BoydT. Boyd,CLE@CIN,16.00,1,1,16,0,0,0,0,0,0,0,11,101,1,0,0,0
Scott MillerS. Miller,TB@LV,16.00,0,0,0,0,0,0,0,0,0,0,6,109,1,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT@TEN,16.00,49,32,268,2,3,0,1,-1,0,0,0,0,0,0,0,0
Jamaal WilliamsJ. Williams,GB@HOU,16.00,0,0,0,0,0,0,19,77,1,0,4,37,0,0,0,0
DeAndre HopkinsD. Hopkins,SEA@ARI,15.00,0,0,0,0,0,0,0,0,0,0,10,103,1,0,1,0
Kareem HuntK. Hunt,CLE@CIN,15.00,0,0,0,0,0,0,18,76,0,0,3,26,1,0,0,0
Christian KirkC. Kirk,SEA@ARI,15.00,0,0,0,0,0,0,0,0,0,0,5,37,2,0,0,0
Terry McLaurinT. McLaurin,DAL@WAS,15.00,0,0,0,0,0,0,0,0,0,0,7,90,1,0,0,0
Giovani BernardG. Bernard,CLE@CIN,14.00,0,0,0,0,0,0,13,37,0,0,5,59,1,0,0,0
Chris GodwinC. Godwin,TB@LV,14.00,0,0,0,0,0,0,0,0,0,0,9,88,1,0,0,0
Jalen GuytonJ. Guyton,JAX@LAC,14.00,0,0,0,0,0,0,0,0,0,0,2,84,1,0,0,0
Alvin KamaraA. Kamara,CAR@NO,14.00,0,0,0,0,0,0,14,83,0,0,8,65,0,0,0,0
Patrick MahomesP. Mahomes,KC@DEN,14.00,23,15,200,1,0,0,0,0,0,0,0,0,0,0,0,0
Calvin RidleyC. Ridley,DET@ATL,14.00,0,0,0,0,0,0,0,0,0,0,5,69,1,1,0,0
Boston ScottB. Scott,NYG@PHI,14.00,0,0,0,0,0,0,12,46,0,0,3,46,1,0,0,0
Chase EdmondsC. Edmonds,SEA@ARI,13.00,0,0,0,0,0,0,5,58,0,0,7,87,0,0,0,0
Derrick HenryD. Henry,PIT@TEN,13.00,0,0,0,0,0,0,20,75,1,0,2,-3,0,0,0,0
Tee HigginsT. Higgins,CLE@CIN,13.00,0,0,0,0,0,0,1,7,0,0,5,71,1,0,0,0
David JohnsonD. Johnson,GB@HOU,13.00,0,0,0,0,0,0,14,42,0,0,4,42,1,0,1,0
Keenan AllenK. Allen,JAX@LAC,12.00,0,0,0,0,0,0,0,0,0,0,10,125,0,0,0,0
Rob GronkowskiR. Gronkowski,TB@LV,12.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
Carlos HydeC. Hyde,SEA@ARI,12.00,0,0,0,0,0,0,15,68,1,0,3,8,0,0,0,0
Drew LockD. Lock,KC@DEN,12.00,40,24,254,0,2,0,3,8,1,0,0,0,0,0,0,0
Logan ThomasL. Thomas,DAL@WAS,12.00,0,0,0,0,0,0,0,0,0,0,4,60,1,0,0,0
Brandon AiyukB. Aiyuk,SF@NE,11.00,0,0,0,0,0,0,0,0,0,0,6,115,0,0,0,0
