Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Derrick HenryD. Henry,TEN@SEA,41.00,0,0,0,0,0,0,35,182,3,0,6,55,0,0,0,0
Tom BradyT. Brady,ATL@TB,40.00,36,24,276,5,0,0,1,6,0,0,0,0,0,0,1,0
Kyler MurrayK. Murray,MIN@ARI,39.00,36,29,400,3,2,0,5,31,1,0,0,0,0,0,0,0
Aaron JonesA. Jones,DET@GB,34.00,0,0,0,0,0,0,17,67,1,0,6,48,3,0,0,0
Aaron RodgersA. Rodgers,DET@GB,34.00,27,22,255,4,0,0,4,6,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,KC@BAL,33.00,26,18,239,1,2,0,16,107,2,0,0,0,0,0,0,0
Kirk CousinsK. Cousins,MIN@ARI,30.00,32,22,244,3,0,0,2,35,0,0,0,0,0,0,0,0
Daniel JonesD. Jones,NYG@WAS,30.00,32,22,249,1,0,0,9,95,1,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,KC@BAL,29.00,31,24,343,3,1,0,1,3,0,0,0,0,0,0,0,0
Cooper KuppC. Kupp,LA@IND,28.00,0,0,0,0,0,0,1,-5,0,0,9,163,2,0,0,0
Derek CarrD. Carr,LV@PIT,27.00,37,28,382,2,0,0,4,9,0,0,0,0,0,0,0,0
Russell WilsonR. Wilson,TEN@SEA,26.00,31,22,343,2,0,0,3,16,0,0,0,0,0,0,0,0
Teddy BridgewaterT. Bridgewater,DEN@JAX,25.00,34,26,328,2,0,0,4,1,0,0,0,0,0,0,0,0
Taylor HeinickeT. Heinicke,NYG@WAS,23.00,46,34,336,2,1,0,4,6,0,0,0,0,0,0,0,0
Tyler LockettT. Lockett,TEN@SEA,23.00,0,0,0,0,0,0,0,0,0,0,8,178,1,0,0,0
Sam DarnoldS. Darnold,NO@CAR,22.00,38,26,305,2,1,0,1,7,0,0,0,0,0,0,0,0
Jared GoffJ. Goff,DET@GB,22.00,36,26,246,2,1,0,4,46,0,0,0,0,0,0,1,0
Jimmy GaroppoloJ. Garoppolo,SF@PHI,21.00,30,22,189,1,0,0,11,20,1,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,SF@PHI,21.00,23,12,190,0,0,0,10,82,1,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,LA@IND,21.00,30,19,278,2,1,0,2,1,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@MIA,20.00,33,17,179,2,1,0,5,35,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL@TB,20.00,46,35,300,2,3,0,2,3,0,1,0,0,0,0,0,0
Mike EvansM. Evans,ATL@TB,19.00,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0
Baker MayfieldB. Mayfield,HOU@CLE,19.00,21,19,213,1,1,0,8,10,1,0,0,0,0,0,0,0
Christian McCaffreyC. McCaffrey,NO@CAR,19.00,0,0,0,0,0,0,24,72,1,0,5,65,0,0,0,0
Tony PollardT. Pollard,DAL@LAC,19.00,0,0,0,0,0,0,13,109,1,0,3,31,0,0,0,0
Cordarrelle PattersonC. Patterson,ATL@TB,18.00,0,0,0,0,0,0,7,11,1,0,5,58,1,0,0,0
Tyrod TaylorT. Taylor,HOU@CLE,18.00,11,10,125,1,0,0,1,15,1,0,0,0,0,0,0,0
Carson WentzC. Wentz,LA@IND,18.00,31,20,247,1,1,1,5,37,0,0,0,0,0,0,0,0
Marquise BrownM. Brown,KC@BAL,17.00,0,0,0,0,0,0,0,0,0,0,6,113,1,0,0,0
Rondale MooreR. Moore,MIN@ARI,17.00,0,0,0,0,0,0,0,0,0,0,7,114,1,0,0,0
Henry RuggsH. Ruggs,LV@PIT,17.00,0,0,0,0,0,0,1,2,0,0,5,113,1,0,0,0
Justin HerbertJ. Herbert,DAL@LAC,16.00,41,31,338,1,2,0,4,12,0,0,0,0,0,0,0,0
Travis KelceT. Kelce,KC@BAL,16.00,0,0,0,0,0,0,0,0,0,0,7,109,1,0,0,0
Terry McLaurinT. McLaurin,NYG@WAS,16.00,0,0,0,0,0,0,0,0,0,0,11,107,1,0,0,0
Chris CarsonC. Carson,TEN@SEA,15.00,0,0,0,0,0,0,13,31,2,0,0,0,0,0,0,0
Nick ChubbN. Chubb,HOU@CLE,15.00,0,0,0,0,0,0,11,95,1,0,1,3,0,0,0,0
Ezekiel ElliottE. Elliott,DAL@LAC,15.00,0,0,0,0,0,0,16,71,1,0,2,26,0,0,0,0
Rob GronkowskiR. Gronkowski,ATL@TB,15.00,0,0,0,0,0,0,0,0,0,0,4,39,2,0,0,0
J.D. McKissicJ. McKissic,NYG@WAS,15.00,0,0,0,0,0,0,4,10,1,0,5,83,0,0,0,0
K.J. OsbornK. Osborn,MIN@ARI,15.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0
Ben RoethlisbergerB. Roethlisberger,LV@PIT,15.00,40,27,295,1,1,0,0,0,0,0,0,0,0,0,0,0
Courtland SuttonC. Sutton,DEN@JAX,15.00,0,0,0,0,0,0,0,0,0,0,9,159,0,0,0,0
Freddie SwainF. Swain,TEN@SEA,15.00,0,0,0,0,0,0,1,5,0,0,5,95,1,0,0,0
Mike WilliamsM. Williams,DAL@LAC,15.00,0,0,0,0,0,0,0,0,0,0,7,91,1,0,0,0
Joe BurrowJ. Burrow,CIN@CHI,14.00,30,19,207,2,3,0,0,0,0,0,0,0,0,0,0,0
Dalvin CookD. Cook,MIN@ARI,14.00,0,0,0,0,0,0,22,131,0,0,2,17,0,0,0,0
Devin SingletaryD. Singletary,BUF@MIA,14.00,0,0,0,0,0,0,13,82,1,0,2,9,0,0,0,0
Ryan TannehillR. Tannehill,TEN@SEA,14.00,40,27,347,0,0,0,4,27,0,0,0,0,0,0,1,0
Brandin CooksB. Cooks,HOU@CLE,13.00,0,0,0,0,0,0,0,0,0,0,9,78,1,0,0,0
Austin EkelerA. Ekeler,DAL@LAC,13.00,0,0,0,0,0,0,9,54,0,1,9,61,0,0,0,0
Najee HarrisN. Harris,LV@PIT,13.00,0,0,0,0,0,0,10,38,0,0,5,43,1,0,0,0
Darrell HendersonD. Henderson,LA@IND,13.00,0,0,0,0,0,0,13,53,1,0,3,29,0,0,0,0
D.J. MooreD. Moore,NO@CAR,13.00,0,0,0,0,0,0,0,0,0,0,8,79,1,0,0,0
Zack MossZ. Moss,BUF@MIA,13.00,0,0,0,0,0,0,8,26,2,0,2,8,0,0,1,0
Davante AdamsD. Adams,DET@GB,12.00,0,0,0,0,0,0,0,0,0,0,8,121,0,0,0,0
Quintez CephusQ. Cephus,DET@GB,12.00,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0
Stefon DiggsS. Diggs,BUF@MIA,12.00,0,0,0,0,0,0,0,0,0,0,4,60,1,0,0,0
Chris GodwinC. Godwin,ATL@TB,12.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
Damien HarrisD. Harris,NE@NYJ,12.00,0,0,0,0,0,0,16,62,1,0,1,2,0,0,0,0
T.J. HockensonT. Hockenson,DET@GB,12.00,0,0,0,0,0,0,0,0,0,0,8,66,1,0,0,0
Justin JeffersonJ. Jefferson,MIN@ARI,12.00,0,0,0,0,0,0,0,0,0,0,6,65,1,0,0,0
Julio JonesJ. Jones,TEN@SEA,12.00,0,0,0,0,0,0,0,0,0,0,6,128,0,0,0,0
Michael PittmanM. Pittman,LA@IND,12.00,0,0,0,0,0,0,0,0,0,0,8,123,0,0,0,0
Byron PringleB. Pringle,KC@BAL,12.00,0,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0
Calvin RidleyC. Ridley,ATL@TB,12.00,0,0,0,0,0,0,0,0,0,0,7,63,1,0,0,0
James WhiteJ. White,NE@NYJ,12.00,0,0,0,0,0,0,5,20,1,0,6,45,0,0,0,0
Ja'Marr ChaseJ. Chase,CIN@CHI,11.00,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
Demetric FeltonD. Felton,HOU@CLE,11.00,0,0,0,0,0,0,0,0,0,0,2,51,1,0,0,0
Tee HigginsT. Higgins,CIN@CHI,11.00,0,0,0,0,0,0,0,0,0,0,6,60,1,0,1,0
DeAndre HopkinsD. Hopkins,MIN@ARI,11.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
Marvin JonesM. Jones,DEN@JAX,11.00,0,0,0,0,0,0,0,0,0,0,6,55,1,0,0,0
Darius SlaytonD. Slayton,NYG@WAS,11.00,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
Robert TonyanR. Tonyan,DET@GB,11.00,0,0,0,0,0,0,0,0,0,0,3,52,1,0,0,0
Quez WatkinsQ. Watkins,SF@PHI,11.00,0,0,0,0,0,0,0,0,0,0,2,117,0,0,0,0
Keenan AllenK. Allen,DAL@LAC,10.00,0,0,0,0,0,0,0,0,0,0,4,108,0,0,0,0
Andy DaltonA. Dalton,CIN@CHI,10.00,11,9,56,1,0,0,2,25,0,0,0,0,0,0,0,0
A.J. GreenA. Green,MIN@ARI,10.00,0,0,0,0,0,0,0,0,0,0,3,44,1,0,0,0
Diontae JohnsonD. Johnson,LV@PIT,10.00,0,0,0,0,0,0,0,0,0,0,9,105,0,0,0,0
Demarcus RobinsonD. Robinson,KC@BAL,10.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0
JuJu Smith-SchusterJ. Smith-Schuster,LV@PIT,10.00,0,0,0,0,0,0,1,3,1,0,6,41,0,0,0,0
Brandon ZylstraB. Zylstra,NO@CAR,10.00,0,0,0,0,0,0,0,0,0,0,3,44,1,0,0,0
Noah FantN. Fant,DEN@JAX,9.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
CeeDee LambC. Lamb,DAL@LAC,9.00,0,0,0,0,0,0,1,13,0,0,8,81,0,0,0,0
Foster MoreauF. Moreau,LV@PIT,9.00,0,0,0,0,0,0,0,0,0,0,2,34,1,0,0,0
Latavius MurrayL. Murray,KC@BAL,9.00,0,0,0,0,0,0,9,36,1,0,0,0,0,0,0,0
Zach PascalZ. Pascal,LA@IND,9.00,0,0,0,0,0,0,0,0,0,0,5,38,1,0,0,0
Tim PatrickT. Patrick,DEN@JAX,9.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
Deebo SamuelD. Samuel,SF@PHI,9.00,0,0,0,0,0,0,2,8,0,0,6,93,0,0,0,0
Sterling ShepardS. Shepard,NYG@WAS,9.00,0,0,0,0,0,0,1,-9,0,0,9,94,0,0,0,0
Adam ThielenA. Thielen,MIN@ARI,9.00,0,0,0,0,0,0,0,0,0,0,6,39,1,0,0,0
Maxx WilliamsM. Williams,MIN@ARI,9.00,0,0,0,0,0,0,0,0,0,0,7,94,0,0,0,0
Jack DoyleJ. Doyle,LA@IND,8.00,0,0,0,0,0,0,0,0,0,0,5,64,0,1,0,0
Trevor LawrenceT. Lawrence,DEN@JAX,8.00,33,14,118,1,2,0,2,21,0,0,0,0,0,0,0,0
Phillip LindsayP. Lindsay,HOU@CLE,8.00,0,0,0,0,0,0,5,2,0,0,1,22,1,0,0,0
Davis MillsD. Mills,HOU@CLE,8.00,18,8,102,1,1,0,2,-1,0,0,0,0,0,0,0,0
Allen RobinsonA. Robinson,CIN@CHI,8.00,0,0,0,0,0,0,0,0,0,0,2,24,1,0,0,0
Ty'Son WilliamsT. Williams,KC@BAL,8.00,0,0,0,0,0,0,13,77,0,0,2,16,0,0,0,0
Braxton BerriosB. Berrios,NE@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
Tyler BoydT. Boyd,CIN@CHI,7.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
Michael CarterM. Carter,NE@NYJ,7.00,0,0,0,0,0,0,11,59,0,0,2,29,0,0,0,0
Chase ClaypoolC. Claypool,LV@PIT,7.00,0,0,0,0,0,0,1,-3,0,0,3,70,0,0,0,0
Leonard FournetteL. Fournette,ATL@TB,7.00,0,0,0,0,0,0,11,52,0,0,4,24,0,0,0,0
Jauan JenningsJ. Jennings,SF@PHI,7.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0
Mac JonesM. Jones,NE@NYJ,7.00,30,22,186,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson KnoxD. Knox,BUF@MIA,7.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0
David MontgomeryD. Montgomery,CIN@CHI,7.00,0,0,0,0,0,0,20,61,0,0,3,18,0,0,0,0
Kyle PittsK. Pitts,ATL@TB,7.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Dak PrescottD. Prescott,DAL@LAC,7.00,27,23,237,0,1,0,0,0,0,0,0,0,0,0,0,0
Ricky Seals-JonesR. Seals-Jones,NYG@WAS,7.00,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0
D'Andre SwiftD. Swift,DET@GB,7.00,0,0,0,0,0,0,8,37,0,0,4,41,0,0,0,0
Javonte WilliamsJ. Williams,DEN@JAX,7.00,0,0,0,0,0,0,13,64,0,0,1,10,0,0,0,0
Jameis WinstonJ. Winston,NO@CAR,7.00,22,11,111,0,2,0,3,19,1,0,0,0,0,0,0,0
Saquon BarkleyS. Barkley,NYG@WAS,6.00,0,0,0,0,0,0,13,57,0,0,2,12,0,0,0,0
Devin DuvernayD. Duvernay,KC@BAL,6.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chase EdmondsC. Edmonds,MIN@ARI,6.00,0,0,0,0,0,0,8,46,0,0,5,29,0,0,0,0
Antonio GibsonA. Gibson,NYG@WAS,6.00,0,0,0,0,0,0,13,69,0,0,2,4,0,0,0,0
Melvin GordonM. Gordon,DEN@JAX,6.00,0,0,0,0,0,0,13,31,0,0,2,38,0,0,0,0
Andy JanovichA. Janovich,HOU@CLE,6.00,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
Christian KirkC. Kirk,MIN@ARI,6.00,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0
Joe MixonJ. Mixon,CIN@CHI,6.00,0,0,0,0,0,0,20,69,0,0,1,2,0,0,0,0
Darnell MooneyD. Mooney,CIN@CHI,6.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
Darren WallerD. Waller,LV@PIT,6.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0
Darrel WilliamsD. Williams,KC@BAL,6.00,0,0,0,0,0,0,3,-2,1,0,0,0,0,0,0,0
Robert WoodsR. Woods,LA@IND,6.00,0,0,0,0,0,0,2,6,0,0,5,64,0,0,0,0
