Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Noah GrayN. Gray,JAX@KC,8.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
Van JeffersonV. Jefferson,ARI@LA,8.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
Elijah MitchellE. Mitchell,LAC@SF,8.00,0,0,0,0,0,0,18,89,0,0,1,-1,0,0,0,0
DeVonta SmithD. Smith,WAS@PHI,8.00,0,0,0,0,0,0,0,0,0,0,6,39,1,0,1,0
Brandon AiyukB. Aiyuk,LAC@SF,7.00,0,0,0,0,0,0,0,0,0,0,6,84,0,0,1,0
Jordan AkinsJ. Akins,HOU@NYG,7.00,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0
Harrison BryantH. Bryant,CLE@MIA,7.00,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0
Dallas GoedertD. Goedert,WAS@PHI,7.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,1,0
A.J. GreenA. Green,ARI@LA,7.00,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0
Tyler HigbeeT. Higbee,ARI@LA,7.00,0,0,0,0,0,0,0,0,0,0,8,73,0,0,0,0
D.K. MetcalfD. Metcalf,SEA@TB,7.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
Chris MooreC. Moore,HOU@NYG,7.00,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0
Isiah PachecoI. Pacheco,JAX@KC,7.00,0,0,0,0,0,0,16,82,0,0,0,0,0,0,1,0
Jaylen WarrenJ. Warren,NO@PIT,7.00,0,0,0,0,0,0,9,37,0,0,3,40,0,0,0,0
Quez WatkinsQ. Watkins,WAS@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,80,0,0,1,0
Lawrence CagerL. Cager,HOU@NYG,6.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
AJ DillonA. Dillon,DAL@GB,6.00,0,0,0,0,0,0,13,65,0,0,0,0,0,0,0,0
Travis EtienneT. Etienne,JAX@KC,6.00,0,0,0,0,0,0,11,45,0,0,3,28,0,0,0,0
Melvin GordonM. Gordon,DEN@TEN,6.00,0,0,0,0,0,0,7,24,0,0,4,46,0,0,0,0
C.J. HamC. Ham,MIN@BUF,6.00,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0
Taylor HeinickeT. Heinicke,WAS@PHI,6.00,29,17,211,0,1,0,5,10,0,0,0,0,0,0,1,0
Derrick HenryD. Henry,DEN@TEN,6.00,0,0,0,0,0,0,19,53,0,0,2,14,0,0,0,0
Kendall HintonK. Hinton,DEN@TEN,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Diontae JohnsonD. Johnson,NO@PIT,6.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
Zay JonesZ. Jones,JAX@KC,6.00,0,0,0,0,0,0,0,0,0,0,8,68,0,0,0,0
Courtland SuttonC. Sutton,DEN@TEN,6.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
D'Andre SwiftD. Swift,DET@CHI,6.00,0,0,0,0,0,0,6,6,1,0,1,6,0,0,0,0
Jaylen WaddleJ. Waddle,CLE@MIA,6.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
Kenneth WalkerK. Walker,SEA@TB,6.00,0,0,0,0,0,0,10,17,0,0,6,55,0,0,0,0
Brock WrightB. Wright,DET@CHI,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Damiere ByrdD. Byrd,ATL@CAR,5.00,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0
Austin EkelerA. Ekeler,LAC@SF,5.00,0,0,0,0,0,0,6,24,0,0,7,39,0,0,0,0
Mike EvansM. Evans,SEA@TB,5.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
Kylen GransonK. Granson,IND@LV,5.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
Khalil HerbertK. Herbert,DET@CHI,5.00,0,0,0,0,0,0,10,57,0,0,0,0,0,0,0,0
Dawson KnoxD. Knox,MIN@BUF,5.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
Jerick McKinnonJ. McKinnon,JAX@KC,5.00,0,0,0,0,0,0,1,2,0,0,6,56,0,0,0,0
Darnell MooneyD. Mooney,DET@CHI,5.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
Michael PittmanM. Pittman,IND@LV,5.00,0,0,0,0,0,0,0,0,0,0,7,53,0,0,0,0
Miles SandersM. Sanders,WAS@PHI,5.00,0,0,0,0,0,0,12,54,0,0,0,0,0,0,0,0
Phillip WalkerP. Walker,ATL@CAR,5.00,16,10,108,0,0,0,3,14,0,0,0,0,0,0,0,0
T.J. HockensonT. Hockenson,MIN@BUF,4.00,0,0,0,0,0,0,0,0,0,0,7,45,0,0,0,0
Isaiah HodginsI. Hodgins,HOU@NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Austin HooperA. Hooper,DEN@TEN,4.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
Jauan JenningsJ. Jennings,LAC@SF,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Tom KennedyT. Kennedy,DET@CHI,4.00,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0
Allen LazardA. Lazard,DAL@GB,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Terrace MarshallT. Marshall,ATL@CAR,4.00,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0
Isaiah McKenzieI. McKenzie,MIN@BUF,4.00,0,0,0,0,0,0,1,18,0,0,4,37,0,0,0,0
Latavius MurrayL. Murray,DEN@TEN,4.00,0,0,0,0,0,0,9,24,0,0,3,23,0,0,0,0
Chigoziem OkonkwoC. Okonkwo,DEN@TEN,4.00,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0
Chris OlaveC. Olave,NO@PIT,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Josh PalmerJ. Palmer,LAC@SF,4.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Kalif RaymondK. Raymond,DET@CHI,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Allen RobinsonA. Robinson,ARI@LA,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
Deebo SamuelD. Samuel,LAC@SF,4.00,0,0,0,0,0,0,4,27,0,0,2,24,0,0,0,0
Adam ThielenA. Thielen,MIN@BUF,4.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
Sammy WatkinsS. Watkins,DAL@GB,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Ameer AbdullahA. Abdullah,IND@LV,3.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Raheem BlackshearR. Blackshear,ATL@CAR,3.00,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,0
Brandin CooksB. Cooks,HOU@NYG,3.00,0,0,0,0,0,0,1,5,0,0,4,37,0,0,0,0
Amari CooperA. Cooper,CLE@MIA,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Malik DavisM. Davis,DAL@GB,3.00,0,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0
Noah FantN. Fant,SEA@TB,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Pat FreiermuthP. Freiermuth,NO@PIT,3.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Michael GallupM. Gallup,DAL@GB,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Mike GesickiM. Gesicki,CLE@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Caleb HuntleyC. Huntley,ATL@CAR,3.00,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
Marvin JonesM. Jones,JAX@KC,3.00,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
Alvin KamaraA. Kamara,NO@PIT,3.00,0,0,0,0,0,0,8,26,0,0,3,19,0,0,0,0
Jarvis LandryJ. Landry,NO@PIT,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Ray Ray McCloudR. McCloud,LAC@SF,3.00,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
David MontgomeryD. Montgomery,DET@CHI,3.00,0,0,0,0,0,0,9,37,0,0,1,7,0,0,0,0
K.J. OsbornK. Osborn,MIN@BUF,3.00,0,0,0,0,0,0,1,2,0,0,4,35,0,0,0,0
Cade OttonC. Otton,SEA@TB,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Curtis SamuelC. Samuel,WAS@PHI,3.00,0,0,0,0,0,0,4,12,0,0,2,28,0,0,0,0
JuJu Smith-SchusterJ. Smith-Schuster,JAX@KC,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Kyren WilliamsK. Williams,ARI@LA,3.00,0,0,0,0,0,0,1,9,0,0,3,30,0,0,0,0
Olamide ZaccheausO. Zaccheaus,ATL@CAR,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Cam AkersC. Akers,ARI@LA,2.00,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0
Tyler AllgeierT. Allgeier,ATL@CAR,2.00,0,0,0,0,0,0,8,20,0,0,3,-17,0,0,0,0
David BellD. Bell,CLE@MIA,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Matt BreidaM. Breida,HOU@NYG,2.00,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0
Rex BurkheadR. Burkhead,HOU@NYG,2.00,0,0,0,0,0,0,1,2,0,0,2,28,0,0,0,0
Treylon BurksT. Burks,DEN@TEN,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
James CookJ. Cook,MIN@BUF,2.00,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0
Will DisslyW. Dissly,SEA@TB,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Phillip DorsettP. Dorsett,HOU@NYG,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Gerald EverettG. Everett,LAC@SF,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Tanner HudsonT. Hudson,HOU@NYG,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Justin JacksonJ. Jackson,DET@CHI,2.00,0,0,0,0,0,0,4,14,0,0,2,14,0,0,0,0
George KittleG. Kittle,LAC@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Tre' McKittyT. McKitty,LAC@SF,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Scott MillerS. Miller,SEA@TB,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
D.J. MooreD. Moore,ATL@CAR,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
Kyle PittsK. Pitts,ATL@CAR,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Wan'Dale RobinsonW. Robinson,HOU@NYG,2.00,0,0,0,0,0,0,1,-5,0,0,2,20,0,0,0,0
Adam TrautmanA. Trautman,NO@PIT,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Avery WilliamsA. Williams,ATL@CAR,2.00,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0
Salvon AhmedS. Ahmed,CLE@MIA,1.00,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
Dyami BrownD. Brown,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Pharaoh BrownP. Brown,CLE@MIA,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Keke CouteeK. Coutee,IND@LV,1.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,0
Jahan DotsonJ. Dotson,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Greg DulcichG. Dulcich,DEN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Evan EngramE. Engram,JAX@KC,1.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Zach ErtzZ. Ertz,ARI@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Mack HollinsM. Hollins,IND@LV,1.00,0,0,0,0,0,0,1,0,0,0,2,18,0,0,0,0
Brycen HopkinsB. Hopkins,ARI@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Chuba HubbardC. Hubbard,ATL@CAR,1.00,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0
Kareem HuntK. Hunt,CLE@MIA,1.00,0,0,0,0,0,0,6,9,0,0,1,10,0,0,0,0
Alexander MattisonA. Mattison,MIN@BUF,1.00,0,0,0,0,0,0,3,11,0,0,1,8,0,0,0,0
Dare OgunbowaleD. Ogunbowale,HOU@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Zach PascalZ. Pascal,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Cordarrelle PattersonC. Patterson,ATL@CAR,1.00,0,0,0,0,0,0,5,18,0,0,1,2,0,0,0,0
Byron PringleB. Pringle,DET@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Eric SaubertE. Saubert,DEN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Rashid ShaheedR. Shaheed,NO@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Steven SimsS. Sims,NO@PIT,1.00,0,0,0,0,0,0,2,2,0,0,1,15,0,0,0,0
Ben SkowronekB. Skowronek,ARI@LA,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Shi SmithS. Smith,ATL@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Jack StollJ. Stoll,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Logan ThomasL. Thomas,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Ke'Shawn VaughnK. Vaughn,SEA@TB,1.00,0,0,0,0,0,0,2,2,0,0,1,11,0,0,0,0
Justin WatsonJ. Watson,JAX@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Jordan WilkinsJ. Wilkins,IND@LV,1.00,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
Robert WoodsR. Woods,DEN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Jamal AgnewJ. Agnew,JAX@KC,0.00,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
Dan ArnoldD. Arnold,JAX@KC,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Cameron BrateC. Brate,SEA@TB,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
A.J. BrownA. Brown,WAS@PHI,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Noah BrownN. Brown,DAL@GB,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Michael BurtonM. Burton,JAX@KC,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Chase ClaypoolC. Claypool,DET@CHI,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Chase DanielC. Daniel,LAC@SF,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase EdmondsC. Edmonds,DEN@TEN,0.00,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0
Kenny GainwellK. Gainwell,WAS@PHI,0.00,0,0,0,0,0,0,1,7,0,0,1,5,0,0,0,0
JaMycal HastyJ. Hasty,JAX@KC,0.00,0,0,0,0,0,0,1,4,0,0,1,-1,0,0,0,0
Connor HeywardC. Heyward,NO@PIT,0.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Taysom HillT. Hill,NO@PIT,0.00,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Dontrell HilliardD. Hilliard,DEN@TEN,0.00,0,0,0,0,0,0,1,2,0,0,1,6,0,0,0,0
Nyheim HinesN. Hines,MIN@BUF,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Alexander HorvathA. Horvath,LAC@SF,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Jordan HowardJ. Howard,NO@PIT,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Keaontay IngramK. Ingram,ARI@LA,0.00,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
D'Ernest JohnsonD. Johnson,CLE@MIA,0.00,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
Duke JohnsonD. Johnson,MIN@BUF,0.00,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
Cooper KuppC. Kupp,ARI@LA,0.00,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0
Marcedes LewisM. Lewis,DAL@GB,0.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Trey McBrideT. McBride,ARI@LA,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Sean McKeonS. McKeon,DAL@GB,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sony MichelS. Michel,LAC@SF,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
