Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Lamar JacksonL. Jackson,MIN@BAL,36.00,41,27,266,3,2,0,21,120,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,LAC@PHI,35.00,38,32,356,2,0,1,5,14,1,0,0,0,0,0,0,0
James ConnerJ. Conner,ARI@SF,34.00,0,0,0,0,0,0,21,96,2,0,5,77,1,0,0,0
Matt RyanM. Ryan,ATL@NO,31.00,30,23,343,2,0,0,5,8,1,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,NYJ@IND,31.00,0,0,0,0,0,0,19,172,2,0,2,28,0,0,0,0
Josh JohnsonJ. Johnson,NYJ@IND,29.00,41,27,317,3,1,0,4,18,0,0,0,0,0,0,0,0
Carson WentzC. Wentz,NYJ@IND,29.00,30,22,272,3,0,0,4,13,0,0,0,0,0,0,0,0
Nick ChubbN. Chubb,CLE@CIN,27.00,0,0,0,0,0,0,14,137,2,0,2,26,0,0,0,0
Kirk CousinsK. Cousins,MIN@BAL,25.00,28,17,187,2,0,0,1,1,1,0,0,0,0,0,0,0
Teddy BridgewaterT. Bridgewater,DEN@DAL,23.00,28,19,249,1,0,1,3,-1,1,0,0,0,0,0,0,0
Jimmy GaroppoloJ. Garoppolo,ARI@SF,23.00,40,28,326,2,1,0,1,3,0,0,0,0,0,0,0,0
Joe MixonJ. Mixon,CLE@CIN,22.00,0,0,0,0,0,0,13,64,2,0,5,46,0,0,0,0
Dak PrescottD. Prescott,DEN@DAL,22.00,39,19,232,2,1,0,2,16,0,1,0,0,0,0,0,0
Baker MayfieldB. Mayfield,CLE@CIN,20.00,21,14,218,2,0,0,0,0,0,0,0,0,0,0,0,0
Elijah MooreE. Moore,NYJ@IND,20.00,0,0,0,0,0,0,0,0,0,0,7,84,2,0,0,0
Ben RoethlisbergerB. Roethlisberger,CHI@PIT,20.00,30,21,205,2,0,0,2,0,0,0,0,0,0,0,0,0
Trevor SiemianT. Siemian,ATL@NO,20.00,41,25,249,2,0,0,0,0,0,0,0,0,0,0,1,0
Justin FieldsJ. Fields,CHI@PIT,19.00,29,17,291,1,1,0,8,45,0,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,LAC@PHI,18.00,17,11,162,1,0,0,10,62,0,0,0,0,0,0,0,0
Colt McCoyC. McCoy,ARI@SF,17.00,26,22,249,1,0,0,7,23,0,0,0,0,0,0,0,0
Darnell MooneyD. Mooney,CHI@PIT,17.00,0,0,0,0,0,0,1,15,1,0,3,41,1,0,0,0
DeVonta SmithD. Smith,LAC@PHI,17.00,0,0,0,0,0,0,0,0,0,0,5,116,1,0,0,0
Olamide ZaccheausO. Zaccheaus,ATL@NO,17.00,0,0,0,0,0,0,0,0,0,0,3,58,2,0,0,0
Pat FreiermuthP. Freiermuth,CHI@PIT,16.00,0,0,0,0,0,0,0,0,0,0,5,43,2,0,0,0
Nyheim HinesN. Hines,NYJ@IND,16.00,0,0,0,0,0,0,6,74,1,0,4,34,0,0,0,0
Alvin KamaraA. Kamara,ATL@NO,16.00,0,0,0,0,0,0,13,50,1,0,4,54,0,0,0,0
Melvin GordonM. Gordon,DEN@DAL,15.00,0,0,0,0,0,0,21,80,1,0,2,15,0,0,0,0
George KittleG. Kittle,ARI@SF,15.00,0,0,0,0,0,0,0,0,0,0,6,101,1,0,1,0
Ryan TannehillR. Tannehill,TEN@LA,15.00,27,19,143,1,1,0,2,3,1,0,0,0,0,0,0,0
Malik TurnerM. Turner,DEN@DAL,15.00,0,0,0,0,0,0,0,0,0,0,5,33,2,0,0,0
Tim PatrickT. Patrick,DEN@DAL,14.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0
Donovan Peoples-JonesD. Peoples-Jones,CLE@CIN,14.00,0,0,0,0,0,0,0,0,0,0,2,86,1,0,0,0
Matthew StaffordM. Stafford,TEN@LA,14.00,48,31,294,1,2,0,2,13,0,0,0,0,0,0,0,0
Brandon AiyukB. Aiyuk,ARI@SF,13.00,0,0,0,0,0,0,1,-2,0,0,6,89,1,0,1,0
Devonta FreemanD. Freeman,MIN@BAL,13.00,0,0,0,0,0,0,13,79,0,0,2,4,1,0,0,0
Najee HarrisN. Harris,CHI@PIT,13.00,0,0,0,0,0,0,22,62,1,0,3,16,0,0,0,0
Jordan HowardJ. Howard,LAC@PHI,13.00,0,0,0,0,0,0,17,71,1,0,0,0,0,0,0,0
Justin JeffersonJ. Jefferson,MIN@BAL,13.00,0,0,0,0,0,0,1,11,0,0,3,69,1,0,0,0
Jordan LoveJ. Love,GB@KC,13.00,34,19,190,1,1,0,5,23,0,0,0,0,0,0,0,0
Cordarrelle PattersonC. Patterson,ATL@NO,13.00,0,0,0,0,0,0,9,10,0,0,6,126,0,0,0,0
Derek CarrD. Carr,LV@NYG,12.00,46,30,296,1,2,0,2,5,0,0,0,0,0,0,1,0
Dalvin CookD. Cook,MIN@BAL,12.00,0,0,0,0,0,0,17,110,0,0,3,12,0,0,0,0
Travis KelceT. Kelce,GB@KC,12.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0
Patrick MahomesP. Mahomes,GB@KC,12.00,37,20,166,1,0,0,2,-2,0,0,0,0,0,0,0,0
Michael PittmanM. Pittman,NYJ@IND,12.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
Devontae BookerD. Booker,LV@NYG,11.00,0,0,0,0,0,0,21,99,0,0,3,23,0,0,0,0
Marquise BrownM. Brown,MIN@BAL,11.00,0,0,0,0,0,0,0,0,0,0,9,116,0,0,0,0
Ty JohnsonT. Johnson,NYJ@IND,11.00,0,0,0,0,0,0,4,21,0,0,2,40,1,0,1,0
Javonte WilliamsJ. Williams,DEN@DAL,11.00,0,0,0,0,0,0,17,111,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,BUF@JAX,10.00,47,31,264,0,2,0,5,50,0,0,0,0,0,0,1,0
Keenan AllenK. Allen,LAC@PHI,10.00,0,0,0,0,0,0,0,0,0,0,12,104,0,0,0,0
Le'Veon BellL. Bell,MIN@BAL,10.00,0,0,0,0,0,0,11,48,1,0,0,0,0,0,0,0
Jacoby BrissettJ. Brissett,HOU@MIA,10.00,43,26,244,1,2,0,1,7,0,0,0,0,0,0,1,0
Kenyan DrakeK. Drake,LV@NYG,10.00,0,0,0,0,0,0,4,30,0,0,6,70,0,0,0,0
Myles GaskinM. Gaskin,HOU@MIA,10.00,0,0,0,0,0,0,20,34,1,0,6,23,0,0,1,0
Daniel JonesD. Jones,LV@NYG,10.00,20,15,110,1,0,0,4,17,0,0,0,0,0,0,1,0
Christian KirkC. Kirk,ARI@SF,10.00,1,1,33,0,0,0,0,0,0,0,6,91,0,0,0,0
Christian McCaffreyC. McCaffrey,NE@CAR,10.00,0,0,0,0,0,0,14,52,0,0,4,54,0,0,0,0
Hunter RenfrowH. Renfrow,LV@NYG,10.00,0,0,0,0,0,0,0,0,0,0,7,49,1,0,0,0
Rhamondre StevensonR. Stevenson,NE@CAR,10.00,0,0,0,0,0,0,10,62,0,0,2,44,0,0,0,0
Stephen AndersonS. Anderson,LAC@PHI,9.00,0,0,0,0,0,0,0,0,0,0,4,39,1,0,0,0
Eno BenjaminE. Benjamin,ARI@SF,9.00,0,0,0,0,0,0,9,39,1,0,0,0,0,0,0,0
Ezekiel ElliottE. Elliott,DEN@DAL,9.00,0,0,0,0,0,0,10,51,0,1,3,25,0,0,0,0
Evan EngramE. Engram,LV@NYG,9.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
Damien HarrisD. Harris,NE@CAR,9.00,0,0,0,0,0,0,15,30,1,0,1,3,0,0,0,0
Cooper KuppC. Kupp,TEN@LA,9.00,0,0,0,0,0,0,0,0,0,0,11,95,0,0,0,0
Donald ParhamD. Parham,LAC@PHI,9.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0
Patrick RicardP. Ricard,MIN@BAL,9.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
Kenny StillsK. Stills,ATL@NO,9.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
Darren WallerD. Waller,LV@NYG,9.00,0,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0
Mike WhiteM. White,NYJ@IND,9.00,11,7,95,1,0,0,0,0,0,0,0,0,0,0,0,0
Robert WoodsR. Woods,TEN@LA,9.00,0,0,0,0,0,0,1,6,0,0,7,98,0,0,0,0
Marquez CallawayM. Callaway,ATL@NO,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
Stefon DiggsS. Diggs,BUF@JAX,8.00,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0
AJ DillonA. Dillon,GB@KC,8.00,0,0,0,0,0,0,8,46,0,0,4,44,0,0,0,0
Ryan GriffinR. Griffin,NYJ@IND,8.00,0,0,0,0,0,0,0,0,0,0,4,28,1,0,0,0
Mack HollinsM. Hollins,HOU@MIA,8.00,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0
Josh JacobsJ. Jacobs,LV@NYG,8.00,0,0,0,0,0,0,13,76,0,0,4,19,0,0,0,0
Mac JonesM. Jones,NE@CAR,8.00,18,12,139,1,1,0,2,4,0,0,0,0,0,0,1,0
Cole KmetC. Kmet,CHI@PIT,8.00,0,0,0,0,0,0,0,0,0,0,6,87,0,0,0,0
Allen LazardA. Lazard,GB@KC,8.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
Sony MichelS. Michel,TEN@LA,8.00,0,0,0,0,0,0,7,20,0,0,2,6,1,0,0,0
Adrian PetersonA. Peterson,TEN@LA,8.00,0,0,0,0,0,0,10,21,1,0,1,5,0,0,0,0
Geoff SwaimG. Swaim,TEN@LA,8.00,0,0,0,0,0,0,0,0,0,0,4,29,1,0,0,0
Jaylen WaddleJ. Waddle,HOU@MIA,8.00,0,0,0,0,0,0,0,0,0,0,8,83,0,0,0,0
Brandon BoldenB. Bolden,NE@CAR,7.00,0,0,0,0,0,0,8,54,0,0,2,27,0,0,0,0
Joe BurrowJ. Burrow,CLE@CIN,7.00,40,28,282,0,2,0,2,1,0,0,0,0,0,0,0,0
Michael CarterM. Carter,NYJ@IND,7.00,0,0,0,0,0,0,13,49,0,0,1,37,0,0,0,0
Austin EkelerA. Ekeler,LAC@PHI,7.00,0,0,0,0,0,0,17,59,0,0,3,23,0,0,0,0
Hunter HenryH. Henry,NE@CAR,7.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0
Tee HigginsT. Higgins,CLE@CIN,7.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
Elijah MitchellE. Mitchell,ARI@SF,7.00,0,0,0,0,0,0,8,36,0,0,5,43,0,0,0,0
David MontgomeryD. Montgomery,CHI@PIT,7.00,0,0,0,0,0,0,13,63,0,0,2,17,0,0,0,0
David NjokuD. Njoku,CLE@CIN,7.00,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0
Darrel WilliamsD. Williams,GB@KC,7.00,0,0,0,0,0,0,19,70,0,0,3,7,0,0,0,0
Dan ArnoldD. Arnold,BUF@JAX,6.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
Keelan ColeK. Cole,NYJ@IND,6.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
Jared CookJ. Cook,LAC@PHI,6.00,0,0,0,0,0,0,0,0,0,0,4,48,0,1,0,0
Jack DoyleJ. Doyle,NYJ@IND,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Devin DuvernayD. Duvernay,MIN@BAL,6.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Russell GageR. Gage,ATL@NO,6.00,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0
Kenny GainwellK. Gainwell,LAC@PHI,6.00,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0
Mark IngramM. Ingram,ATL@NO,6.00,0,0,0,0,0,0,9,43,0,0,5,21,0,0,0,0
Jerry JeudyJ. Jeudy,DEN@DAL,6.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
Diontae JohnsonD. Johnson,CHI@PIT,6.00,0,0,0,0,0,0,2,11,0,0,5,56,0,0,0,0
Kyle PittsK. Pitts,ATL@NO,6.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
Allen RobinsonA. Robinson,CHI@PIT,6.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
Deebo SamuelD. Samuel,ARI@SF,6.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
Emmanuel SandersE. Sanders,BUF@JAX,6.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
Adam ThielenA. Thielen,MIN@BAL,6.00,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0
Antoine WesleyA. Wesley,ARI@SF,6.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
Rashod BatemanR. Bateman,MIN@BAL,5.00,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Randall CobbR. Cobb,GB@KC,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Brandin CooksB. Cooks,HOU@MIA,5.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
Mike GesickiM. Gesicki,HOU@MIA,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Marquise GoodwinM. Goodwin,CHI@PIT,5.00,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0
Deonte HartyD. Harty,ATL@NO,5.00,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
Darrell HendersonD. Henderson,TEN@LA,5.00,0,0,0,0,0,0,11,55,0,0,3,3,0,0,0,0
Tyler HigbeeT. Higbee,TEN@LA,5.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
Carlos HydeC. Hyde,BUF@JAX,5.00,0,0,0,0,0,0,21,67,0,0,1,6,0,0,1,0
Aaron JonesA. Jones,GB@KC,5.00,0,0,0,0,0,0,12,53,0,0,0,0,0,0,0,0
Zach PascalZ. Pascal,NYJ@IND,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Dalton SchultzD. Schultz,DEN@DAL,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Devin SingletaryD. Singletary,BUF@JAX,5.00,0,0,0,0,0,0,6,16,0,0,7,43,0,0,0,0
Tre'Quan SmithT. Smith,ATL@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
Tyrod TaylorT. Taylor,HOU@MIA,5.00,43,24,240,0,3,0,3,23,0,0,0,0,0,0,0,0
James WashingtonJ. Washington,CHI@PIT,5.00,0,0,0,0,0,0,2,13,0,0,1,42,0,0,0,0
Mike WilliamsM. Williams,LAC@PHI,5.00,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0
Davante AdamsD. Adams,GB@KC,4.00,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0
Danny AmendolaD. Amendola,HOU@MIA,4.00,1,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
Mark AndrewsM. Andrews,MIN@BAL,4.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
A.J. BrownA. Brown,TEN@LA,4.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
Chase ClaypoolC. Claypool,CHI@PIT,4.00,0,0,0,0,0,0,2,13,0,0,3,30,0,0,0,0
Tyler ConklinT. Conklin,MIN@BAL,4.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
Dallas GoedertD. Goedert,LAC@PHI,4.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
Kendall HintonK. Hinton,DEN@DAL,4.00,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0
Van JeffersonV. Jefferson,TEN@LA,4.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Trevor LawrenceT. Lawrence,BUF@JAX,4.00,26,15,118,0,0,0,3,4,0,0,0,0,0,0,0,0
D.J. MooreD. Moore,NE@CAR,4.00,0,0,0,0,0,0,2,14,0,0,3,32,0,0,0,0
Tony PollardT. Pollard,DEN@DAL,4.00,0,0,0,0,0,0,4,11,0,0,1,32,0,0,0,0
Boston ScottB. Scott,LAC@PHI,4.00,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0
Jeff SmithJ. Smith,NYJ@IND,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Adam TrautmanA. Trautman,ATL@NO,4.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Ameer AbdullahA. Abdullah,NE@CAR,3.00,0,0,0,0,0,0,1,0,0,0,4,30,0,0,0,0
Jamal AgnewJ. Agnew,BUF@JAX,3.00,0,0,0,0,0,0,1,11,0,0,3,27,0,0,0,0
Cole BeasleyC. Beasley,BUF@JAX,3.00,0,0,0,0,0,0,0,0,0,0,8,33,0,0,0,0
Kendrick BourneK. Bourne,NE@CAR,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Ja'Marr ChaseJ. Chase,CLE@CIN,3.00,0,0,0,0,0,0,2,0,0,0,6,49,0,0,1,0
Chris ConleyC. Conley,HOU@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Amari CooperA. Cooper,DEN@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Jamison CrowderJ. Crowder,NYJ@IND,3.00,0,0,0,0,0,0,0,0,0,0,5,38,0,0,0,0
Tyreek HillT. Hill,GB@KC,3.00,0,0,0,0,0,0,1,-4,0,0,4,37,0,0,0,0
Chuba HubbardC. Hubbard,NE@CAR,3.00,0,0,0,0,0,0,3,3,0,0,1,33,0,0,0,0
David JohnsonD. Johnson,HOU@MIA,3.00,0,0,0,0,0,0,4,11,0,0,3,29,0,0,0,0
Julio JonesJ. Jones,TEN@LA,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Tyler KroftT. Kroft,NYJ@IND,3.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Jeremy McNicholsJ. McNichols,TEN@LA,3.00,0,0,0,0,0,0,7,24,0,0,3,11,0,0,0,0
Elijhaa PennyE. Penny,LV@NYG,3.00,0,0,0,0,0,0,5,35,0,0,2,-8,0,0,0,0
Samaje PerineS. Perine,CLE@CIN,3.00,0,0,0,0,0,0,5,20,0,0,2,17,0,0,0,0
Drew SampleD. Sample,CLE@CIN,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Mo Alie-CoxM. Alie-Cox,NYJ@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Antony AuclairA. Auclair,HOU@MIA,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Harrison BryantH. Bryant,CLE@CIN,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Nico CollinsN. Collins,HOU@MIA,2.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Ashton DulinA. Dulin,NYJ@IND,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Zach ErtzZ. Ertz,ARI@SF,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Demetric FeltonD. Felton,CLE@CIN,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
D'Onta ForemanD. Foreman,TEN@LA,2.00,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0
Kenny GolladayK. Golladay,LV@NYG,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Jimmy GrahamJ. Graham,CHI@PIT,2.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Kylen GransonK. Granson,NYJ@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
C.J. HamC. Ham,MIN@BAL,2.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
Mecole HardmanM. Hardman,GB@KC,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Alec IngoldA. Ingold,LV@NYG,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Marvin JonesM. Jones,BUF@JAX,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Zay JonesZ. Jones,LV@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
CeeDee LambC. Lamb,DEN@DAL,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Phillip LindsayP. Lindsay,HOU@MIA,2.00,0,0,0,0,0,0,8,28,0,0,0,0,0,0,0,0
