Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Kirk CousinsK. Cousins,ATL@TB,36.00,29,23,276,4,0,0,3,16,0,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,PHI@CIN,36.00,20,16,236,1,0,0,10,37,3,0,0,0,0,0,0,0
Bo NixB. Nix,CAR@DEN,35.00,37,28,284,3,0,0,5,4,1,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,MIN@LA,33.00,34,25,279,4,1,0,3,-4,0,0,0,0,0,0,0,0
Jameis WinstonJ. Winston,BAL@CLE,30.00,41,27,334,3,0,0,2,2,0,0,0,0,0,0,1,0
Trevor LawrenceT. Lawrence,GB@JAX,28.00,32,21,308,2,1,0,4,10,1,0,0,0,0,0,1,0
Baker MayfieldB. Mayfield,ATL@TB,28.00,50,37,330,3,2,0,3,11,0,0,0,0,0,0,0,0
Justin HerbertJ. Herbert,NO@LAC,27.00,32,20,279,2,0,0,4,49,0,0,0,0,0,0,0,0
Lamar JacksonL. Jackson,BAL@CLE,27.00,38,23,289,2,0,0,8,46,0,0,0,0,0,0,0,0
Brock PurdyB. Purdy,DAL@SF,27.00,26,18,260,1,0,0,8,56,1,0,0,0,0,0,0,0
CeeDee LambC. Lamb,DAL@SF,26.00,0,0,0,0,0,0,0,0,0,0,13,146,2,0,0,0
James CookJ. Cook,BUF@SEA,25.00,0,0,0,0,0,0,17,111,2,0,3,22,0,0,0,0
Kyler MurrayK. Murray,ARI@MIA,25.00,36,26,307,2,0,0,5,19,0,0,0,0,0,0,0,0
Jayden DanielsJ. Daniels,CHI@WAS,24.00,38,21,326,1,0,0,8,52,0,0,0,0,0,0,0,0
Josh JacobsJ. Jacobs,GB@JAX,24.00,0,0,0,0,0,0,25,127,2,0,1,-2,0,0,0,0
Josh AllenJ. Allen,BUF@SEA,23.00,34,24,283,2,1,0,7,25,0,0,0,0,0,0,0,0
Ladd McConkeyL. McConkey,NO@LAC,23.00,0,0,0,0,0,0,0,0,0,0,6,111,2,0,0,0
Sam DarnoldS. Darnold,MIN@LA,21.00,25,18,240,2,0,0,3,6,0,0,0,0,0,0,0,0
Jared GoffJ. Goff,TEN@DET,21.00,15,12,85,3,0,0,1,1,0,0,0,0,0,0,0,0
Patrick MahomesP. Mahomes,KC@LV,21.00,38,27,262,2,1,0,6,17,0,0,0,0,0,0,0,0
Kyle PittsK. Pitts,ATL@TB,21.00,0,0,0,0,0,0,0,0,0,0,4,91,2,0,0,0
Aaron RodgersA. Rodgers,NYJ@NE,21.00,28,17,233,2,0,0,0,0,0,0,0,0,0,0,0,0
Cedric TillmanC. Tillman,BAL@CLE,21.00,0,0,0,0,0,0,0,0,0,0,7,99,2,0,0,0
De'Von AchaneD. Achane,ARI@MIA,20.00,0,0,0,0,0,0,10,97,0,0,6,50,1,0,0,0
Cade OttonC. Otton,ATL@TB,20.00,0,0,0,0,0,0,0,0,0,0,9,81,2,0,0,0
Mason RudolphM. Rudolph,TEN@DET,20.00,38,22,266,1,2,0,4,29,1,0,0,0,0,0,0,0
Tyrone TracyT. Tracy,NYG@PIT,20.00,0,0,0,0,0,0,20,145,1,0,2,5,0,0,0,0
Gardner MinshewG. Minshew,KC@LV,19.00,30,24,209,2,0,0,2,6,0,0,0,0,0,0,1,0
Joe MixonJ. Mixon,IND@HOU,19.00,0,0,0,0,0,0,25,102,1,0,4,32,0,0,0,0
Rhamondre StevensonR. Stevenson,NYJ@NE,19.00,0,0,0,0,0,0,20,48,2,0,3,17,0,1,0,0
Jahmyr GibbsJ. Gibbs,TEN@DET,18.00,0,0,0,0,0,0,11,127,1,0,1,6,0,0,0,0
George KittleG. Kittle,DAL@SF,18.00,0,0,0,0,0,0,0,0,0,0,6,128,1,0,0,0
D'Andre SwiftD. Swift,CHI@WAS,18.00,0,0,0,0,0,0,18,129,1,0,0,0,0,0,0,0
Josh DownsJ. Downs,IND@HOU,17.00,0,0,0,0,0,0,0,13,0,0,4,109,1,0,0,0
Marvin HarrisonM. Harrison,ARI@MIA,17.00,0,0,0,0,0,0,0,0,0,0,6,111,1,0,0,0
Dak PrescottD. Prescott,DAL@SF,17.00,38,25,243,2,2,0,1,-1,0,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,IND@HOU,17.00,0,0,0,0,0,0,20,105,1,0,1,12,0,0,0,0
Bijan RobinsonB. Robinson,ATL@TB,16.00,0,0,0,0,0,0,13,63,0,0,7,43,1,0,0,0
C.J. StroudC. Stroud,IND@HOU,16.00,37,25,285,1,0,0,1,-10,0,0,0,0,0,0,1,0
Tua TagovailoaT. Tagovailoa,ARI@MIA,16.00,38,28,234,1,0,0,3,13,0,0,0,0,0,0,0,0
Kyren WilliamsK. Williams,MIN@LA,16.00,0,0,0,0,0,0,23,97,0,0,5,19,1,0,0,0
Russell WilsonR. Wilson,NYG@PIT,16.00,28,20,278,1,0,0,3,7,0,0,0,0,0,0,1,0
Bryce YoungB. Young,CAR@DEN,16.00,37,24,224,2,2,0,3,6,0,0,0,0,0,0,0,0
Isaac GuerendoI. Guerendo,DAL@SF,15.00,0,0,0,0,0,0,14,85,1,0,3,17,0,0,0,0
Travis KelceT. Kelce,KC@LV,15.00,0,0,0,0,0,0,0,0,0,0,10,90,1,0,0,0
David MontgomeryD. Montgomery,TEN@DET,15.00,1,1,3,1,0,0,9,33,1,0,1,5,0,0,0,0
Demarcus RobinsonD. Robinson,MIN@LA,15.00,0,0,0,0,0,0,0,0,0,0,2,35,2,0,0,0
Joe BurrowJ. Burrow,PHI@CIN,14.00,37,26,234,1,1,0,3,15,0,0,0,0,0,0,0,0
Darnell MooneyD. Mooney,ATL@TB,14.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
Raheem MostertR. Mostert,ARI@MIA,14.00,0,0,0,0,0,0,9,19,2,0,1,11,0,0,0,0
Anthony RichardsonA. Richardson,IND@HOU,14.00,32,10,175,1,1,0,6,45,0,0,0,0,0,0,1,0
DeVonta SmithD. Smith,PHI@CIN,14.00,0,0,0,0,0,0,0,0,0,0,6,85,1,0,0,0
Adam TrautmanA. Trautman,CAR@DEN,14.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0
Noah BrownN. Brown,CHI@WAS,13.00,0,0,0,0,0,0,0,0,0,0,3,73,1,0,0,0
Jalen CokerJ. Coker,CAR@DEN,13.00,0,0,0,0,0,0,0,0,0,0,4,78,1,0,0,0
Keon ColemanK. Coleman,BUF@SEA,13.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Derrick HenryD. Henry,BAL@CLE,13.00,0,0,0,0,0,0,11,73,1,0,1,4,0,0,0,0
Tucker KraftT. Kraft,GB@JAX,13.00,0,0,0,0,0,0,0,0,0,0,3,78,1,0,0,0
Calvin RidleyC. Ridley,TEN@DET,13.00,0,0,0,0,0,0,1,3,0,0,10,143,0,0,1,0
James ConnerJ. Conner,ARI@MIA,12.00,0,0,0,0,0,0,20,53,1,0,2,16,0,0,0,0
J.K. DobbinsJ. Dobbins,NO@LAC,12.00,0,0,0,0,0,0,17,57,1,0,4,11,0,0,0,0
