Player,Game,Pts*,Passing_Att,Passing_Cmp,Passing_Yds,Passing_TD,Passing_Int,Passing_2Pt,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_2Pt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_2Pt,Fumble_FL,Fumble_TD
Lamar JacksonL. Jackson,MIA@BAL,45.00,21,18,321,5,0,0,6,35,0,0,0,0,0,0,0,0
Jordan LoveJ. Love,GB@MIN,34.00,33,24,256,3,0,0,2,2,1,0,0,0,0,0,0,0
Kyler MurrayK. Murray,ARI@PHI,29.00,31,25,232,3,1,1,5,24,0,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,NYJ@CLE,28.00,29,19,309,3,1,0,2,3,0,0,0,0,0,0,0,0
CeeDee LambC. Lamb,DET@DAL,27.00,0,0,0,0,0,0,1,5,0,0,13,227,1,0,1,0
Kyren WilliamsK. Williams,LA@NYG,27.00,0,0,0,0,0,0,20,87,3,0,2,14,0,0,0,0
Justin FieldsJ. Fields,ATL@CHI,26.00,32,20,268,1,0,0,11,45,1,0,0,0,0,0,0,0
Davante AdamsD. Adams,LV@IND,24.00,0,0,0,0,0,0,0,0,0,0,13,126,2,0,0,0
James ConnerJ. Conner,ARI@PHI,24.00,0,0,0,0,0,0,26,128,1,0,1,5,1,0,0,0
Najee HarrisN. Harris,PIT@SEA,24.00,0,0,0,0,0,0,27,122,2,0,0,0,0,0,0,0
Jalen HurtsJ. Hurts,ARI@PHI,24.00,23,18,167,3,1,0,8,25,0,0,0,0,0,0,0,0
Travis EtienneT. Etienne,CAR@JAX,23.00,0,0,0,0,0,0,16,102,2,0,2,16,0,0,0,0
Jerome FordJ. Ford,NYJ@CLE,23.00,0,0,0,0,0,0,12,64,0,0,2,57,2,0,0,0
Aidan O'ConnellA. O'Connell,LV@IND,23.00,47,30,299,2,0,0,2,3,0,0,0,0,0,0,0,0
Dak PrescottD. Prescott,DET@DAL,23.00,38,26,345,2,1,0,2,5,0,0,0,0,0,0,0,0
Jake BrowningJ. Browning,CIN@KC,22.00,33,19,197,1,0,0,7,32,1,0,0,0,0,0,0,0
Isiah PachecoI. Pacheco,CIN@KC,22.00,0,0,0,0,0,0,18,130,0,0,7,35,1,0,0,0
D.J. MooreD. Moore,ATL@CHI,21.00,0,0,0,0,0,0,0,0,0,0,9,159,1,0,0,0
Brock PurdyB. Purdy,SF@WAS,21.00,28,22,230,2,0,0,1,4,0,0,0,0,0,0,0,0
Josh AllenJ. Allen,NE@BUF,20.00,30,15,169,0,1,0,11,44,2,0,0,0,0,0,0,0
Baker MayfieldB. Mayfield,NO@TB,20.00,33,22,309,2,2,0,1,-1,0,0,0,0,0,0,0,0
Jayden ReedJ. Reed,GB@MIN,20.00,0,0,0,0,0,0,0,0,0,0,6,89,2,0,0,0
Tyrod TaylorT. Taylor,LA@NYG,20.00,41,27,319,1,1,0,6,40,0,0,0,0,0,0,0,0
De'Von AchaneD. Achane,MIA@BAL,19.00,0,0,0,0,0,0,14,107,0,0,4,30,1,0,0,0
Derek CarrD. Carr,NO@TB,19.00,32,24,197,2,0,0,3,-3,0,0,0,0,0,0,0,0
Geno SmithG. Smith,PIT@SEA,19.00,33,23,290,1,0,0,3,33,0,0,0,0,0,0,1,0
Breece HallB. Hall,NYJ@CLE,18.00,0,0,0,0,0,0,13,84,0,0,9,42,1,0,0,0
Khalil HerbertK. Herbert,ATL@CHI,18.00,0,0,0,0,0,0,18,124,1,0,2,5,0,0,0,0
Tua TagovailoaT. Tagovailoa,MIA@BAL,18.00,38,22,237,2,2,0,2,14,0,0,0,0,0,0,0,0
Brandon AiyukB. Aiyuk,SF@WAS,17.00,0,0,0,0,0,0,0,0,0,0,7,114,1,0,0,0
Zay FlowersZ. Flowers,MIA@BAL,16.00,0,0,0,0,0,0,0,0,0,0,3,106,1,0,0,0
Taylor HeinickeT. Heinicke,ATL@CHI,16.00,29,10,163,1,3,0,4,46,1,0,0,0,0,0,0,0
Justice HillJ. Hill,MIA@BAL,16.00,0,0,0,0,0,0,3,48,0,0,5,64,1,0,0,0
Isaiah LikelyI. Likely,MIA@BAL,16.00,0,0,0,0,0,0,0,0,0,0,2,42,2,0,0,0
Bo MeltonB. Melton,GB@MIN,16.00,0,0,0,0,0,0,0,0,0,0,6,105,1,0,0,0
Darius SlaytonD. Slayton,LA@NYG,16.00,0,0,0,0,0,0,0,0,0,0,4,106,1,0,0,0
Amon-Ra St. BrownA. St. Brown,DET@DAL,16.00,0,0,0,0,0,0,1,11,0,0,6,90,1,0,0,0
Juwan JohnsonJ. Johnson,NO@TB,15.00,0,0,0,0,0,0,0,0,0,0,8,90,1,0,0,0
Julio JonesJ. Jones,ARI@PHI,15.00,0,0,0,0,0,0,0,0,0,0,2,34,2,0,0,0
Trevor SiemianT. Siemian,NYJ@CLE,15.00,45,32,261,1,1,0,4,13,0,0,0,0,0,0,0,0
Jonathan TaylorJ. Taylor,LV@IND,15.00,0,0,0,0,0,0,21,96,1,0,1,8,0,0,0,0
Jaylen WarrenJ. Warren,PIT@SEA,15.00,0,0,0,0,0,0,13,75,1,0,4,23,0,0,0,0
Tyler AllgeierT. Allgeier,ATL@CHI,14.00,0,0,0,0,0,0,5,13,0,0,1,75,1,0,0,0
Chris GodwinC. Godwin,NO@TB,14.00,0,0,0,0,0,0,0,0,0,0,3,81,1,0,0,0
Patrick MahomesP. Mahomes,CIN@KC,14.00,29,21,245,1,0,0,4,2,0,0,0,0,0,0,1,0
Gardner MinshewG. Minshew,LV@IND,14.00,23,15,224,1,0,0,2,3,0,0,0,0,0,0,0,0
Elijah MitchellE. Mitchell,SF@WAS,14.00,0,0,0,0,0,0,17,80,1,0,0,0,0,0,0,0
Joe MixonJ. Mixon,CIN@KC,14.00,0,0,0,0,0,0,21,65,0,0,4,22,1,0,0,0
Matthew StaffordM. Stafford,LA@NYG,14.00,34,24,317,1,2,0,1,-1,0,0,0,0,0,0,0,0
Jarrett StidhamJ. Stidham,LAC@DEN,14.00,32,20,224,1,0,0,6,6,0,0,0,0,0,0,0,0
C.J. StroudC. Stroud,TEN@HOU,14.00,32,24,213,1,0,0,1,4,0,0,0,0,0,0,0,0
Aaron JonesA. Jones,GB@MIN,13.00,0,0,0,0,0,0,20,120,0,0,1,10,0,0,0,0
Trey PalmerT. Palmer,NO@TB,13.00,0,0,0,0,0,0,0,0,0,0,4,84,1,0,1,0
George PickensG. Pickens,PIT@SEA,13.00,0,0,0,0,0,0,0,0,0,0,7,131,0,0,0,0
Wan'Dale RobinsonW. Robinson,LA@NYG,13.00,0,0,0,0,0,0,1,24,1,0,6,55,0,0,0,0
Kenneth WalkerK. Walker,PIT@SEA,13.00,0,0,0,0,0,0,10,53,1,0,3,22,0,0,0,0
Michael CarterM. Carter,ARI@PHI,12.00,0,0,0,0,0,0,7,61,0,0,1,6,1,0,0,0
Brandin CooksB. Cooks,DET@DAL,12.00,0,0,0,0,0,0,0,0,0,0,5,60,1,0,0,0
Jared GoffJ. Goff,DET@DAL,12.00,34,19,271,1,2,0,0,0,0,0,0,0,0,0,0,0
Lil'Jordan HumphreyL. Humphrey,LAC@DEN,12.00,0,0,0,0,0,0,0,0,0,0,2,69,1,0,0,0
Terry McLaurinT. McLaurin,SF@WAS,12.00,0,0,0,0,0,0,0,0,0,0,4,61,1,0,0,0
David MontgomeryD. Montgomery,DET@DAL,12.00,0,0,0,0,0,0,14,65,1,0,0,0,0,0,0,0
Elijah MooreE. Moore,NYJ@CLE,12.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Puka NacuaP. Nacua,LA@NYG,12.00,0,0,0,0,0,0,2,19,0,0,5,118,0,0,0,0
David NjokuD. Njoku,NYJ@CLE,12.00,0,0,0,0,0,0,0,0,0,0,6,134,0,0,1,0
Rashee RiceR. Rice,CIN@KC,12.00,0,0,0,0,0,0,0,0,0,0,5,127,0,0,0,0
